Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
10/08/07,Buyuksehyr,Fenerbahce,2,0,H,2,0,H,,,,,,,,,,,,,,6.5,4,1.4
11/08/07,Ankaraspor,Ankaragucu,1,2,A,0,2,A,,,,,,,,,,,,,,2.3,3.2,2.7
11/08/07,Besiktas,Konyaspor,1,0,H,1,0,H,,,,,,,,,,,,,,1.36,4.5,8.5
12/08/07,Denizlispor,Bursaspor,0,0,D,0,0,D,,,,,,,,,,,,,,2.2,3.2,2.8
12/08/07,Galatasaray,Rizespor,4,0,H,1,0,H,,,,,,,,,,,,,,1.3,5,9
12/08/07,Gaziantepspor,Kasimpasa,2,0,H,1,0,H,,,,,,,,,,,,,,1.7,3.3,4.5
12/08/07,Genclerbirligi,Oftasspor,1,2,A,1,2,A,,,,,,,,,,,,,,1.6,3.4,5.25
12/08/07,Kayserispor,Manisaspor,3,1,H,1,0,H,,,,,,,,,,,,,,1.72,3.25,4.33
12/08/07,Trabzonspor,Sivasspor,0,3,A,,,,,,,,,,,,,,,,,1.6,3.5,6.5
17/08/07,Oftasspor,Trabzonspor,0,2,A,0,0,D,,,,,,,,,,,,,,3,3.2,2.1
18/08/07,Fenerbahce,Gaziantepspor,2,1,H,2,1,H,,,,,,,,,,,,,,1.28,4.5,8.5
19/08/07,Ankaragucu,Denizlispor,3,2,H,2,1,H,,,,,,,,,,,,,,1.9,3.25,3.5
19/08/07,Bursaspor,Galatasaray,0,1,A,0,0,D,,,,,,,,,,,,,,4.2,3.3,1.75
19/08/07,Kasimpasa,Besiktas,1,2,A,1,0,H,,,,,,,,,,,,,,5.5,3.6,1.53
19/08/07,Konyaspor,Kayserispor,1,1,D,0,1,A,,,,,,,,,,,,,,2.3,3.2,2.75
19/08/07,Manisaspor,Ankaraspor,2,1,H,2,1,H,,,,,,,,,,,,,,2.05,3.2,3.25
19/08/07,Rizespor,Genclerbirligi,0,2,A,0,0,D,,,,,,,,,,,,,,2.25,3.2,2.8
