Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
09/08/24,Galatasaray,Hatayspor,2,1,H,0,0,D,,29,10,11,4,13,17,12,2,0,3,0,0,1.25,6.5,9.5
10/08/24,Kasimpasa,Konyaspor,2,3,A,0,1,A,,4,6,3,3,6,7,2,7,5,3,0,0,2.1,3.5,3.3
10/08/24,Antalyaspor,Goztep,0,0,D,0,0,D,,10,10,3,2,9,24,4,6,2,1,0,0,1.95,3.7,3.6
10/08/24,Fenerbahce,Ad. Demirspor,1,0,H,1,0,H,,8,6,5,1,17,13,9,4,3,2,0,0,1.14,8.5,14
11/08/24,Sivasspor,Trabzonspor,0,0,D,0,0,D,,15,17,5,2,14,12,5,7,1,0,0,0,3.4,3.5,2.05
11/08/24,Alanyaspor,Eyupspor,1,1,D,0,0,D,,17,6,9,3,6,14,6,1,1,1,0,0,1.91,3.8,3.6
11/08/24,Samsunspor,Besiktas,0,2,A,0,2,A,,7,10,4,2,12,10,6,2,2,1,0,0,3.8,3.7,1.9
12/08/24,Bodrumspor,Gaziantep,0,1,A,0,0,D,,18,6,3,1,15,9,4,1,2,2,0,1,2.3,3.5,2.9
12/08/24,Rizespor,Buyuksehyr,1,1,D,1,1,D,,27,6,6,1,16,16,12,1,0,2,0,0,3,3.4,2.3
16/08/24,Konyaspor,Galatasaray,1,2,A,1,1,D,,17,7,3,3,4,20,5,8,1,1,0,0,4.5,4.2,1.67
17/08/24,Kayserispor,Sivasspor,1,2,A,1,1,D,,22,9,8,4,14,15,5,4,1,3,0,1,2.4,3.2,3
17/08/24,Ad. Demirspor,Rizespor,1,2,A,0,1,A,,12,10,5,5,15,18,1,6,2,0,0,0,3,3.5,2.25
17/08/24,Goztep,Fenerbahce,2,2,D,0,2,A,,16,13,8,5,22,14,5,5,3,3,0,0,8,4.75,1.38
18/08/24,Buyuksehyr,Alanyaspor,4,2,H,1,2,A,,12,13,8,3,19,11,4,4,4,3,0,0,2.05,3.5,3.5
18/08/24,Besiktas,Antalyaspor,4,2,H,2,1,H,,17,7,9,3,18,15,3,0,4,1,0,1,1.5,4.33,5.75
