Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
13/08/21,Besiktas,Rizespor,3,0,H,1,0,H,,19,3,6,0,23,16,4,5,2,1,0,0,1.45,4.2,5.75
14/08/21,Karagumruk,Gaziantep,3,2,H,2,1,H,,11,11,5,4,10,15,4,1,2,3,0,1,2.1,3.5,3
14/08/21,Altay,Kayserispor,3,0,H,2,0,H,,15,8,7,3,15,10,2,4,0,0,0,0,2.5,3.3,2.55
14/08/21,Hatayspor,Kasimpasa,1,1,D,0,1,A,,10,11,2,4,12,13,7,3,3,3,0,0,2.1,3.6,2.9
15/08/21,Buyuksehyr,Alanyaspor,0,1,A,0,1,A,,17,8,5,4,17,9,8,0,0,2,0,0,2.4,3.3,2.7
15/08/21,Ad. Demirspor,Fenerbahce,0,1,A,0,0,D,,20,14,7,4,9,13,5,5,1,2,0,0,4,4,1.66
15/08/21,Antalyaspor,Goztep,1,1,D,1,0,H,,4,12,2,4,17,13,2,8,3,5,0,0,2.3,3.3,2.8
16/08/21,Sivasspor,Konyaspor,0,1,A,0,0,D,,14,14,3,5,13,9,5,3,0,2,0,0,2,3.2,3.5
16/08/21,Yeni Malatyaspor,Trabzonspor,1,5,A,1,4,A,,16,14,3,8,7,11,8,2,2,1,0,0,3.6,3.3,1.95
16/08/21,Giresunspor,Galatasaray,0,2,A,0,2,A,,7,10,1,6,12,14,5,4,0,2,1,1,5.25,4,1.53
20/08/21,Kayserispor,Ad. Demirspor,1,1,D,1,0,H,,12,12,3,6,12,13,6,6,1,6,0,0,3.2,3.3,2.25
21/08/21,Kasimpasa,Giresunspor,2,0,H,1,0,H,,9,15,3,1,15,9,3,2,3,3,0,0,2,3.5,3.25
21/08/21,Rizespor,Karagumruk,0,0,D,0,0,D,,7,10,1,4,13,13,2,6,1,1,0,0,2.5,3.4,2.5
21/08/21,Alanyaspor,Altay,1,4,A,0,2,A,,10,23,2,7,10,11,1,5,3,0,2,0,2,3.3,3.6
21/08/21,Gaziantep,Besiktas,0,0,D,0,0,D,,10,7,1,3,9,10,5,2,2,2,0,0,4,3.75,1.75
22/08/21,Konyaspor,Buyuksehyr,2,1,H,0,1,A,,15,13,6,4,7,12,4,5,1,0,0,0,2.37,3.2,2.75
22/08/21,Fenerbahce,Antalyaspor,2,0,H,0,0,D,,21,11,7,4,8,8,13,2,1,2,0,0,1.5,4.33,5
22/08/21,Goztep,Yeni Malatyaspor,0,1,A,0,0,D,,10,11,3,2,8,11,4,1,1,1,0,0,2.05,3.5,3.1
23/08/21,Trabzonspor,Sivasspor,2,1,H,1,0,H,,14,17,6,4,18,9,4,4,4,2,0,0,1.75,3.5,4
23/08/21,Galatasaray,Hatayspor,2,1,H,1,1,D,,14,6,4,4,11,14,17,1,1,2,0,0,1.44,4.5,6
27/08/21,Antalyaspor,Rizespor,3,2,H,1,0,H,,11,12,5,6,18,16,7,1,2,3,0,0,1.85,3.6,4.1
27/08/21,Ad. Demirspor,Konyaspor,1,1,D,0,0,D,,14,9,3,2,13,14,1,3,0,3,0,0,2,3.4,3.6
28/08/21,Buyuksehyr,Kayserispor,0,1,A,0,1,A,,14,5,2,3,16,9,11,2,3,1,0,0,1.72,3.6,4.5
28/08/21,Yeni Malatyaspor,Gaziantep,2,0,H,1,0,H,,9,20,3,4,5,9,1,6,1,3,0,0,2.3,3.3,3
28/08/21,Besiktas,Karagumruk,1,0,H,1,0,H,,18,10,7,1,12,20,9,1,3,4,1,0,1.55,4,6
28/08/21,Hatayspor,Alanyaspor,5,0,H,3,0,H,,16,8,8,1,14,14,3,4,5,1,0,0,2.2,3.6,3
29/08/21,Kasimpasa,Galatasaray,2,2,D,1,2,A,,17,13,5,6,7,10,4,2,2,0,0,0,4.75,3.8,1.7
29/08/21,Sivasspor,Goztep,2,2,D,1,0,H,,11,8,3,5,14,12,5,7,0,1,1,0,2,3.5,3.6
29/08/21,Altay,Fenerbahce,0,2,A,0,0,D,,9,9,0,5,15,15,3,5,0,1,0,0,3.2,3.4,2.15
29/08/21,Giresunspor,Trabzonspor,0,1,A,0,1,A,,10,13,3,5,8,13,2,4,1,3,0,0,5.25,3.75,1.65
11/09/21,Karagumruk,Ad. Demirspor,4,0,H,2,0,H,,16,11,8,2,8,11,6,4,0,2,0,0,2.1,3.4,3.25
11/09/21,Konyaspor,Altay,3,1,H,2,0,H,,14,15,5,7,14,13,6,7,3,2,0,0,2.37,3.2,2.9
11/09/21,Besiktas,Yeni Malatyaspor,3,0,H,2,0,H,,16,7,9,2,14,10,9,3,1,0,0,0,1.33,4.75,8
11/09/21,Kayserispor,Kasimpasa,2,0,H,1,0,H,,8,6,4,1,18,11,0,4,3,2,0,0,2.6,3.2,2.6
12/09/21,Fenerbahce,Sivasspor,1,1,D,1,1,D,,13,7,5,3,9,12,2,2,2,3,0,0,1.57,4,5.5
12/09/21,Rizespor,Hatayspor,0,2,A,0,0,D,,5,20,0,10,12,11,5,3,0,2,0,0,2.8,3.3,2.25
12/09/21,Goztep,Buyuksehyr,2,1,H,0,1,A,,10,22,5,7,11,8,2,6,4,3,0,0,2.55,3.2,2.62
12/09/21,Trabzonspor,Galatasaray,2,2,D,1,2,A,,19,15,6,6,9,6,7,3,2,1,0,0,2.2,3.4,3
