Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
10/08/01,Besiktas,Trabzonspor,1,2,A,0,1,A,,,,,,,,,,,,,,,,
11/08/01,Fenerbahce,Samsunspor,3,0,H,2,0,H,,,,,,,,,,,,,,,,
11/08/01,Genclerbirligi,Diyarbakirspor,4,4,D,1,3,A,,,,,,,,,,,,,,,,
11/08/01,Goztep,Bursaspor,2,0,H,2,0,H,,,,,,,,,,,,,,,,
11/08/01,Rizespor,Kocaelispor,0,0,D,0,0,D,,,,,,,,,,,,,,,,
12/08/01,Antalyaspor,Ankaragucu,1,8,A,1,2,A,,,,,,,,,,,,,,,,
12/08/01,Denizlispor,Yozgatspor,5,0,H,2,0,H,,,,,,,,,,,,,,,,
12/08/01,Gaziantepspor,Galatasaray,1,1,D,1,1,D,,,,,,,,,,,,,,,,
12/08/01,Istanbulspor,Malatyaspor,1,0,H,0,0,D,,,,,,,,,,,,,,,,
17/08/01,Bursaspor,Besiktas,2,2,D,1,0,H,,,,,,,,,,,,,,,,
18/08/01,Diyarbakirspor,Goztep,1,2,A,0,1,A,,,,,,,,,,,,,,,,
18/08/01,Galatasaray,Denizlispor,1,0,H,0,0,D,,,,,,,,,,,,,,,,
18/08/01,Kocaelispor,Antalyaspor,3,1,H,1,0,H,,,,,,,,,,,,,,,,
18/08/01,Samsunspor,Genclerbirligi,2,2,D,1,1,D,,,,,,,,,,,,,,,,
19/08/01,Ankaragucu,Malatyaspor,6,0,H,1,0,H,,,,,,,,,,,,,,,,
19/08/01,Istanbulspor,Fenerbahce,1,0,H,1,0,H,,,,,,,,,,,,,,,,
19/08/01,Trabzonspor,Gaziantepspor,2,1,H,0,0,D,,,,,,,,,,,,,,,,
19/08/01,Yozgatspor,Rizespor,2,1,H,1,1,D,,,,,,,,,,,,,,,,
24/08/01,Trabzonspor,Bursaspor,5,0,H,1,0,H,,,,,,,,,,,,,,,,
25/08/01,Antalyaspor,Yozgatspor,3,3,D,2,0,H,,,,,,,,,,,,,,,,
25/08/01,Besiktas,Diyarbakirspor,4,0,H,1,0,H,,,,,,,,,,,,,,,,
25/08/01,Genclerbirligi,Istanbulspor,0,1,A,0,0,D,,,,,,,,,,,,,,,,
25/08/01,Goztep,Samsunspor,2,1,H,1,0,H,,,,,,,,,,,,,,,,
26/08/01,Fenerbahce,Ankaragucu,4,1,H,3,1,H,,,,,,,,,,,,,,,,
26/08/01,Gaziantepspor,Denizlispor,0,0,D,0,0,D,,,,,,,,,,,,,,,,
26/08/01,Kocaelispor,Malatyaspor,2,0,H,1,0,H,,,,,,,,,,,,,,,,
26/08/01,Rizespor,Galatasaray,3,6,A,0,3,A,,,,,,,,,,,,,,,,
07/09/01,Ankaragucu,Genclerbirligi,2,5,A,0,3,A,,,,,,,,,,,,,,,,
08/09/01,Bursaspor,Gaziantepspor,0,2,A,0,2,A,,,,,,,,,,,,,,,,
