Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
29/08/14,Balikesirspor,Akhisar Belediyespor,1,2,A,1,1,D,,,,,,,,,,,,,,2.38,3.2,3
29/08/14,Rizespor,Genclerbirligi,1,1,D,0,1,A,,,,,,,,,,,,,,2.1,3.2,3.6
30/08/14,Bursaspor,Galatasaray,0,2,A,0,0,D,,,,,,,,,,,,,,3.8,3.5,1.95
30/08/14,Buyuksehyr,Kasimpasa,1,1,D,1,1,D,,,,,,,,,,,,,,2.63,3.3,2.63
30/08/14,Eskisehirspor,Konyaspor,2,1,H,0,1,A,,,,,,,,,,,,,,2.2,3.3,3.3
30/08/14,Mersin Idman Yurdu,Besiktas,0,1,A,0,1,A,,,,,,,,,,,,,,4,3.6,1.85
31/08/14,Erciyesspor,Trabzonspor,0,0,D,0,0,D,,,,,,,,,,,,,,2.63,3.3,2.6
31/08/14,Fenerbahce,Karabukspor,3,2,H,1,1,D,,,,,,,,,,,,,,1.44,4.2,7.5
31/08/14,Sivasspor,Gaziantepspor,1,2,A,0,0,D,,,,,,,,,,,,,,1.91,3.4,4
13/09/14,Galatasaray,Eskisehirspor,0,0,D,0,0,D,,,,,,,,,,,,,,1.57,3.8,6
13/09/14,Genclerbirligi,Bursaspor,1,2,A,1,0,H,,,,,,,,,,,,,,2.6,3.2,2.7
13/09/14,Karabukspor,Buyuksehyr,0,0,D,0,0,D,,,,,,,,,,,,,,2,3.4,3.75
13/09/14,Konyaspor,Balikesirspor,2,0,H,1,0,H,,,,,,,,,,,,,,1.8,3.5,4.5
14/09/14,Gaziantepspor,Erciyesspor,2,2,D,0,2,A,,,,,,,,,,,,,,2.3,3.25,3.1
14/09/14,Kasimpasa,Mersin Idman Yurdu,2,2,D,0,2,A,,,,,,,,,,,,,,1.75,3.5,4.75
14/09/14,Trabzonspor,Fenerbahce,0,0,D,0,0,D,,,,,,,,,,,,,,2.9,3.25,2.4
15/09/14,Akhisar Belediyespor,Sivasspor,2,2,D,1,0,H,,,,,,,,,,,,,,2.6,3.2,2.75
15/09/14,Besiktas,Rizespor,1,1,D,0,0,D,,,,,,,,,,,,,,1.53,4,6.25
19/09/14,Eskisehirspor,Genclerbirligi,0,2,A,0,1,A,,,,,,,,,,,,,,1.83,3.4,4.5
