Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
05/08/05,Genclerbirligi,Fenerbahce,0,0,D,0,0,D,,,,,,,,,,,,,,5,3.6,1.57
06/08/05,Diyarbakirspor,Rizespor,1,0,H,1,0,H,,,,,,,,,,,,,,2.1,3.2,3
06/08/05,Erciyesspor,Besiktas,1,1,D,0,0,D,,,,,,,,,,,,,,5,3.5,1.57
06/08/05,Sivasspor,Malatyaspor,1,1,D,0,0,D,,,,,,,,,,,,,,2.25,3.2,2.75
06/08/05,Trabzonspor,Kayserispor,2,1,H,2,0,H,,,,,,,,,,,,,,1.28,4.5,8
07/08/05,Denizlispor,Ankaraspor,1,1,D,1,0,H,,,,,,,,,,,,,,1.8,3.3,3.75
07/08/05,Galatasaray,Konyaspor,2,1,H,1,0,H,,,,,,,,,,,,,,1.28,4.5,8
07/08/05,Manisaspor,Ankaragucu,2,2,D,1,2,A,,,,,,,,,,,,,,2.25,3.2,2.75
07/08/05,Samsunspor,Gaziantepspor,2,3,A,0,3,A,,,,,,,,,,,,,,2.2,3.25,2.75
12/08/05,Ankaragucu,Galatasaray,0,1,A,0,0,D,,,,,,,,,,,,,,5,3.6,1.53
13/08/05,Fenerbahce,Diyarbakirspor,2,2,D,0,1,A,,,,,,,,,,,,,,1.14,6,12
13/08/05,Gaziantepspor,Sivasspor,0,0,D,0,0,D,,,,,,,,,,,,,,1.61,3.5,4.5
13/08/05,Malatyaspor,Manisaspor,0,5,A,0,0,D,,,,,,,,,,,,,,1.66,3.3,4.5
13/08/05,Rizespor,Samsunspor,1,2,A,0,1,A,,,,,,,,,,,,,,1.9,3.2,3.5
14/08/05,Ankaraspor,Genclerbirligi,0,0,D,0,0,D,,,,,,,,,,,,,,2.25,3.2,2.75
14/08/05,Besiktas,Denizlispor,2,0,H,2,0,H,,,,,,,,,,,,,,1.22,5,9
14/08/05,Kayserispor,Erciyesspor,1,2,A,0,0,D,,,,,,,,,,,,,,2.25,3.2,2.75
14/08/05,Konyaspor,Trabzonspor,0,0,D,0,0,D,,,,,,,,,,,,,,3.5,3.4,1.83
20/08/05,Denizlispor,Kayserispor,1,3,A,0,1,A,,,,,,,,,,,,,,1.53,3.6,5
20/08/05,Genclerbirligi,Besiktas,0,2,A,0,0,D,,,,,,,,,,,,,,3.75,3.3,1.8
20/08/05,Samsunspor,Sivasspor,1,2,A,1,0,H,,,,,,,,,,,,,,1.83,3.25,3.6
20/08/05,Trabzonspor,Ankaragucu,3,1,H,2,0,H,,,,,,,,,,,,,,1.28,4.5,8
21/08/05,Diyarbakirspor,Ankaraspor,1,2,A,1,1,D,,,,,,,,,,,,,,2.25,3.2,2.75
21/08/05,Erciyesspor,Konyaspor,0,0,D,0,0,D,,,,,,,,,,,,,,2.1,3.3,2.87
21/08/05,Galatasaray,Malatyaspor,5,2,H,3,2,H,,,,,,,,,,,,,,1.16,5.5,11
21/08/05,Manisaspor,Gaziantepspor,1,2,A,0,2,A,,,,,,,,,,,,,,2.25,3.2,2.75
21/08/05,Rizespor,Fenerbahce,1,2,A,1,0,H,,,,,,,,,,,,,,6,3.75,1.44
26/08/05,Gaziantepspor,Galatasaray,2,2,D,1,1,D,,,,,,,,,,,,,,4,3.4,1.72
27/08/05,Ankaraspor,Rizespor,0,0,D,0,0,D,,,,,,,,,,,,,,1.66,3.3,4.5
27/08/05,Fenerbahce,Samsunspor,5,2,H,1,1,D,,,,,,,,,,,,,,1.16,5.5,12
27/08/05,Konyaspor,Denizlispor,1,0,H,1,0,H,,,,,,,,,,,,,,1.9,3.2,3.5
27/08/05,Sivasspor,Manisaspor,1,0,H,0,0,D,,,,,,,,,,,,,,2.1,3.2,3
28/08/05,Ankaragucu,Erciyesspor,1,2,A,1,2,A,,,,,,,,,,,,,,2.1,3.2,3
28/08/05,Besiktas,Diyarbakirspor,1,1,D,0,0,D,,,,,,,,,,,,,,1.2,5.5,9
28/08/05,Kayserispor,Genclerbirligi,2,0,H,0,0,D,,,,,,,,,,,,,,2.3,3.2,2.62
28/08/05,Malatyaspor,Trabzonspor,1,1,D,0,0,D,,,,,,,,,,,,,,4,3.4,1.72
10/09/05,Diyarbakirspor,Kayserispor,0,2,A,0,1,A,,,,,,,,,,,,,,2,3.2,3.25
10/09/05,Erciyesspor,Malatyaspor,1,1,D,1,1,D,,,,,,,,,,,,,,1.9,3.25,3.5
10/09/05,Fenerbahce,Ankaraspor,2,1,H,2,1,H,,,,,,,,,,,,,,1.25,5,9
10/09/05,Rizespor,Besiktas,1,0,H,1,0,H,,,,,,,,,,,,,,5,3.4,1.61
11/09/05,Denizlispor,Ankaragucu,0,0,D,0,0,D,,,,,,,,,,,,,,1.83,3.25,3.75
11/09/05,Galatasaray,Sivasspor,2,0,H,0,0,D,,,,,,,,,,,,,,1.2,5.5,10
11/09/05,Genclerbirligi,Konyaspor,1,1,D,0,1,A,,,,,,,,,,,,,,2,3.2,3.25
11/09/05,Samsunspor,Manisaspor,1,1,D,1,1,D,,,,,,,,,,,,,,2,3.2,3.25
11/09/05,Trabzonspor,Gaziantepspor,2,0,H,1,0,H,,,,,,,,,,,,,,1.44,3.75,6.5
16/09/05,Sivasspor,Trabzonspor,2,1,H,1,1,D,,,,,,,,,,,,,,4.5,3.4,1.66
17/09/05,Ankaragucu,Genclerbirligi,1,1,D,0,0,D,,,,,,,,,,,,,,2.37,3.3,2.5
17/09/05,Kayserispor,Rizespor,3,1,H,0,0,D,,,,,,,,,,,,,,1.8,3.3,3.75
17/09/05,Konyaspor,Diyarbakirspor,5,1,H,2,0,H,,,,,,,,,,,,,,1.72,3.4,4
17/09/05,Malatyaspor,Denizlispor,0,1,A,0,0,D,,,,,,,,,,,,,,2,3.2,3.2
18/09/05,Ankaraspor,Samsunspor,3,3,D,2,2,D,,,,,,,,,,,,,,1.72,3.4,4
18/09/05,Besiktas,Fenerbahce,1,2,A,0,1,A,,,,,,,,,,,,,,2.37,3.1,2.62
18/09/05,Gaziantepspor,Erciyesspor,1,2,A,0,0,D,,,,,,,,,,,,,,2,3.2,3.2
18/09/05,Manisaspor,Galatasaray,1,4,A,1,3,A,,,,,,,,,,,,,,5.5,3.6,1.5
