Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
01/08/03,Lille,Lyon,1,0,H,1,0,H,,,,,,,,,,,,,,2.875,3,2.25
02/08/03,Auxerre,Nice,1,2,A,0,1,A,,,,,,,,,,,,,,1.727,3.1,4.5
02/08/03,Guingamp,Marseille,0,1,A,0,0,D,,,,,,,,,,,,,,2.5,2.875,2.625
02/08/03,Lens,Le Mans,0,0,D,0,0,D,,,,,,,,,,,,,,1.571,3.25,5.5
02/08/03,Metz,Ajaccio,0,1,A,0,1,A,,,,,,,,,,,,,,2,3,3.4
02/08/03,Monaco,Bordeaux,2,0,H,1,0,H,,,,,,,,,,,,,,1.909,3,3.75
02/08/03,Montpellier,Rennes,1,1,D,0,1,A,,,,,,,,,,,,,,1.909,3,3.75
02/08/03,Paris SG,Bastia,0,0,D,0,0,D,,,,,,,,,,,,,,1.533,3.4,5.5
02/08/03,Sochaux,Nantes,2,1,H,1,1,D,,,,,,,,,,,,,,1.909,3,3.75
02/08/03,Toulouse,Strasbourg,1,1,D,0,0,D,,,,,,,,,,,,,,2.1,3,3.2
08/08/03,Marseille,Auxerre,1,0,H,0,0,D,,,,,,,,,,,,,,1.8,3.1,4
09/08/03,Bastia,Metz,0,2,A,0,1,A,,,,,,,,,,,,,,1.667,3.1,5
09/08/03,Bordeaux,Montpellier,0,1,A,0,0,D,,,,,,,,,,,,,,1.571,3.25,5.5
09/08/03,Le Mans,Ajaccio,0,1,A,0,1,A,,,,,,,,,,,,,,1.909,3,3.75
09/08/03,Lille,Paris SG,1,0,H,1,0,H,,,,,,,,,,,,,,2.5,2.875,2.625
09/08/03,Lyon,Monaco,3,1,H,3,0,H,,,,,,,,,,,,,,1.909,3,3.75
09/08/03,Nantes,Lens,2,0,H,0,0,D,,,,,,,,,,,,,,1.909,3,3.75
09/08/03,Nice,Sochaux,1,0,H,0,0,D,,,,,,,,,,,,,,2,3,3.4
09/08/03,Rennes,Toulouse,1,0,H,1,0,H,,,,,,,,,,,,,,1.909,3,3.75
09/08/03,Strasbourg,Guingamp,2,0,H,1,0,H,,,,,,,,,,,,,,2.1,3,3.2
16/08/03,Ajaccio,Nantes,1,3,A,0,2,A,,,,,,,,,,,,,,2.3,3,2.875
16/08/03,Auxerre,Strasbourg,3,2,H,2,1,H,,,,,,,,,,,,,,1.727,3,5
16/08/03,Guingamp,Bordeaux,1,3,A,1,2,A,,,,,,,,,,,,,,2.375,3,2.75
16/08/03,Le Mans,Nice,1,1,D,1,1,D,,,,,,,,,,,,,,2.5,3,2.625
16/08/03,Metz,Paris SG,0,1,A,0,0,D,,,,,,,,,,,,,,2.5,3,2.625
16/08/03,Monaco,Bastia,2,0,H,2,0,H,,,,,,,,,,,,,,1.5,3.4,6.5
16/08/03,Montpellier,Lyon,0,2,A,0,2,A,,,,,,,,,,,,,,2.75,3,2.375
16/08/03,Sochaux,Rennes,1,1,D,0,0,D,,,,,,,,,,,,,,1.727,3,5
16/08/03,Toulouse,Lille,0,3,A,0,1,A,,,,,,,,,,,,,,2.3,3,2.875
17/08/03,Lens,Marseille,2,1,H,1,1,D,,,,,,,,,,,,,,2.5,3,2.625
23/08/03,Bastia,Montpellier,1,0,H,0,0,D,,,,,,,,,,,,,,1.909,3,3.75
23/08/03,Bordeaux,Auxerre,2,0,H,2,0,H,,,,,,,,,,,,,,1.909,3,3.75
23/08/03,Lille,Metz,1,1,D,0,1,A,,,,,,,,,,,,,,1.667,3.1,5
23/08/03,Lyon,Toulouse,0,0,D,0,0,D,,,,,,,,,,,,,,1.286,4.5,8
23/08/03,Marseille,Sochaux,2,0,H,1,0,H,,,,,,,,,,,,,,1.667,3.1,5
23/08/03,Nantes,Le Mans,1,0,H,0,0,D,,,,,,,,,,,,,,1.615,3.25,5
23/08/03,Nice,Ajaccio,2,2,D,1,1,D,,,,,,,,,,,,,,1.667,3.1,5
23/08/03,Rennes,Guingamp,0,0,D,0,0,D,,,,,,,,,,,,,,1.8,3.1,4
23/08/03,Strasbourg,Lens,0,1,A,0,1,A,,,,,,,,,,,,,,2.25,2.875,3
24/08/03,Paris SG,Monaco,2,4,A,1,2,A,,,,,,,,,,,,,,2.1,3,3.2
30/08/03,Auxerre,Rennes,2,1,H,1,0,H,,,,,,,,,,,,,,1.667,3.2,5
30/08/03,Guingamp,Lyon,2,0,H,2,0,H,,,,,,,,,,,,,,3.25,3,2.1
30/08/03,Le Mans,Strasbourg,0,3,A,0,1,A,,,,,,,,,,,,,,2.1,3,3.25
30/08/03,Montpellier,Paris SG,3,2,H,0,1,A,,,,,,,,,,,,,,2.5,3,2.625
30/08/03,Nantes,Bordeaux,0,0,D,0,0,D,,,,,,,,,,,,,,2.1,3,3.25
30/08/03,Sochaux,Lille,2,1,H,2,1,H,,,,,,,,,,,,,,2.1,3,3.25
30/08/03,Toulouse,Bastia,0,2,A,0,2,A,,,,,,,,,,,,,,2,3,3.5
31/08/03,Ajaccio,Marseille,0,1,A,0,0,D,,,,,,,,,,,,,,2.875,3,2.3
