Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
30/08/08,OFI,PAOK,0,2,A,0,2,A,,,,,,,,,,,,,,2.6,3,2.6
30/08/08,Olympiakos,Asteras Tripolis,3,1,H,0,1,A,,,,,,,,,,,,,,1.22,5.25,11
30/08/08,Panthrakikos,Ergotelis,1,2,A,1,0,H,,,,,,,,,,,,,,2.3,3,3
31/08/08,AEK,Panathinaikos,2,1,H,2,0,H,,,,,,,,,,,,,,2.8,3,2.5
31/08/08,Aris,Levadeiakos,2,0,H,0,0,D,,,,,,,,,,,,,,1.44,3.6,7.5
31/08/08,Iraklis,Panserraikos,1,2,A,0,2,A,,,,,,,,,,,,,,1.67,3.3,5
31/08/08,Larisa,Thrasyvoulos,3,0,H,3,0,H,,,,,,,,,,,,,,1.67,3.3,5
31/08/08,Panionios,Xanthi,0,1,A,0,1,A,,,,,,,,,,,,,,2,3,3.75
13/09/08,Iraklis,OFI,1,1,D,1,0,H,,,,,,,,,,,,,,1.85,3.3,4.5
13/09/08,Panathinaikos,Panthrakikos,3,0,H,2,0,H,,,,,,,,,,,,,,1.12,6.5,19
13/09/08,Panserraikos,Panionios,0,1,A,0,1,A,,,,,,,,,,,,,,2.5,3.1,2.7
13/09/08,Xanthi,Olympiakos,0,1,A,0,0,D,,,,,,,,,,,,,,4.5,3.4,1.73
14/09/08,Asteras Tripolis,Larisa,0,0,D,0,0,D,,,,,,,,,,,,,,2,3.1,3.6
14/09/08,Ergotelis,Aris,3,0,H,3,0,H,,,,,,,,,,,,,,3,2.9,2.4
14/09/08,Levadeiakos,Thrasyvoulos,1,0,H,0,0,D,,,,,,,,,,,,,,1.67,3.2,5.5
14/09/08,PAOK,AEK,1,1,D,1,1,D,,,,,,,,,,,,,,2.45,3.1,2.8
20/09/08,Aris,Panathinaikos,1,2,A,1,2,A,,,,,,,,,,,,,,3.1,3.1,2.4
20/09/08,Larisa,Xanthi,0,1,A,0,1,A,,,,,,,,,,,,,,1.85,3.1,4.75
20/09/08,Panthrakikos,PAOK,0,1,A,0,0,D,,,,,,,,,,,,,,4,3.2,2
21/09/08,AEK,Iraklis,1,0,H,1,0,H,,,,,,,,,,,,,,1.29,5,11
21/09/08,Ergotelis,Levadeiakos,1,1,D,1,1,D,,,,,,,,,,,,,,1.73,3.2,5
21/09/08,Olympiakos,Panserraikos,4,1,H,2,0,H,,,,,,,,,,,,,,1.14,7.5,17
21/09/08,Panionios,OFI,1,1,D,0,0,D,,,,,,,,,,,,,,1.57,3.6,6.5
21/09/08,Thrasyvoulos,Asteras Tripolis,0,2,A,0,0,D,,,,,,,,,,,,,,3,3,2.3
27/09/08,OFI,Olympiakos,0,0,D,0,0,D,,,,,,,,,,,,,,6.5,4,1.5
27/09/08,Panserraikos,Larisa,1,3,A,0,1,A,,,,,,,,,,,,,,2.65,3.1,2.75
28/09/08,Iraklis,Panthrakikos,0,0,D,0,0,D,,,,,,,,,,,,,,1.57,3.5,5.5
28/09/08,Levadeiakos,Asteras Tripolis,1,0,H,0,0,D,,,,,,,,,,,,,,2.38,3,2.9
28/09/08,Panionios,AEK,2,2,D,1,0,H,,,,,,,,,,,,,,3.6,3.25,2.1
28/09/08,PAOK,Aris,1,0,H,0,0,D,,,,,,,,,,,,,,1.8,3.4,4.5
28/09/08,Xanthi,Thrasyvoulos,1,0,H,0,0,D,,,,,,,,,,,,,,1.6,3.6,6
04/10/08,Aris,Iraklis,1,0,H,0,0,D,,,,,,,,,,,,,,1.75,3.3,4.5
04/10/08,Ergotelis,PAOK,0,0,D,0,0,D,,,,,,,,,,,,,,3.1,3,2.3
04/10/08,Larisa,OFI,4,3,H,1,2,A,,,,,,,,,,,,,,1.62,3.5,5.25
05/10/08,Asteras Tripolis,Xanthi,0,0,D,0,0,D,,,,,,,,,,,,,,2.15,3,3.4
05/10/08,Olympiakos,AEK,2,0,H,0,0,D,,,,,,,,,,,,,,1.8,3.25,4.2
05/10/08,Panathinaikos,Levadeiakos,2,0,H,2,0,H,,,,,,,,,,,,,,1.17,6.5,12
05/10/08,Panthrakikos,Panionios,1,0,H,0,0,D,,,,,,,,,,,,,,3.1,3.1,2.2
05/10/08,Thrasyvoulos,Panserraikos,0,1,A,0,0,D,,,,,,,,,,,,,,2.25,3.1,3.1
