Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
16/09/00,,,6,0,H,2,0,H,,,,,,,,,,,,,,,,
16/09/00,,,2,1,H,1,0,H,,,,,,,,,,,,,,,,
17/09/00,,,1,0,H,1,0,H,,,,,,,,,,,,,,,,
17/09/00,,,0,0,D,0,0,D,,,,,,,,,,,,,,,,
17/09/00,,,1,1,D,1,0,H,,,,,,,,,,,,,,,,
17/09/00,,,1,1,D,1,1,D,,,,,,,,,,,,,,,,
18/09/00,,,2,0,H,1,0,H,,,,,,,,,,,,,,,,
18/09/00,,,2,3,A,2,1,H,,,,,,,,,,,,,,,,
23/09/00,,,0,2,A,0,1,A,,,,,,,,,,,,,,,,
24/09/00,,,1,0,H,1,0,H,,,,,,,,,,,,,,,,
24/09/00,,,0,3,A,0,2,A,,,,,,,,,,,,,,,,
24/09/00,,,1,0,H,1,0,H,,,,,,,,,,,,,,,,
24/09/00,,,2,0,H,0,0,D,,,,,,,,,,,,,,,,
24/09/00,,,1,2,A,0,1,A,,,,,,,,,,,,,,,,
24/09/00,,,1,3,A,1,2,A,,,,,,,,,,,,,,,,
25/09/00,,,2,1,H,2,0,H,,,,,,,,,,,,,,,,
30/09/00,,,1,1,D,0,1,A,,,,,,,,,,,,,,,,
01/10/00,,,2,2,D,2,0,H,,,,,,,,,,,,,,,,
01/10/00,,,0,0,D,0,0,D,,,,,,,,,,,,,,,,
01/10/00,,,3,3,D,0,1,A,,,,,,,,,,,,,,,,
01/10/00,,,3,1,H,2,0,H,,,,,,,,,,,,,,,,
01/10/00,,,2,2,D,0,1,A,,,,,,,,,,,,,,,,
01/10/00,,,0,0,D,0,0,D,,,,,,,,,,,,,,,,
02/10/00,,,1,1,D,1,0,H,,,,,,,,,,,,,,,,
29/10/00,,,3,2,H,0,1,A,,,,,,,,,,,,,,,,
29/10/00,,,0,2,A,0,0,D,,,,,,,,,,,,,,,,
29/10/00,,,2,1,H,0,1,A,,,,,,,,,,,,,,,,
29/10/00,,,0,0,D,0,0,D,,,,,,,,,,,,,,,,
29/10/00,,,0,4,A,0,1,A,,,,,,,,,,,,,,,,
29/10/00,,,0,0,D,0,0,D,,,,,,,,,,,,,,,,
30/10/00,,,3,1,H,1,1,D,,,,,,,,,,,,,,,,
01/11/00,,,4,0,H,2,0,H,,,,,,,,,,,,,,,,
04/11/00,,,4,1,H,1,1,D,,,,,,,,,,,,,,,,
05/11/00,,,2,2,D,0,2,A,,,,,,,,,,,,,,,,
05/11/00,,,2,0,H,0,0,D,,,,,,,,,,,,,,,,
05/11/00,,,1,1,D,0,1,A,,,,,,,,,,,,,,,,
05/11/00,,,4,1,H,2,0,H,,,,,,,,,,,,,,,,
05/11/00,,,1,0,H,1,0,H,,,,,,,,,,,,,,,,
05/11/00,,,3,1,H,0,0,D,,,,,,,,,,,,,,,,
06/11/00,,,2,3,A,0,1,A,,,,,,,,,,,,,,,,
11/11/00,,,2,0,H,0,0,D,,,,,,,,,,,,,,,,
12/11/00,,,2,1,H,2,0,H,,,,,,,,,,,,,,,,
12/11/00,,,0,2,A,0,1,A,,,,,,,,,,,,,,,,
12/11/00,,,2,1,H,1,1,D,,,,,,,,,,,,,,,,
12/11/00,,,4,1,H,2,0,H,,,,,,,,,,,,,,,,
12/11/00,,,0,0,D,0,0,D,,,,,,,,,,,,,,,,
12/11/00,,,1,1,D,1,0,H,,,,,,,,,,,,,,,,
13/11/00,,,0,1,A,0,0,D,,,,,,,,,,,,,,,,
18/11/00,,,2,2,D,2,0,H,,,,,,,,,,,,,,,,
19/11/00,,,2,0,H,0,0,D,,,,,,,,,,,,,,,,
19/11/00,,,3,0,H,0,0,D,,,,,,,,,,,,,,,,
19/11/00,,,3,1,H,1,0,H,,,,,,,,,,,,,,,,
19/11/00,,,3,0,H,2,0,H,,,,,,,,,,,,,,,,
19/11/00,,,2,0,H,1,0,H,,,,,,,,,,,,,,,,
20/11/00,,,4,3,H,3,0,H,,,,,,,,,,,,,,,,
