Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
24/08/02,,,1,1,D,1,1,D,,,,,,,,,,,,,,,,
24/08/02,,,0,1,A,0,0,D,,,,,,,,,,,,,,,,
25/08/02,,,0,1,A,0,0,D,,,,,,,,,,,,,,,,
25/08/02,,,3,0,H,1,0,H,,,,,,,,,,,,,,,,
25/08/02,,,1,0,H,0,0,D,,,,,,,,,,,,,,,,
25/08/02,,,2,0,H,1,0,H,,,,,,,,,,,,,,,,
25/08/02,,,4,1,H,3,1,H,,,,,,,,,,,,,,,,
25/08/02,,,1,0,H,0,0,D,,,,,,,,,,,,,,,,
31/08/02,,,1,0,H,1,0,H,,,,,,,,,,,,,,,,
01/09/02,,,3,1,H,2,0,H,,,,,,,,,,,,,,,,
01/09/02,,,0,0,D,0,0,D,,,,,,,,,,,,,,,,
01/09/02,,,0,2,A,0,1,A,,,,,,,,,,,,,,,,
01/09/02,,,0,1,A,0,0,D,,,,,,,,,,,,,,,,
01/09/02,,,0,2,A,0,2,A,,,,,,,,,,,,,,,,
01/09/02,,,0,1,A,0,1,A,,,,,,,,,,,,,,,,
01/09/02,,,1,1,D,1,0,H,,,,,,,,,,,,,,,,
14/09/02,,,1,0,H,1,0,H,,,,,,,,,,,,,,,,
14/09/02,,,2,2,D,1,1,D,,,,,,,,,,,,,,,,
14/09/02,,,2,3,A,1,1,D,,,,,,,,,,,,,,,,
15/09/02,,,1,1,D,0,1,A,,,,,,,,,,,,,,,,
15/09/02,,,3,0,H,1,0,H,,,,,,,,,,,,,,,,
15/09/02,,,2,0,H,0,0,D,,,,,,,,,,,,,,,,
15/09/02,,,1,1,D,1,0,H,,,,,,,,,,,,,,,,
15/09/02,,,2,3,A,1,1,D,,,,,,,,,,,,,,,,
21/09/02,,,1,1,D,0,1,A,,,,,,,,,,,,,,,,
21/09/02,,,4,0,H,2,0,H,,,,,,,,,,,,,,,,
22/09/02,,,2,0,H,1,0,H,,,,,,,,,,,,,,,,
22/09/02,,,0,1,A,0,0,D,,,,,,,,,,,,,,,,
22/09/02,,,2,3,A,0,2,A,,,,,,,,,,,,,,,,
22/09/02,,,0,2,A,0,0,D,,,,,,,,,,,,,,,,
22/09/02,,,3,1,H,2,0,H,,,,,,,,,,,,,,,,
22/09/02,,,0,1,A,0,1,A,,,,,,,,,,,,,,,,
26/10/02,,,1,0,H,1,0,H,,,,,,,,,,,,,,,,
26/10/02,,,1,1,D,0,1,A,,,,,,,,,,,,,,,,
27/10/02,,,0,0,D,0,0,D,,,,,,,,,,,,,,,,
27/10/02,,,0,0,D,0,0,D,,,,,,,,,,,,,,,,
27/10/02,,,1,0,H,1,0,H,,,,,,,,,,,,,,,,
27/10/02,,,3,2,H,3,1,H,,,,,,,,,,,,,,,,
27/10/02,,,0,0,D,0,0,D,,,,,,,,,,,,,,,,
27/10/02,,,3,0,H,2,0,H,,,,,,,,,,,,,,,,
02/11/02,,,0,1,A,0,1,A,,,,,,,,,,,,,,,,
03/11/02,,,1,3,A,1,0,H,,,,,,,,,,,,,,,,
03/11/02,,,1,1,D,0,1,A,,,,,,,,,,,,,,,,
03/11/02,,,0,2,A,0,2,A,,,,,,,,,,,,,,,,
03/11/02,,,1,0,H,0,0,D,,,,,,,,,,,,,,,,
03/11/02,,,0,0,D,0,0,D,,,,,,,,,,,,,,,,
03/11/02,,,0,3,A,0,2,A,,,,,,,,,,,,,,,,
03/11/02,,,2,0,H,1,0,H,,,,,,,,,,,,,,,,
09/11/02,,,1,1,D,1,1,D,,,,,,,,,,,,,,,,
10/11/02,,,1,1,D,0,1,A,,,,,,,,,,,,,,,,
10/11/02,,,1,1,D,0,0,D,,,,,,,,,,,,,,,,
10/11/02,,,1,1,D,1,0,H,,,,,,,,,,,,,,,,
10/11/02,,,1,0,H,1,0,H,,,,,,,,,,,,,,,,
10/11/02,,,5,1,H,2,1,H,,,,,,,,,,,,,,,,
10/11/02,,,1,1,D,1,0,H,,,,,,,,,,,,,,,,
10/11/02,,,1,1,D,0,1,A,,,,,,,,,,,,,,,,
23/11/02,,,1,2,A,1,0,H,,,,,,,,,,,,,,,,
24/11/02,,,3,2,H,2,0,H,,,,,,,,,,,,,,,,
24/11/02,,,0,0,D,0,0,D,,,,,,,,,,,,,,,,
24/11/02,,,6,0,H,3,0,H,,,,,,,,,,,,,,,,
24/11/02,,,1,2,A,0,2,A,,,,,,,,,,,,,,,,
24/11/02,,,0,3,A,0,2,A,,,,,,,,,,,,,,,,
24/11/02,,,4,1,H,1,0,H,,,,,,,,,,,,,,,,
24/11/02,,,0,0,D,0,0,D,,,,,,,,,,,,,,,,
30/11/02,,,1,0,H,1,0,H,,,,,,,,,,,,,,,,
01/12/02,,,3,4,A,2,3,A,,,,,,,,,,,,,,,,
01/12/02,,,0,0,D,0,0,D,,,,,,,,,,,,,,,,
01/12/02,,,1,1,D,0,0,D,,,,,,,,,,,,,,,,
01/12/02,,,1,1,D,1,1,D,,,,,,,,,,,,,,,,
01/12/02,,,3,0,H,2,0,H,,,,,,,,,,,,,,,,
01/12/02,,,1,0,H,1,0,H,,,,,,,,,,,,,,,,
01/12/02,,,5,0,H,3,0,H,,,,,,,,,,,,,,,,
07/12/02,,,0,2,A,0,1,A,,,,,,,,,,,,,,,,
08/12/02,,,0,0,D,0,0,D,,,,,,,,,,,,,,,,
08/12/02,,,7,0,H,3,0,H,,,,,,,,,,,,,,,,
08/12/02,,,2,0,H,2,0,H,,,,,,,,,,,,,,,,
08/12/02,,,0,0,D,0,0,D,,,,,,,,,,,,,,,,
08/12/02,,,3,0,H,1,0,H,,,,,,,,,,,,,,,,
08/12/02,,,1,1,D,1,1,D,,,,,,,,,,,,,,,,
08/12/02,,,1,1,D,1,0,H,,,,,,,,,,,,,,,,
14/12/02,,,2,2,D,1,1,D,,,,,,,,,,,,,,,,
15/12/02,,,2,0,H,0,0,D,,,,,,,,,,,,,,,,
15/12/02,,,0,1,A,0,0,D,,,,,,,,,,,,,,,,
