Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
26/08/95,Kalamata,OFI,2,3,A,,,,,,,,,,,,,,,,,,,
27/08/95,AEK,Paniliakos,3,0,H,,,,,,,,,,,,,,,,,,,
27/08/95,Athinaikos,Olympiakos,0,1,A,,,,,,,,,,,,,,,,,,,
27/08/95,Edessaikos,Apollon,0,0,D,,,,,,,,,,,,,,,,,,,
27/08/95,Ethnikos,Panahaiki,1,2,A,,,,,,,,,,,,,,,,,,,
27/08/95,Ionikos,Panionios,2,1,H,,,,,,,,,,,,,,,,,,,
27/08/95,Iraklis,Aris,3,2,H,,,,,,,,,,,,,,,,,,,
27/08/95,Larisa,Panathinaikos,0,1,A,,,,,,,,,,,,,,,,,,,
27/08/95,Xanthi,PAOK,2,2,D,,,,,,,,,,,,,,,,,,,
09/09/95,Panathinaikos,Xanthi,2,0,H,,,,,,,,,,,,,,,,,,,
09/09/95,Panionios,Olympiakos,1,2,A,,,,,,,,,,,,,,,,,,,
10/09/95,Apollon,Larisa,4,0,H,,,,,,,,,,,,,,,,,,,
10/09/95,Aris,AEK,2,1,H,,,,,,,,,,,,,,,,,,,
10/09/95,Ethnikos,Kalamata,2,3,A,,,,,,,,,,,,,,,,,,,
10/09/95,OFI,Edessaikos,4,1,H,,,,,,,,,,,,,,,,,,,
10/09/95,Panahaiki,Iraklis,1,0,H,,,,,,,,,,,,,,,,,,,
10/09/95,Paniliakos,Ionikos,0,0,D,,,,,,,,,,,,,,,,,,,
10/09/95,PAOK,Athinaikos,1,0,H,,,,,,,,,,,,,,,,,,,
17/09/95,AEK,Panahaiki,5,1,H,,,,,,,,,,,,,,,,,,,
17/09/95,Athinaikos,Panathinaikos,1,2,A,,,,,,,,,,,,,,,,,,,
17/09/95,Ionikos,Aris,3,1,H,,,,,,,,,,,,,,,,,,,
17/09/95,Iraklis,Ethnikos,4,1,H,,,,,,,,,,,,,,,,,,,
17/09/95,Kalamata,Edessaikos,1,1,D,,,,,,,,,,,,,,,,,,,
17/09/95,Larisa,OFI,2,6,A,,,,,,,,,,,,,,,,,,,
17/09/95,Olympiakos,Paniliakos,3,0,H,,,,,,,,,,,,,,,,,,,
17/09/95,Panionios,PAOK,2,1,H,,,,,,,,,,,,,,,,,,,
17/09/95,Xanthi,Apollon,1,0,H,,,,,,,,,,,,,,,,,,,
23/09/95,Aris,Olympiakos,0,0,D,,,,,,,,,,,,,,,,,,,
23/09/95,Panathinaikos,Panionios,5,3,H,,,,,,,,,,,,,,,,,,,
24/09/95,Apollon,Athinaikos,0,0,D,,,,,,,,,,,,,,,,,,,
24/09/95,Edessaikos,Larisa,3,1,H,,,,,,,,,,,,,,,,,,,
24/09/95,Ethnikos,AEK,0,3,A,,,,,,,,,,,,,,,,,,,
24/09/95,Iraklis,Kalamata,2,1,H,,,,,,,,,,,,,,,,,,,
24/09/95,OFI,Xanthi,3,0,H,,,,,,,,,,,,,,,,,,,
24/09/95,Panahaiki,Ionikos,1,2,A,,,,,,,,,,,,,,,,,,,
24/09/95,Paniliakos,PAOK,1,1,D,,,,,,,,,,,,,,,,,,,
30/09/95,Kalamata,Larisa,5,0,H,,,,,,,,,,,,,,,,,,,
01/10/95,Athinaikos,OFI,3,2,H,,,,,,,,,,,,,,,,,,,
01/10/95,Ionikos,Ethnikos,4,1,H,,,,,,,,,,,,,,,,,,,
01/10/95,Olympiakos,Panahaiki,6,1,H,,,,,,,,,,,,,,,,,,,
01/10/95,Paniliakos,Panathinaikos,0,1,A,,,,,,,,,,,,,,,,,,,
01/10/95,Panionios,Apollon,2,2,D,,,,,,,,,,,,,,,,,,,
01/10/95,PAOK,Aris,1,0,H,,,,,,,,,,,,,,,,,,,
01/10/95,Xanthi,Edessaikos,1,1,D,,,,,,,,,,,,,,,,,,,
02/10/95,AEK,Iraklis,3,1,H,,,,,,,,,,,,,,,,,,,
14/10/95,Aris,Panathinaikos,1,1,D,,,,,,,,,,,,,,,,,,,
14/10/95,Ethnikos,Olympiakos,0,3,A,,,,,,,,,,,,,,,,,,,
15/10/95,AEK,Kalamata,5,1,H,,,,,,,,,,,,,,,,,,,
15/10/95,Apollon,Paniliakos,2,1,H,,,,,,,,,,,,,,,,,,,
15/10/95,Edessaikos,Athinaikos,5,2,H,,,,,,,,,,,,,,,,,,,
15/10/95,Iraklis,Ionikos,3,1,H,,,,,,,,,,,,,,,,,,,
15/10/95,Larisa,Xanthi,1,2,A,,,,,,,,,,,,,,,,,,,
15/10/95,OFI,Panionios,2,2,D,,,,,,,,,,,,,,,,,,,
15/10/95,Panahaiki,PAOK,3,2,H,,,,,,,,,,,,,,,,,,,
21/10/95,Paniliakos,OFI,4,2,H,,,,,,,,,,,,,,,,,,,
22/10/95,Aris,Apollon,2,0,H,,,,,,,,,,,,,,,,,,,
22/10/95,Athinaikos,Larisa,1,0,H,,,,,,,,,,,,,,,,,,,
22/10/95,Kalamata,Xanthi,1,1,D,,,,,,,,,,,,,,,,,,,
22/10/95,Olympiakos,Iraklis,2,1,H,,,,,,,,,,,,,,,,,,,
22/10/95,Panathinaikos,Panahaiki,1,0,H,,,,,,,,,,,,,,,,,,,
22/10/95,Panionios,Edessaikos,1,2,A,,,,,,,,,,,,,,,,,,,
22/10/95,PAOK,Ethnikos,2,0,H,,,,,,,,,,,,,,,,,,,
23/10/95,Ionikos,AEK,1,4,A,,,,,,,,,,,,,,,,,,,
28/10/95,AEK,Olympiakos,1,1,D,,,,,,,,,,,,,,,,,,,
28/10/95,Ethnikos,Panathinaikos,0,0,D,,,,,,,,,,,,,,,,,,,
