Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
22/09/01,,,3,0,H,2,0,H,,,,,,,,,,,,,,,,
23/09/01,,,2,0,H,1,0,H,,,,,,,,,,,,,,,,
23/09/01,,,1,2,A,0,1,A,,,,,,,,,,,,,,,,
23/09/01,,,2,0,H,2,0,H,,,,,,,,,,,,,,,,
23/09/01,,,5,3,H,3,0,H,,,,,,,,,,,,,,,,
23/09/01,,,2,2,D,1,1,D,,,,,,,,,,,,,,,,
23/09/01,,,1,1,D,0,0,D,,,,,,,,,,,,,,,,
29/09/01,,,2,0,H,1,0,H,,,,,,,,,,,,,,,,
30/09/01,,,4,0,H,2,0,H,,,,,,,,,,,,,,,,
30/09/01,,,1,0,H,0,0,D,,,,,,,,,,,,,,,,
30/09/01,,,2,1,H,1,1,D,,,,,,,,,,,,,,,,
30/09/01,,,3,1,H,0,0,D,,,,,,,,,,,,,,,,
30/09/01,,,2,0,H,1,0,H,,,,,,,,,,,,,,,,
30/09/01,,,5,1,H,4,1,H,,,,,,,,,,,,,,,,
13/10/01,,,0,0,D,0,0,D,,,,,,,,,,,,,,,,
14/10/01,,,2,0,H,0,0,D,,,,,,,,,,,,,,,,
14/10/01,,,0,0,D,0,0,D,,,,,,,,,,,,,,,,
14/10/01,,,1,1,D,0,0,D,,,,,,,,,,,,,,,,
14/10/01,,,0,0,D,0,0,D,,,,,,,,,,,,,,,,
14/10/01,,,1,1,D,1,0,H,,,,,,,,,,,,,,,,
14/10/01,,,1,1,D,0,0,D,,,,,,,,,,,,,,,,
20/10/01,,,5,0,H,1,0,H,,,,,,,,,,,,,,,,
20/10/01,,,8,0,H,5,0,H,,,,,,,,,,,,,,,,
21/10/01,,,1,1,D,0,1,A,,,,,,,,,,,,,,,,
21/10/01,,,2,0,H,0,0,D,,,,,,,,,,,,,,,,
21/10/01,,,2,0,H,1,0,H,,,,,,,,,,,,,,,,
21/10/01,,,1,0,H,0,0,D,,,,,,,,,,,,,,,,
21/10/01,,,3,1,H,1,1,D,,,,,,,,,,,,,,,,
03/11/01,,,4,1,H,3,0,H,,,,,,,,,,,,,,,,
04/11/01,,,2,0,H,1,0,H,,,,,,,,,,,,,,,,
04/11/01,,,4,2,H,2,1,H,,,,,,,,,,,,,,,,
04/11/01,,,3,4,A,2,1,H,,,,,,,,,,,,,,,,
04/11/01,,,1,1,D,1,1,D,,,,,,,,,,,,,,,,
04/11/01,,,1,2,A,1,0,H,,,,,,,,,,,,,,,,
04/11/01,,,2,2,D,0,1,A,,,,,,,,,,,,,,,,
18/11/01,,,3,1,H,2,0,H,,,,,,,,,,,,,,,,
18/11/01,,,1,1,D,1,1,D,,,,,,,,,,,,,,,,
18/11/01,,,0,0,D,0,0,D,,,,,,,,,,,,,,,,
18/11/01,,,0,1,A,0,0,D,,,,,,,,,,,,,,,,
18/11/01,,,1,1,D,0,1,A,,,,,,,,,,,,,,,,
18/11/01,,,2,1,H,1,0,H,,,,,,,,,,,,,,,,
18/11/01,,,3,1,H,1,1,D,,,,,,,,,,,,,,,,
24/11/01,,,1,0,H,1,0,H,,,,,,,,,,,,,,,,
24/11/01,,,2,4,A,1,2,A,,,,,,,,,,,,,,,,
25/11/01,,,3,0,H,0,0,D,,,,,,,,,,,,,,,,
25/11/01,,,2,2,D,1,1,D,,,,,,,,,,,,,,,,
25/11/01,,,2,1,H,0,0,D,,,,,,,,,,,,,,,,
25/11/01,,,2,0,H,2,0,H,,,,,,,,,,,,,,,,
25/11/01,,,1,0,H,0,0,D,,,,,,,,,,,,,,,,
01/12/01,,,1,0,H,1,0,H,,,,,,,,,,,,,,,,
01/12/01,,,2,2,D,2,0,H,,,,,,,,,,,,,,,,
02/12/01,,,0,1,A,0,1,A,,,,,,,,,,,,,,,,
02/12/01,,,0,1,A,0,0,D,,,,,,,,,,,,,,,,
02/12/01,,,1,1,D,0,0,D,,,,,,,,,,,,,,,,
02/12/01,,,0,1,A,0,1,A,,,,,,,,,,,,,,,,
02/12/01,,,2,1,H,1,1,D,,,,,,,,,,,,,,,,
08/12/01,,,1,1,D,0,1,A,,,,,,,,,,,,,,,,
08/12/01,,,1,1,D,0,1,A,,,,,,,,,,,,,,,,
09/12/01,,,1,0,H,0,0,D,,,,,,,,,,,,,,,,
09/12/01,,,1,1,D,0,1,A,,,,,,,,,,,,,,,,
09/12/01,,,1,2,A,1,0,H,,,,,,,,,,,,,,,,
09/12/01,,,2,6,A,1,2,A,,,,,,,,,,,,,,,,
09/12/01,,,4,2,H,3,1,H,,,,,,,,,,,,,,,,
15/12/01,,,2,3,A,2,2,D,,,,,,,,,,,,,,,,
15/12/01,,,1,1,D,0,1,A,,,,,,,,,,,,,,,,
16/12/01,,,4,2,H,1,1,D,,,,,,,,,,,,,,,,
16/12/01,,,1,0,H,1,0,H,,,,,,,,,,,,,,,,
16/12/01,,,0,2,A,0,0,D,,,,,,,,,,,,,,,,
16/12/01,,,3,2,H,0,1,A,,,,,,,,,,,,,,,,
16/12/01,,,3,1,H,2,1,H,,,,,,,,,,,,,,,,
12/01/02,,,0,0,D,0,0,D,,,,,,,,,,,,,,,,
13/01/02,,,1,2,A,1,2,A,,,,,,,,,,,,,,,,
13/01/02,,,3,2,H,2,0,H,,,,,,,,,,,,,,,,
13/01/02,,,4,0,H,1,0,H,,,,,,,,,,,,,,,,
13/01/02,,,4,0,H,1,0,H,,,,,,,,,,,,,,,,
13/01/02,,,2,1,H,0,0,D,,,,,,,,,,,,,,,,
13/01/02,,,1,0,H,0,0,D,,,,,,,,,,,,,,,,
20/01/02,,,2,3,A,2,1,H,,,,,,,,,,,,,,,,
20/01/02,,,1,1,D,1,1,D,,,,,,,,,,,,,,,,
20/01/02,,,0,0,D,0,0,D,,,,,,,,,,,,,,,,
20/01/02,,,0,2,A,0,1,A,,,,,,,,,,,,,,,,
20/01/02,,,2,1,H,1,0,H,,,,,,,,,,,,,,,,
20/01/02,,,3,3,D,0,2,A,,,,,,,,,,,,,,,,
20/01/02,,,1,2,A,1,1,D,,,,,,,,,,,,,,,,
26/01/02,,,0,1,A,0,1,A,,,,,,,,,,,,,,,,
27/01/02,,,0,1,A,0,0,D,,,,,,,,,,,,,,,,
27/01/02,,,0,1,A,0,0,D,,,,,,,,,,,,,,,,
27/01/02,,,0,2,A,0,1,A,,,,,,,,,,,,,,,,
27/01/02,,,1,0,H,0,0,D,,,,,,,,,,,,,,,,
27/01/02,,,0,1,A,0,0,D,,,,,,,,,,,,,,,,
27/01/02,,,3,2,H,2,2,D,,,,,,,,,,,,,,,,
02/02/02,,,2,3,A,1,2,A,,,,,,,,,,,,,,,,
03/02/02,,,4,0,H,1,0,H,,,,,,,,,,,,,,,,
03/02/02,,,2,1,H,1,0,H,,,,,,,,,,,,,,,,
03/02/02,,,2,3,A,2,1,H,,,,,,,,,,,,,,,,
03/02/02,,,1,1,D,0,0,D,,,,,,,,,,,,,,,,
03/02/02,,,2,1,H,1,0,H,,,,,,,,,,,,,,,,
03/02/02,,,3,0,H,0,0,D,,,,,,,,,,,,,,,,
09/02/02,,,0,1,A,0,0,D,,,,,,,,,,,,,,,,
10/02/02,,,1,3,A,1,1,D,,,,,,,,,,,,,,,,
10/02/02,,,1,0,H,1,0,H,,,,,,,,,,,,,,,,
10/02/02,,,1,3,A,0,2,A,,,,,,,,,,,,,,,,
10/02/02,,,3,1,H,3,1,H,,,,,,,,,,,,,,,,
10/02/02,,,3,0,H,1,0,H,,,,,,,,,,,,,,,,
16/02/02,,,3,0,H,2,0,H,,,,,,,,,,,,,,,,
16/02/02,,,1,0,H,1,0,H,,,,,,,,,,,,,,,,
17/02/02,,,1,0,H,1,0,H,,,,,,,,,,,,,,,,
17/02/02,,,1,1,D,1,0,H,,,,,,,,,,,,,,,,
17/02/02,,,0,0,D,0,0,D,,,,,,,,,,,,,,,,
17/02/02,,,3,2,H,3,0,H,,,,,,,,,,,,,,,,
17/02/02,,,1,1,D,1,0,H,,,,,,,,,,,,,,,,
23/02/02,,,0,0,D,0,0,D,,,,,,,,,,,,,,,,
24/02/02,,,1,0,H,1,0,H,,,,,,,,,,,,,,,,
24/02/02,,,1,2,A,1,2,A,,,,,,,,,,,,,,,,
24/02/02,,,2,1,H,0,0,D,,,,,,,,,,,,,,,,
24/02/02,,,0,2,A,0,0,D,,,,,,,,,,,,,,,,
24/02/02,,,1,1,D,1,1,D,,,,,,,,,,,,,,,,
24/02/02,,,1,0,H,1,0,H,,,,,,,,,,,,,,,,
27/02/02,,,1,0,H,1,0,H,,,,,,,,,,,,,,,,
02/03/02,,,2,0,H,1,0,H,,,,,,,,,,,,,,,,
03/03/02,,,1,4,A,1,3,A,,,,,,,,,,,,,,,,
03/03/02,,,2,2,D,1,1,D,,,,,,,,,,,,,,,,
03/03/02,,,1,1,D,1,1,D,,,,,,,,,,,,,,,,
03/03/02,,,2,2,D,1,1,D,,,,,,,,,,,,,,,,
03/03/02,,,3,0,H,1,0,H,,,,,,,,,,,,,,,,
03/03/02,,,2,0,H,2,0,H,,,,,,,,,,,,,,,,
09/03/02,,,0,0,D,0,0,D,,,,,,,,,,,,,,,,
10/03/02,,,3,0,H,1,0,H,,,,,,,,,,,,,,,,
10/03/02,,,2,1,H,0,1,A,,,,,,,,,,,,,,,,
10/03/02,,,1,2,A,1,2,A,,,,,,,,,,,,,,,,
10/03/02,,,1,1,D,0,0,D,,,,,,,,,,,,,,,,
10/03/02,,,2,2,D,1,1,D,,,,,,,,,,,,,,,,
10/03/02,,,1,2,A,1,2,A,,,,,,,,,,,,,,,,
16/03/02,,,1,1,D,0,1,A,,,,,,,,,,,,,,,,
16/03/02,,,2,1,H,0,1,A,,,,,,,,,,,,,,,,
17/03/02,,,0,1,A,0,1,A,,,,,,,,,,,,,,,,
17/03/02,,,1,1,D,0,1,A,,,,,,,,,,,,,,,,
17/03/02,,,1,2,A,0,1,A,,,,,,,,,,,,,,,,
17/03/02,,,6,0,H,2,0,H,,,,,,,,,,,,,,,,
17/03/02,,,1,0,H,1,0,H,,,,,,,,,,,,,,,,
23/03/02,,,4,1,H,1,0,H,,,,,,,,,,,,,,,,
23/03/02,,,1,3,A,1,2,A,,,,,,,,,,,,,,,,
24/03/02,,,0,1,A,0,0,D,,,,,,,,,,,,,,,,
24/03/02,,,1,1,D,0,1,A,,,,,,,,,,,,,,,,
24/03/02,,,1,1,D,0,0,D,,,,,,,,,,,,,,,,
24/03/02,,,0,0,D,0,0,D,,,,,,,,,,,,,,,,
24/03/02,,,1,0,H,1,0,H,,,,,,,,,,,,,,,,
30/03/02,,,1,0,H,1,0,H,,,,,,,,,,,,,,,,
31/03/02,,,2,1,H,0,1,A,,,,,,,,,,,,,,,,
31/03/02,,,3,0,H,3,0,H,,,,,,,,,,,,,,,,
