Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
16/08/08,Cercle Brugge,Anderlecht,0,3,A,0,1,A,,,,,,,,,,,,,,2.38,3.3,2.75
16/08/08,Dender,Standard,1,3,A,0,1,A,,,,,,,,,,,,,,5,3.5,1.65
16/08/08,Roeselare,Kortrijk,2,2,D,1,1,D,,,,,,,,,,,,,,2.1,3.2,3.3
16/08/08,Tubize,Mouscron,1,2,A,0,1,A,,,,,,,,,,,,,,3.2,3.4,2.2
16/08/08,Waregem,Lokeren,0,0,D,0,0,D,,,,,,,,,,,,,,1.95,3.2,3.6
16/08/08,Westerlo,Charleroi,1,0,H,1,0,H,,,,,,,,,,,,,,2.25,3.25,2.88
17/08/08,Genk,Germinal,1,1,D,1,0,H,,,,,,,,,,,,,,1.73,3.4,5
17/08/08,Gent,Bergen,5,0,H,3,0,H,,,,,,,,,,,,,,1.44,3.75,7.5
23/08/08,Anderlecht,Gent,2,2,D,2,2,D,,,,,,,,,,,,,,1.65,3.4,5
23/08/08,Charleroi,Roeselare,1,0,H,0,0,D,,,,,,,,,,,,,,1.5,3.6,6.5
23/08/08,Germinal,Dender,1,1,D,1,1,D,,,,,,,,,,,,,,1.53,3.75,5.5
23/08/08,Kortrijk,Cercle Brugge,2,1,H,1,0,H,,,,,,,,,,,,,,3,3.25,2.2
23/08/08,Lokeren,Tubize,4,1,H,2,0,H,,,,,,,,,,,,,,1.65,3.6,4.75
23/08/08,Mouscron,Mechelen,3,1,H,1,1,D,,,,,,,,,,,,,,2.05,3.3,3.4
23/08/08,Standard,Westerlo,3,0,H,2,0,H,,,,,,,,,,,,,,1.33,4.2,10
24/08/08,Bergen,Genk,3,1,H,2,0,H,,,,,,,,,,,,,,3.6,3.3,1.95
29/08/08,Tubize,Club Brugge,1,4,A,0,3,A,,,,,,,,,,,,,,7,3.75,1.53
30/08/08,Anderlecht,Kortrijk,4,0,H,2,0,H,,,,,,,,,,,,,,1.29,4.75,9
30/08/08,Cercle Brugge,Bergen,2,1,H,1,0,H,,,,,,,,,,,,,,1.7,3.25,4.75
30/08/08,Dender,Mouscron,1,2,A,0,1,A,,,,,,,,,,,,,,2.5,3.3,2.5
30/08/08,Genk,Lokeren,1,0,H,0,0,D,,,,,,,,,,,,,,1.62,3.4,5.5
30/08/08,Mechelen,Waregem,0,2,A,0,0,D,,,,,,,,,,,,,,2,3.4,3.25
30/08/08,Westerlo,Germinal,1,0,H,0,0,D,,,,,,,,,,,,,,2.25,3.3,2.8
31/08/08,Gent,Charleroi,2,0,H,1,0,H,,,,,,,,,,,,,,1.62,3.5,5
31/08/08,Roeselare,Standard,1,1,D,0,1,A,,,,,,,,,,,,,,5.5,3.6,1.57
13/09/08,Bergen,Anderlecht,1,2,A,1,1,D,,,,,,,,,,,,,,5.75,3.75,1.5
13/09/08,Club Brugge,Dender,1,1,D,0,1,A,,,,,,,,,,,,,,1.2,5.25,12
13/09/08,Germinal,Roeselare,3,0,H,0,0,D,,,,,,,,,,,,,,1.5,3.5,6.5
13/09/08,Lokeren,Westerlo,1,1,D,1,0,H,,,,,,,,,,,,,,2.2,3.1,3
13/09/08,Mechelen,Tubize,0,0,D,0,0,D,,,,,,,,,,,,,,1.5,3.6,6
13/09/08,Mouscron,Gent,4,2,H,3,0,H,,,,,,,,,,,,,,2.88,3.1,2.25
13/09/08,Standard,Kortrijk,2,0,H,1,0,H,,,,,,,,,,,,,,1.17,6,10
