Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
03/08/07,Mechelen,Anderlecht,0,1,A,0,0,D,,,,,,,,,,,,,,7,4,1.36
04/08/07,Charleroi,Roeselare,1,1,D,1,0,H,,,,,,,,,,,,,,1.53,3.75,5.25
04/08/07,Club Brugge,Bergen,2,1,H,1,1,D,,,,,,,,,,,,,,1.4,3.8,7.5
04/08/07,Dender,Germinal,1,2,A,0,0,D,,,,,,,,,,,,,,3.4,3.2,1.95
04/08/07,FC Brussels,Westerlo,0,1,A,0,0,D,,,,,,,,,,,,,,2.4,3.2,2.6
04/08/07,Genk,Cercle Brugge,3,1,H,3,1,H,,,,,,,,,,,,,,1.36,4,7.5
04/08/07,Lokeren,St Truiden,2,1,H,1,0,H,,,,,,,,,,,,,,1.9,3.3,3.5
05/08/07,Mouscron,Gent,1,4,A,1,2,A,,,,,,,,,,,,,,2.45,3.2,2.55
05/08/07,Waregem,Standard,1,4,A,1,1,D,,,,,,,,,,,,,,3.1,3.3,2.05
10/08/07,Westerlo,Charleroi,1,0,H,1,0,H,,,,,,,,,,,,,,2.25,3.1,2.9
11/08/07,Anderlecht,Lokeren,1,0,H,0,0,D,,,,,,,,,,,,,,1.22,4.75,10
11/08/07,Bergen,Mechelen,1,1,D,0,0,D,,,,,,,,,,,,,,1.7,3.4,4.33
11/08/07,Cercle Brugge,Waregem,2,0,H,1,0,H,,,,,,,,,,,,,,2.15,3.25,3
11/08/07,Gent,Genk,5,0,H,1,0,H,,,,,,,,,,,,,,2.25,3.25,2.8
11/08/07,Roeselare,Dender,3,1,H,2,0,H,,,,,,,,,,,,,,1.75,3.4,4.2
11/08/07,St Truiden,Mouscron,0,2,A,0,0,D,,,,,,,,,,,,,,2.1,3.25,3
11/08/07,Standard,FC Brussels,4,1,H,2,0,H,,,,,,,,,,,,,,1.28,4.5,9
12/08/07,Germinal,Club Brugge,0,1,A,0,0,D,,,,,,,,,,,,,,2.9,3.2,2.2
17/08/07,Club Brugge,St Truiden,3,2,H,1,2,A,,,,,,,,,,,,,,1.3,4.33,8
18/08/07,Charleroi,Mechelen,1,0,H,0,0,D,,,,,,,,,,,,,,1.6,3.5,5
18/08/07,Dender,Anderlecht,2,2,D,2,2,D,,,,,,,,,,,,,,8,3.8,1.36
18/08/07,FC Brussels,Gent,0,2,A,0,0,D,,,,,,,,,,,,,,3.5,3.3,1.9
18/08/07,Genk,Roeselare,0,0,D,0,0,D,,,,,,,,,,,,,,1.4,3.8,7.5
18/08/07,Lokeren,Germinal,0,0,D,0,0,D,,,,,,,,,,,,,,2.25,3.2,2.8
18/08/07,Mouscron,Bergen,3,1,H,2,1,H,,,,,,,,,,,,,,1.95,3.3,3.4
18/08/07,Waregem,Westerlo,1,0,H,1,0,H,,,,,,,,,,,,,,2.3,3.2,2.7
19/08/07,Standard,Cercle Brugge,4,1,H,3,1,H,,,,,,,,,,,,,,1.36,4.2,7
25/08/07,Anderlecht,FC Brussels,3,0,H,2,0,H,,,,,,,,,,,,,,1.25,5.25,8.5
