Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
29/07/16,Mechelen,Club Brugge,0,2,A,0,2,A,,,,,,,,,,,,,,4.75,3.8,1.7
30/07/16,Charleroi,Waasland-Beveren,1,0,H,0,0,D,,,,,,,,,,,,,,1.6,3.8,5.75
30/07/16,Mouscron,Anderlecht,1,2,A,1,0,H,,,,,,,,,,,,,,4,3.5,1.91
30/07/16,St Truiden,Lokeren,1,0,H,0,0,D,,,,,,,,,,,,,,2.5,3.4,2.7
30/07/16,Waregem,Eupen,3,0,H,0,0,D,,,,,,,,,,,,,,2,3.5,3.6
31/07/16,Genk,Oostende,2,1,H,0,0,D,,,,,,,,,,,,,,1.7,3.75,4.75
31/07/16,Kortrijk,Gent,1,1,D,1,0,H,,,,,,,,,,,,,,3.5,3.2,2.15
31/07/16,Westerlo,Standard,2,2,D,2,1,H,,,,,,,,,,,,,,4.75,3.5,1.75
05/08/16,Oostende,Club Brugge,1,0,H,0,0,D,,,,,,,,,,,,,,4,3.6,1.85
06/08/16,Eupen,Mechelen,0,2,A,0,1,A,,,,,,,,,,,,,,2.3,3.4,3
06/08/16,Mouscron,Charleroi,0,1,A,0,1,A,,,,,,,,,,,,,,2.63,3.4,2.55
06/08/16,Standard,St Truiden,2,0,H,2,0,H,,,,,,,,,,,,,,1.44,4.33,7
06/08/16,Waasland-Beveren,Waregem,0,2,A,0,1,A,,,,,,,,,,,,,,2.9,3.3,2.4
07/08/16,Anderlecht,Kortrijk,5,1,H,1,1,D,,,,,,,,,,,,,,1.5,4.33,6
07/08/16,Gent,Genk,1,0,H,0,0,D,,,,,,,,,,,,,,1.8,3.6,4.33
07/08/16,Lokeren,Westerlo,3,0,H,2,0,H,,,,,,,,,,,,,,1.73,3.6,4.75
12/08/16,St Truiden,Anderlecht,0,0,D,0,0,D,,,,,,,,,,,,,,5.5,3.8,1.62
13/08/16,Charleroi,Gent,1,1,D,0,0,D,,,,,,,,,,,,,,3.4,3.4,2.1
13/08/16,Genk,Waasland-Beveren,2,2,D,1,2,A,,,,,,,,,,,,,,1.4,4.75,7
13/08/16,Mechelen,Kortrijk,0,0,D,0,0,D,,,,,,,,,,,,,,2.1,3.5,3.3
13/08/16,Westerlo,Eupen,1,2,A,0,1,A,,,,,,,,,,,,,,2.3,3.3,3
14/08/16,Club Brugge,Lokeren,1,0,H,1,0,H,,,,,,,,,,,,,,1.33,5.25,8
14/08/16,Oostende,Mouscron,2,1,H,0,1,A,,,,,,,,,,,,,,1.67,3.6,5.25
14/08/16,Waregem,Standard,1,0,H,1,0,H,,,,,,,,,,,,,,2.63,3.6,2.45
19/08/16,Standard,Charleroi,0,0,D,0,0,D,,,,,,,,,,,,,,1.85,3.6,4
20/08/16,Kortrijk,Club Brugge,2,1,H,2,1,H,,,,,,,,,,,,,,4.33,3.75,1.75
20/08/16,Mouscron,St Truiden,2,1,H,0,0,D,,,,,,,,,,,,,,2.25,3.25,3.2
20/08/16,Waasland-Beveren,Mechelen,2,2,D,2,1,H,,,,,,,,,,,,,,2.4,3.4,2.8
20/08/16,Waregem,Oostende,1,1,D,0,1,A,,,,,,,,,,,,,,2.3,3.4,3
21/08/16,Eupen,Anderlecht,2,2,D,1,1,D,,,,,,,,,,,,,,4,3.5,1.91
21/08/16,Gent,Westerlo,4,2,H,0,1,A,,,,,,,,,,,,,,1.25,5.5,12
21/08/16,Lokeren,Genk,0,3,A,0,2,A,,,,,,,,,,,,,,2.7,3.3,2.55
