Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
30/07/10,Standard,Waregem,1,1,D,0,1,A,,,,,,,,,,,,,,1.73,3.6,4.75
31/07/10,Anderlecht,Eupen,4,1,H,0,1,A,,,,,,,,,,,,,,1.2,6.5,10
31/07/10,Kortrijk,Club Brugge,1,0,H,0,0,D,,,,,,,,,,,,,,3.75,3.3,1.91
31/07/10,Mechelen,Lokeren,2,0,H,0,0,D,,,,,,,,,,,,,,1.91,3.3,3.8
31/07/10,St Truiden,Lierse,1,0,H,1,0,H,,,,,,,,,,,,,,2.1,3.2,3.2
31/07/10,Westerlo,Gent,0,1,A,0,0,D,,,,,,,,,,,,,,2.9,3.2,2.3
01/08/10,Cercle Brugge,Charleroi,1,1,D,1,0,H,,,,,,,,,,,,,,1.8,3.5,4
01/08/10,Genk,Germinal,2,1,H,1,1,D,,,,,,,,,,,,,,1.91,3.3,3.75
06/08/10,Lierse,Standard,1,4,A,1,2,A,,,,,,,,,,,,,,3.1,3.3,2.3
07/08/10,Charleroi,Anderlecht,0,0,D,0,0,D,,,,,,,,,,,,,,7,3.8,1.5
07/08/10,Club Brugge,St Truiden,4,1,H,4,1,H,,,,,,,,,,,,,,1.33,4.75,9
07/08/10,Eupen,Westerlo,0,1,A,0,0,D,,,,,,,,,,,,,,3.1,3.4,2.2
07/08/10,Lokeren,Kortrijk,1,1,D,0,0,D,,,,,,,,,,,,,,2.15,3.4,3.25
07/08/10,Waregem,Mechelen,1,2,A,1,1,D,,,,,,,,,,,,,,2,3.4,3.6
08/08/10,Gent,Genk,0,4,A,0,2,A,,,,,,,,,,,,,,2,3.4,3.6
08/08/10,Germinal,Cercle Brugge,0,0,D,0,0,D,,,,,,,,,,,,,,1.9,3.4,4
14/08/10,Anderlecht,Germinal,4,0,H,1,0,H,,,,,,,,,,,,,,1.33,5,9
14/08/10,Gent,Eupen,2,1,H,0,1,A,,,,,,,,,,,,,,1.33,5,9
14/08/10,Kortrijk,St Truiden,2,0,H,0,0,D,,,,,,,,,,,,,,1.91,3.4,4
14/08/10,Mechelen,Lierse,1,0,H,0,0,D,,,,,,,,,,,,,,1.91,3.4,4
14/08/10,Standard,Lokeren,3,3,D,0,1,A,,,,,,,,,,,,,,1.53,3.8,6.5
14/08/10,Westerlo,Waregem,1,1,D,0,0,D,,,,,,,,,,,,,,2.2,3.25,3.3
15/08/10,Cercle Brugge,Club Brugge,3,1,H,1,0,H,,,,,,,,,,,,,,5,3.75,1.67
15/08/10,Genk,Charleroi,5,0,H,4,0,H,,,,,,,,,,,,,,1.44,4.33,7
20/08/10,St Truiden,Standard,1,0,H,1,0,H,,,,,,,,,,,,,,3.3,3.3,2.15
21/08/10,Germinal,Westerlo,0,0,D,0,0,D,,,,,,,,,,,,,,2.25,3.25,3.2
21/08/10,Lierse,Kortrijk,1,2,A,0,1,A,,,,,,,,,,,,,,2.5,3.3,2.75
21/08/10,Lokeren,Anderlecht,0,3,A,0,1,A,,,,,,,,,,,,,,5.5,3.75,1.62
21/08/10,Waregem,Cercle Brugge,4,0,H,1,0,H,,,,,,,,,,,,,,2,3.4,3.6
22/08/10,Charleroi,Gent,1,3,A,1,2,A,,,,,,,,,,,,,,3.5,3.4,2.05
22/08/10,Club Brugge,Mechelen,1,2,A,0,2,A,,,,,,,,,,,,,,1.62,3.6,5.75
22/08/10,Eupen,Genk,1,4,A,0,2,A,,,,,,,,,,,,,,5.25,3.6,1.67
