Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
21/08/98,Oostende,Standard,2,1,H,1,1,D,,,,,,,,,,,,,,,,
21/08/98,St Truiden,Mouscron,0,2,A,0,1,A,,,,,,,,,,,,,,,,
22/08/98,Aalst,Club Brugge,0,2,A,0,0,D,,,,,,,,,,,,,,,,
22/08/98,Anderlecht,Charleroi,1,1,D,0,1,A,,,,,,,,,,,,,,,,
22/08/98,Germinal,Westerlo,0,3,A,0,0,D,,,,,,,,,,,,,,,,
22/08/98,Lierse,Gent,1,2,A,0,2,A,,,,,,,,,,,,,,,,
22/08/98,Lokeren,Genk,2,0,H,0,0,D,,,,,,,,,,,,,,,,
22/08/98,Lommel,Beveren,2,1,H,1,0,H,,,,,,,,,,,,,,,,
23/08/98,Harelbeke,Kortrijk,1,0,H,1,0,H,,,,,,,,,,,,,,,,
29/08/98,Beveren,Anderlecht,2,1,H,0,0,D,,,,,,,,,,,,,,,,
29/08/98,Club Brugge,Germinal,2,1,H,2,1,H,,,,,,,,,,,,,,,,
29/08/98,Gent,Oostende,1,1,D,0,0,D,,,,,,,,,,,,,,,,
29/08/98,Mouscron,Lommel,2,0,H,0,0,D,,,,,,,,,,,,,,,,
29/08/98,Standard,Aalst,3,0,H,0,0,D,,,,,,,,,,,,,,,,
29/08/98,Westerlo,St Truiden,1,4,A,1,1,D,,,,,,,,,,,,,,,,
30/08/98,Charleroi,Harelbeke,2,1,H,0,0,D,,,,,,,,,,,,,,,,
30/08/98,Genk,Lierse,3,1,H,1,0,H,,,,,,,,,,,,,,,,
30/08/98,Kortrijk,Lokeren,0,6,A,0,3,A,,,,,,,,,,,,,,,,
01/09/98,Anderlecht,Mouscron,1,1,D,1,0,H,,,,,,,,,,,,,,,,
02/09/98,Aalst,Germinal,5,0,H,2,0,H,,,,,,,,,,,,,,,,
02/09/98,Harelbeke,Beveren,1,1,D,0,0,D,,,,,,,,,,,,,,,,
02/09/98,Lierse,Kortrijk,5,1,H,2,1,H,,,,,,,,,,,,,,,,
02/09/98,Lokeren,Charleroi,3,1,H,2,1,H,,,,,,,,,,,,,,,,
02/09/98,Lommel,Westerlo,0,1,A,0,0,D,,,,,,,,,,,,,,,,
02/09/98,St Truiden,Club Brugge,1,1,D,0,0,D,,,,,,,,,,,,,,,,
02/09/98,Standard,Gent,2,0,H,1,0,H,,,,,,,,,,,,,,,,
05/09/98,Beveren,Lokeren,1,2,A,0,1,A,,,,,,,,,,,,,,,,
05/09/98,Gent,Aalst,2,2,D,2,1,H,,,,,,,,,,,,,,,,
05/09/98,Germinal,St Truiden,1,0,H,1,0,H,,,,,,,,,,,,,,,,
05/09/98,Mouscron,Harelbeke,2,2,D,1,2,A,,,,,,,,,,,,,,,,
05/09/98,Westerlo,Anderlecht,6,0,H,3,0,H,,,,,,,,,,,,,,,,
06/09/98,Genk,Standard,2,1,H,1,1,D,,,,,,,,,,,,,,,,
06/09/98,Kortrijk,Oostende,2,0,H,0,0,D,,,,,,,,,,,,,,,,
09/09/98,Aalst,St Truiden,1,3,A,0,1,A,,,,,,,,,,,,,,,,
09/09/98,Anderlecht,Club Brugge,2,3,A,0,1,A,,,,,,,,,,,,,,,,
09/09/98,Gent,Genk,0,1,A,0,0,D,,,,,,,,,,,,,,,,
09/09/98,Harelbeke,Westerlo,1,2,A,1,1,D,,,,,,,,,,,,,,,,
09/09/98,Lierse,Beveren,3,0,H,2,0,H,,,,,,,,,,,,,,,,
09/09/98,Lokeren,Mouscron,0,0,D,0,0,D,,,,,,,,,,,,,,,,
09/09/98,Lommel,Germinal,1,2,A,0,1,A,,,,,,,,,,,,,,,,
09/09/98,Oostende,Charleroi,0,0,D,0,0,D,,,,,,,,,,,,,,,,
09/09/98,Standard,Kortrijk,2,1,H,1,0,H,,,,,,,,,,,,,,,,
12/09/98,Beveren,Oostende,5,0,H,4,0,H,,,,,,,,,,,,,,,,
12/09/98,Genk,Aalst,2,0,H,1,0,H,,,,,,,,,,,,,,,,
12/09/98,Germinal,Anderlecht,0,3,A,0,0,D,,,,,,,,,,,,,,,,
12/09/98,Mouscron,Lierse,0,0,D,0,0,D,,,,,,,,,,,,,,,,
12/09/98,St Truiden,Lommel,2,1,H,1,1,D,,,,,,,,,,,,,,,,
12/09/98,Westerlo,Lokeren,4,3,H,2,1,H,,,,,,,,,,,,,,,,
13/09/98,Charleroi,Standard,1,0,H,0,0,D,,,,,,,,,,,,,,,,
13/09/98,Club Brugge,Harelbeke,1,0,H,1,0,H,,,,,,,,,,,,,,,,
13/09/98,Kortrijk,Gent,3,4,A,1,2,A,,,,,,,,,,,,,,,,
18/09/98,Lokeren,Club Brugge,2,0,H,0,0,D,,,,,,,,,,,,,,,,
19/09/98,Anderlecht,St Truiden,1,1,D,1,0,H,,,,,,,,,,,,,,,,
19/09/98,Genk,Kortrijk,3,1,H,1,0,H,,,,,,,,,,,,,,,,
19/09/98,Gent,Charleroi,1,1,D,1,1,D,,,,,,,,,,,,,,,,
19/09/98,Lierse,Westerlo,5,1,H,2,0,H,,,,,,,,,,,,,,,,
19/09/98,Oostende,Mouscron,2,4,A,0,3,A,,,,,,,,,,,,,,,,
19/09/98,Standard,Beveren,1,2,A,0,1,A,,,,,,,,,,,,,,,,
20/09/98,Aalst,Lommel,3,1,H,1,0,H,,,,,,,,,,,,,,,,
20/09/98,Harelbeke,Germinal,0,4,A,0,3,A,,,,,,,,,,,,,,,,
23/09/98,Charleroi,Lierse,5,0,H,,,,,,,,,,,,,,,,,,,
23/09/98,Club Brugge,Lommel,0,1,A,0,0,D,,,,,,,,,,,,,,,,
23/09/98,Oostende,Genk,1,1,D,0,0,D,,,,,,,,,,,,,,,,
25/09/98,Mouscron,Standard,1,5,A,1,1,D,,,,,,,,,,,,,,,,
26/09/98,Beveren,Gent,0,3,A,0,1,A,,,,,,,,,,,,,,,,
26/09/98,Charleroi,Genk,1,1,D,0,1,A,,,,,,,,,,,,,,,,
26/09/98,Club Brugge,Lierse,3,1,H,0,0,D,,,,,,,,,,,,,,,,
26/09/98,Germinal,Lokeren,1,1,D,0,1,A,,,,,,,,,,,,,,,,
26/09/98,Lommel,Anderlecht,2,2,D,1,1,D,,,,,,,,,,,,,,,,
26/09/98,St Truiden,Harelbeke,1,0,H,0,0,D,,,,,,,,,,,,,,,,
26/09/98,Westerlo,Oostende,7,0,H,4,0,H,,,,,,,,,,,,,,,,
27/09/98,Kortrijk,Aalst,3,4,A,2,2,D,,,,,,,,,,,,,,,,
02/10/98,Gent,Mouscron,3,0,H,1,0,H,,,,,,,,,,,,,,,,
03/10/98,Genk,Beveren,1,0,H,0,0,D,,,,,,,,,,,,,,,,
03/10/98,Lierse,Germinal,1,0,H,1,0,H,,,,,,,,,,,,,,,,
03/10/98,Lokeren,St Truiden,2,1,H,0,1,A,,,,,,,,,,,,,,,,
03/10/98,Oostende,Club Brugge,1,4,A,1,1,D,,,,,,,,,,,,,,,,
03/10/98,Standard,Westerlo,2,0,H,1,0,H,,,,,,,,,,,,,,,,
04/10/98,Aalst,Anderlecht,0,0,D,0,0,D,,,,,,,,,,,,,,,,
04/10/98,Harelbeke,Lommel,1,1,D,0,1,A,,,,,,,,,,,,,,,,
04/10/98,Kortrijk,Charleroi,2,2,D,1,2,A,,,,,,,,,,,,,,,,
10/10/98,Anderlecht,Harelbeke,3,1,H,3,0,H,,,,,,,,,,,,,,,,
10/10/98,Beveren,Kortrijk,2,2,D,1,1,D,,,,,,,,,,,,,,,,
10/10/98,Charleroi,Aalst,0,1,A,0,0,D,,,,,,,,,,,,,,,,
10/10/98,Club Brugge,Standard,1,1,D,1,0,H,,,,,,,,,,,,,,,,
10/10/98,Germinal,Oostende,2,2,D,2,0,H,,,,,,,,,,,,,,,,
10/10/98,Lommel,Lokeren,1,2,A,1,1,D,,,,,,,,,,,,,,,,
10/10/98,St Truiden,Lierse,3,0,H,0,0,D,,,,,,,,,,,,,,,,
10/10/98,Westerlo,Gent,3,3,D,2,2,D,,,,,,,,,,,,,,,,
11/10/98,Mouscron,Genk,3,5,A,1,4,A,,,,,,,,,,,,,,,,
23/10/98,Lokeren,Anderlecht,2,3,A,1,2,A,,,,,,,,,,,,,,,,
24/10/98,Charleroi,Beveren,1,2,A,0,0,D,,,,,,,,,,,,,,,,
24/10/98,Gent,Club Brugge,0,4,A,0,1,A,,,,,,,,,,,,,,,,
24/10/98,Lierse,Lommel,2,1,H,1,1,D,,,,,,,,,,,,,,,,
24/10/98,Oostende,St Truiden,0,1,A,0,0,D,,,,,,,,,,,,,,,,
24/10/98,Standard,Germinal,1,0,H,0,0,D,,,,,,,,,,,,,,,,
25/10/98,Aalst,Harelbeke,2,2,D,2,1,H,,,,,,,,,,,,,,,,
25/10/98,Genk,Westerlo,3,0,H,1,0,H,,,,,,,,,,,,,,,,
25/10/98,Kortrijk,Mouscron,2,2,D,1,1,D,,,,,,,,,,,,,,,,
30/10/98,Club Brugge,Genk,2,0,H,1,0,H,,,,,,,,,,,,,,,,
30/10/98,Mouscron,Charleroi,3,2,H,1,1,D,,,,,,,,,,,,,,,,
31/10/98,Anderlecht,Lierse,2,0,H,1,0,H,,,,,,,,,,,,,,,,
31/10/98,Beveren,Aalst,0,2,A,0,0,D,,,,,,,,,,,,,,,,
31/10/98,Germinal,Gent,8,1,H,3,1,H,,,,,,,,,,,,,,,,
31/10/98,Harelbeke,Lokeren,3,2,H,2,1,H,,,,,,,,,,,,,,,,
31/10/98,Lommel,Oostende,3,0,H,2,0,H,,,,,,,,,,,,,,,,
31/10/98,St Truiden,Standard,0,1,A,0,1,A,,,,,,,,,,,,,,,,
31/10/98,Westerlo,Kortrijk,2,0,H,0,0,D,,,,,,,,,,,,,,,,
07/11/98,Beveren,Mouscron,1,4,A,1,0,H,,,,,,,,,,,,,,,,
07/11/98,Charleroi,Westerlo,1,3,A,1,1,D,,,,,,,,,,,,,,,,
07/11/98,Gent,St Truiden,1,1,D,0,1,A,,,,,,,,,,,,,,,,
07/11/98,Lierse,Harelbeke,3,1,H,2,1,H,,,,,,,,,,,,,,,,
07/11/98,Oostende,Anderlecht,0,2,A,0,0,D,,,,,,,,,,,,,,,,
07/11/98,Standard,Lommel,1,0,H,0,0,D,,,,,,,,,,,,,,,,
08/11/98,Aalst,Lokeren,3,3,D,2,2,D,,,,,,,,,,,,,,,,
08/11/98,Genk,Germinal,3,2,H,1,1,D,,,,,,,,,,,,,,,,
08/11/98,Kortrijk,Club Brugge,2,4,A,1,2,A,,,,,,,,,,,,,,,,
14/11/98,Lokeren,Lierse,2,0,H,1,0,H,,,,,,,,,,,,,,,,
14/11/98,Lommel,Gent,0,1,A,0,1,A,,,,,,,,,,,,,,,,
14/11/98,Mouscron,Aalst,3,1,H,1,0,H,,,,,,,,,,,,,,,,
14/11/98,St Truiden,Genk,2,2,D,1,1,D,,,,,,,,,,,,,,,,
14/11/98,Westerlo,Beveren,0,0,D,0,0,D,,,,,,,,,,,,,,,,
15/11/98,Anderlecht,Standard,0,1,A,0,0,D,,,,,,,,,,,,,,,,
15/11/98,Club Brugge,Charleroi,3,2,H,1,0,H,,,,,,,,,,,,,,,,
15/11/98,Germinal,Kortrijk,2,1,H,1,1,D,,,,,,,,,,,,,,,,
15/11/98,Harelbeke,Oostende,2,1,H,2,0,H,,,,,,,,,,,,,,,,
21/11/98,Beveren,Club Brugge,1,2,A,0,0,D,,,,,,,,,,,,,,,,
21/11/98,Charleroi,Germinal,2,2,D,0,1,A,,,,,,,,,,,,,,,,
21/11/98,Genk,Lommel,6,0,H,4,0,H,,,,,,,,,,,,,,,,
21/11/98,Gent,Anderlecht,3,2,H,1,1,D,,,,,,,,,,,,,,,,
21/11/98,Mouscron,Westerlo,2,1,H,0,1,A,,,,,,,,,,,,,,,,
21/11/98,Oostende,Lokeren,0,0,D,0,0,D,,,,,,,,,,,,,,,,
21/11/98,Standard,Harelbeke,0,2,A,0,1,A,,,,,,,,,,,,,,,,
22/11/98,Aalst,Lierse,1,4,A,0,2,A,,,,,,,,,,,,,,,,
22/11/98,Kortrijk,St Truiden,2,2,D,1,1,D,,,,,,,,,,,,,,,,
27/11/98,Lokeren,Standard,4,1,H,3,0,H,,,,,,,,,,,,,,,,
28/11/98,Anderlecht,Genk,3,2,H,1,1,D,,,,,,,,,,,,,,,,
28/11/98,Lierse,Oostende,4,2,H,2,1,H,,,,,,,,,,,,,,,,
28/11/98,Lommel,Kortrijk,3,1,H,2,0,H,,,,,,,,,,,,,,,,
28/11/98,St Truiden,Charleroi,1,0,H,0,0,D,,,,,,,,,,,,,,,,
29/11/98,Aalst,Westerlo,3,2,H,1,1,D,,,,,,,,,,,,,,,,
29/11/98,Club Brugge,Mouscron,0,0,D,0,0,D,,,,,,,,,,,,,,,,
29/11/98,Germinal,Beveren,1,0,H,1,0,H,,,,,,,,,,,,,,,,
29/11/98,Harelbeke,Gent,2,2,D,2,1,H,,,,,,,,,,,,,,,,
04/12/98,Westerlo,Club Brugge,1,2,A,1,1,D,,,,,,,,,,,,,,,,
05/12/98,Charleroi,Lommel,1,1,D,1,0,H,,,,,,,,,,,,,,,,
05/12/98,Gent,Lokeren,2,1,H,2,1,H,,,,,,,,,,,,,,,,
05/12/98,Mouscron,Germinal,2,2,D,1,1,D,,,,,,,,,,,,,,,,
05/12/98,Oostende,Aalst,4,1,H,2,1,H,,,,,,,,,,,,,,,,
06/12/98,Genk,Harelbeke,2,2,D,1,1,D,,,,,,,,,,,,,,,,
06/12/98,Kortrijk,Anderlecht,0,4,A,0,3,A,,,,,,,,,,,,,,,,
12/12/98,Beveren,Lommel,0,0,D,0,0,D,,,,,,,,,,,,,,,,
12/12/98,Gent,Lierse,1,0,H,0,0,D,,,,,,,,,,,,,,,,
12/12/98,Mouscron,St Truiden,5,1,H,1,1,D,,,,,,,,,,,,,,,,
12/12/98,Standard,Oostende,3,0,H,2,0,H,,,,,,,,,,,,,,,,
12/12/98,Westerlo,Germinal,2,4,A,0,2,A,,,,,,,,,,,,,,,,
13/12/98,Club Brugge,Aalst,0,0,D,0,0,D,,,,,,,,,,,,,,,,
13/12/98,Genk,Lokeren,3,1,H,2,1,H,,,,,,,,,,,,,,,,
13/12/98,Kortrijk,Harelbeke,0,0,D,0,0,D,,,,,,,,,,,,,,,,
