Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
09/08/02,Genk,Lokeren,2,3,A,0,1,A,,,,,,,,,,,,,,1.444,3.75,6
09/08/02,Standard,Mouscron,0,3,A,0,0,D,,,,,,,,,,,,,,1.615,3.25,5
10/08/02,Beveren,Bergen,3,0,H,2,0,H,,,,,,,,,,,,,,2.2,3.25,2.75
10/08/02,Gent,Antwerp,0,0,D,0,0,D,,,,,,,,,,,,,,1.5,3.4,6
10/08/02,Germinal,St Truiden,3,2,H,2,1,H,,,,,,,,,,,,,,1.8,3.25,3.75
10/08/02,Mechelen,Charleroi,1,0,H,0,0,D,,,,,,,,,,,,,,2,3.2,3.2
10/08/02,Westerlo,Anderlecht,0,2,A,0,1,A,,,,,,,,,,,,,,4,3.4,1.727
11/08/02,Louvieroise,Club Brugge,1,2,A,1,1,D,,,,,,,,,,,,,,4.333,3.4,1.667
17/08/02,Anderlecht,Mechelen,4,1,H,3,1,H,,,,,,,,,,,,,,1.222,5,9
17/08/02,Antwerp,Genk,2,4,A,0,2,A,,,,,,,,,,,,,,3.2,3.2,2
17/08/02,Bergen,Westerlo,2,1,H,0,0,D,,,,,,,,,,,,,,2.2,3.25,2.75
17/08/02,Club Brugge,Beveren,3,0,H,2,0,H,,,,,,,,,,,,,,1.2,5,11
17/08/02,Lierse,Louvieroise,1,1,D,0,0,D,,,,,,,,,,,,,,1.667,3.4,4.333
17/08/02,Lokeren,Germinal,3,1,H,2,0,H,,,,,,,,,,,,,,1.8,3.25,3.75
18/08/02,Charleroi,Standard,3,3,D,2,1,H,,,,,,,,,,,,,,2.7,3.25,2.25
18/08/02,Mouscron,Gent,2,1,H,0,0,D,,,,,,,,,,,,,,1.8,3.25,3.75
24/08/02,Antwerp,Mouscron,3,1,H,3,0,H,,,,,,,,,,,,,,2.75,3.25,2.2
24/08/02,Gent,Charleroi,2,1,H,0,1,A,,,,,,,,,,,,,,1.615,3.25,5
24/08/02,Lierse,Beveren,5,0,H,5,0,H,,,,,,,,,,,,,,1.533,3.4,5.5
24/08/02,Mechelen,Bergen,0,0,D,0,0,D,,,,,,,,,,,,,,1.8,3.4,3.6
