Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
26/07/13,Club Brugge,Charleroi,2,0,H,0,0,D,,,,,,,,,,,,,,1.33,5,9
27/07/13,Bergen,Cercle Brugge,1,1,D,1,0,H,,,,,,,,,,,,,,1.83,3.6,4.2
27/07/13,Genk,Oostende,3,0,H,1,0,H,,,,,,,,,,,,,,1.44,4.75,6
27/07/13,Kortrijk,Oud-Heverlee Leuven,1,0,H,0,0,D,,,,,,,,,,,,,,1.91,3.6,3.8
27/07/13,Lierse,Waregem,1,2,A,1,2,A,,,,,,,,,,,,,,3,3.4,2.3
27/07/13,Waasland-Beveren,Gent,1,1,D,0,0,D,,,,,,,,,,,,,,4.2,3.6,1.83
28/07/13,Anderlecht,Lokeren,2,3,A,0,1,A,,,,,,,,,,,,,,1.36,5,7.5
28/07/13,Mechelen,Standard,0,2,A,0,0,D,,,,,,,,,,,,,,3.1,3.3,2.3
02/08/13,Cercle Brugge,Anderlecht,0,4,A,0,2,A,,,,,,,,,,,,,,4.5,3.75,1.73
03/08/13,Charleroi,Waasland-Beveren,1,1,D,0,0,D,,,,,,,,,,,,,,2.05,3.3,3.6
03/08/13,Lokeren,Bergen,2,1,H,0,1,A,,,,,,,,,,,,,,1.7,3.4,5.5
03/08/13,Oud-Heverlee Leuven,Genk,1,4,A,0,1,A,,,,,,,,,,,,,,4.75,3.5,1.75
03/08/13,Waregem,Kortrijk,1,0,H,0,0,D,,,,,,,,,,,,,,1.91,3.5,4
04/08/13,Gent,Mechelen,2,1,H,0,1,A,,,,,,,,,,,,,,1.45,4.33,7
04/08/13,Oostende,Club Brugge,1,2,A,1,1,D,,,,,,,,,,,,,,6.5,4.1,1.5
04/08/13,Standard,Lierse,3,0,H,2,0,H,,,,,,,,,,,,,,1.36,4.5,9
09/08/13,Kortrijk,Lokeren,3,3,D,0,0,D,,,,,,,,,,,,,,2.6,3.3,2.63
10/08/13,Bergen,Charleroi,1,2,A,1,0,H,,,,,,,,,,,,,,1.83,3.4,4.33
10/08/13,Lierse,Cercle Brugge,1,1,D,1,0,H,,,,,,,,,,,,,,2.3,3.4,3
10/08/13,Oostende,Oud-Heverlee Leuven,1,1,D,0,1,A,,,,,,,,,,,,,,2.1,3.4,3.4
10/08/13,Waasland-Beveren,Mechelen,0,0,D,0,0,D,,,,,,,,,,,,,,2.7,3.4,2.5
11/08/13,Anderlecht,Gent,4,1,H,2,0,H,,,,,,,,,,,,,,1.53,4.33,5.5
11/08/13,Club Brugge,Waregem,1,1,D,1,0,H,,,,,,,,,,,,,,1.75,3.75,4.5
11/08/13,Genk,Standard,0,2,A,0,1,A,,,,,,,,,,,,,,2.25,3.4,3.1
17/08/13,Cercle Brugge,Oostende,2,0,H,2,0,H,,,,,,,,,,,,,,1.95,3.5,3.8
17/08/13,Charleroi,Kortrijk,1,2,A,1,2,A,,,,,,,,,,,,,,2.5,3.3,2.75
17/08/13,Gent,Lierse,2,1,H,0,1,A,,,,,,,,,,,,,,1.4,4.5,7.5
17/08/13,Lokeren,Genk,3,1,H,1,0,H,,,,,,,,,,,,,,2.6,3.4,2.6
17/08/13,Mechelen,Club Brugge,1,2,A,0,1,A,,,,,,,,,,,,,,2.9,3.5,2.3
17/08/13,Waregem,Bergen,2,0,H,1,0,H,,,,,,,,,,,,,,1.62,4,5
18/08/13,Standard,Oud-Heverlee Leuven,1,0,H,0,0,D,,,,,,,,,,,,,,1.29,5.5,9.5
18/08/13,Waasland-Beveren,Anderlecht,0,3,A,0,0,D,,,,,,,,,,,,,,6.5,4.5,1.44
24/08/13,Kortrijk,Mechelen,1,2,A,0,1,A,,,,,,,,,,,,,,1.91,3.6,3.75
24/08/13,Lierse,Waasland-Beveren,1,0,H,0,0,D,,,,,,,,,,,,,,2.3,3.25,3.1
24/08/13,Oud-Heverlee Leuven,Lokeren,2,1,H,0,0,D,,,,,,,,,,,,,,4.5,3.5,1.8
25/08/13,Anderlecht,Charleroi,5,2,H,2,1,H,,,,,,,,,,,,,,1.22,6,12
25/08/13,Bergen,Standard,0,2,A,0,1,A,,,,,,,,,,,,,,4.33,3.6,1.8
25/08/13,Club Brugge,Gent,1,1,D,1,1,D,,,,,,,,,,,,,,2.1,3.5,3.3
25/08/13,Genk,Cercle Brugge,1,0,H,1,0,H,,,,,,,,,,,,,,1.4,4.75,7
25/08/13,Oostende,Waregem,1,1,D,1,1,D,,,,,,,,,,,,,,3.4,3.4,2.1
31/08/13,Cercle Brugge,Oud-Heverlee Leuven,1,1,D,0,0,D,,,,,,,,,,,,,,1.95,3.5,3.75
31/08/13,Gent,Bergen,1,0,H,1,0,H,,,,,,,,,,,,,,1.44,4.33,7
31/08/13,Lokeren,Oostende,1,0,H,0,0,D,,,,,,,,,,,,,,1.44,4.33,7
31/08/13,Mechelen,Lierse,0,0,D,0,0,D,,,,,,,,,,,,,,1.57,3.75,6
01/09/13,Charleroi,Genk,1,1,D,1,1,D,,,,,,,,,,,,,,4.5,3.75,1.75
01/09/13,Standard,Kortrijk,2,0,H,0,0,D,,,,,,,,,,,,,,1.36,4.75,8.5
01/09/13,Waasland-Beveren,Club Brugge,1,2,A,0,1,A,,,,,,,,,,,,,,4.5,3.75,1.75
01/09/13,Waregem,Anderlecht,4,3,H,1,1,D,,,,,,,,,,,,,,4.5,3.5,1.8
14/09/13,Anderlecht,Mechelen,5,0,H,4,0,H,,,,,,,,,,,,,,1.36,4.6,8.5
14/09/13,Bergen,Waasland-Beveren,1,1,D,1,0,H,,,,,,,,,,,,,,2,3.4,3.75
14/09/13,Club Brugge,Lierse,4,1,H,1,0,H,,,,,,,,,,,,,,1.33,5,8.5
14/09/13,Kortrijk,Gent,3,0,H,1,0,H,,,,,,,,,,,,,,3.4,3.4,2.1
14/09/13,Lokeren,Cercle Brugge,3,0,H,2,0,H,,,,,,,,,,,,,,1.53,4,6
