Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
08/08/20,Club Brugge,Charleroi,0,1,A,0,0,D,,17,6,5,4,10,11,10,2,2,3,0,0,1.5,3.8,6
08/08/20,Antwerp,Mouscron,1,1,D,0,0,D,,12,4,9,2,8,5,7,3,2,1,0,0,1.3,5,10
08/08/20,Standard,Cercle Brugge,1,0,H,0,0,D,,11,6,8,1,10,11,5,4,1,1,0,0,1.4,4.5,6.5
09/08/20,St Truiden,Gent,2,1,H,1,1,D,,11,13,8,2,19,13,6,3,2,2,0,0,4.5,3.8,1.65
09/08/20,Waregem,Genk,1,2,A,1,0,H,,8,15,6,4,15,16,9,8,3,1,0,0,3.75,3.6,1.9
09/08/20,Mechelen,Anderlecht,2,2,D,0,0,D,,10,7,4,2,21,17,2,7,3,3,0,0,4.5,3.5,1.8
09/08/20,Kortrijk,Waasland-Beveren,1,3,A,0,1,A,,11,8,4,6,15,14,4,1,2,4,0,0,1.6,3.8,4.75
10/08/20,Oud-Heverlee Leuven,Eupen,1,1,D,0,0,D,,4,16,3,6,12,11,5,8,1,2,0,0,2.3,3.4,3
10/08/20,Oostende,Beerschot VA,1,2,A,0,1,A,,6,6,2,5,18,12,12,7,3,2,0,0,2.3,3.4,3
14/08/20,Mouscron,Mechelen,0,1,A,0,1,A,,9,7,1,4,9,18,5,5,3,3,0,0,3.5,3.4,2.05
15/08/20,Genk,Oud-Heverlee Leuven,1,1,D,0,0,D,,20,10,4,4,11,11,7,1,1,1,0,0,1.25,6,12
15/08/20,Charleroi,Oostende,1,0,H,0,0,D,,14,8,2,0,14,19,8,7,1,2,0,0,1.4,4.2,8.5
15/08/20,Gent,Kortrijk,1,2,A,0,1,A,,23,10,12,5,6,12,6,5,0,1,0,0,1.36,4.75,8
16/08/20,Cercle Brugge,Antwerp,2,1,H,0,1,A,,11,8,5,3,17,14,5,2,1,1,0,0,3.8,3.8,1.85
