Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
24/07/15,St Truiden,Club Brugge,2,1,H,0,1,A,,,,,,,,,,,,,,4.33,4,1.7
25/07/15,Genk,Oud-Heverlee Leuven,3,1,H,1,0,H,,,,,,,,,,,,,,1.62,3.75,5.5
25/07/15,Kortrijk,Standard,2,1,H,1,0,H,,,,,,,,,,,,,,2.6,3.4,2.6
25/07/15,Oostende,Mechelen,3,1,H,1,0,H,,,,,,,,,,,,,,2.5,3.3,2.8
25/07/15,Waregem,Lokeren,3,1,H,1,0,H,,,,,,,,,,,,,,2.38,3.4,2.88
26/07/15,Anderlecht,Waasland-Beveren,3,2,H,2,0,H,,,,,,,,,,,,,,1.2,7,11
26/07/15,Charleroi,Mouscron-Peruwelz,2,1,H,2,0,H,,,,,,,,,,,,,,1.67,3.75,5
26/07/15,Westerlo,Gent,1,1,D,1,1,D,,,,,,,,,,,,,,4,3.6,1.85
31/07/15,Gent,Genk,1,0,H,1,0,H,,,,,,,,,,,,,,1.67,3.6,5.25
01/08/15,Club Brugge,Mechelen,3,0,H,1,0,H,,,,,,,,,,,,,,1.55,4.2,5.5
01/08/15,Mouscron-Peruwelz,St Truiden,0,2,A,0,1,A,,,,,,,,,,,,,,2.63,3.3,2.6
01/08/15,Oostende,Westerlo,2,1,H,1,0,H,,,,,,,,,,,,,,1.65,3.6,5.5
01/08/15,Waasland-Beveren,Kortrijk,2,1,H,1,0,H,,,,,,,,,,,,,,3.2,3.25,2.25
02/08/15,Lokeren,Charleroi,2,2,D,1,1,D,,,,,,,,,,,,,,2.1,3.4,3.4
02/08/15,Oud-Heverlee Leuven,Anderlecht,0,2,A,0,0,D,,,,,,,,,,,,,,5.25,4.2,1.57
02/08/15,Standard,Waregem,2,1,H,1,1,D,,,,,,,,,,,,,,1.57,4,5.75
07/08/15,Waregem,Genk,0,0,D,0,0,D,,,,,,,,,,,,,,2.63,3.3,2.63
08/08/15,Kortrijk,Lokeren,0,0,D,0,0,D,,,,,,,,,,,,,,2.2,3.3,3.25
08/08/15,Mechelen,Mouscron-Peruwelz,3,1,H,1,0,H,,,,,,,,,,,,,,1.44,4.2,7.5
08/08/15,St Truiden,Oostende,1,1,D,0,0,D,,,,,,,,,,,,,,2.45,3.25,2.88
08/08/15,Westerlo,Oud-Heverlee Leuven,3,2,H,1,1,D,,,,,,,,,,,,,,2.2,3.3,3.25
09/08/15,Anderlecht,Gent,1,1,D,1,0,H,,,,,,,,,,,,,,1.91,3.4,4
09/08/15,Charleroi,Club Brugge,0,0,D,0,0,D,,,,,,,,,,,,,,2.9,3.25,2.4
09/08/15,Standard,Waasland-Beveren,1,0,H,0,0,D,,,,,,,,,,,,,,1.3,5,10
14/08/15,Club Brugge,Kortrijk,2,1,H,0,0,D,,,,,,,,,,,,,,1.4,4.75,7
15/08/15,Genk,Westerlo,2,1,H,1,1,D,,,,,,,,,,,,,,1.4,4.75,7
15/08/15,Lokeren,Mechelen,2,0,H,1,0,H,,,,,,,,,,,,,,2.25,3.25,3.2
15/08/15,Mouscron-Peruwelz,Standard,1,1,D,1,1,D,,,,,,,,,,,,,,5.25,3.6,1.67
15/08/15,Waasland-Beveren,Waregem,2,1,H,1,0,H,,,,,,,,,,,,,,2.88,3.3,2.4
16/08/15,Gent,St Truiden,1,0,H,1,0,H,,,,,,,,,,,,,,1.36,4.75,8.5
16/08/15,Oostende,Anderlecht,3,1,H,1,0,H,,,,,,,,,,,,,,4,3.75,1.83
16/08/15,Oud-Heverlee Leuven,Charleroi,2,0,H,0,0,D,,,,,,,,,,,,,,2.9,3.3,2.38
21/08/15,St Truiden,Genk,3,1,H,1,0,H,,,,,,,,,,,,,,3.2,3.4,2.2
22/08/15,Charleroi,Westerlo,0,0,D,0,0,D,,,,,,,,,,,,,,1.53,4,6
22/08/15,Mechelen,Oud-Heverlee Leuven,2,1,H,0,0,D,,,,,,,,,,,,,,1.75,3.75,4.5
22/08/15,Waasland-Beveren,Mouscron-Peruwelz,3,3,D,1,2,A,,,,,,,,,,,,,,2,3.4,3.75
22/08/15,Waregem,Club Brugge,2,0,H,1,0,H,,,,,,,,,,,,,,3.2,3.4,2.2
23/08/15,Anderlecht,Lokeren,1,0,H,0,0,D,,,,,,,,,,,,,,1.53,4.2,5.75
23/08/15,Kortrijk,Gent,0,0,D,0,0,D,,,,,,,,,,,,,,3.4,3.5,2.05
23/08/15,Standard,Oostende,1,2,A,1,1,D,,,,,,,,,,,,,,1.75,3.75,4.5
28/08/15,Genk,Charleroi,2,0,H,1,0,H,,,,,,,,,,,,,,1.85,3.6,4
29/08/15,Gent,Mechelen,2,2,D,0,1,A,,,,,,,,,,,,,,1.5,3.8,7.5
29/08/15,Mouscron-Peruwelz,Kortrijk,0,1,A,0,0,D,,,,,,,,,,,,,,3.1,3.1,2.4
29/08/15,Oostende,Waregem,0,2,A,0,1,A,,,,,,,,,,,,,,1.91,3.5,4
29/08/15,Oud-Heverlee Leuven,St Truiden,1,0,H,0,0,D,,,,,,,,,,,,,,2.05,3.6,3.4
30/08/15,Club Brugge,Standard,7,1,H,4,1,H,,,,,,,,,,,,,,1.75,3.5,4.75
30/08/15,Lokeren,Waasland-Beveren,1,2,A,0,0,D,,,,,,,,,,,,,,1.44,4.33,7
30/08/15,Westerlo,Anderlecht,0,3,A,0,1,A,,,,,,,,,,,,,,5.5,4,1.57
11/09/15,Mouscron-Peruwelz,Club Brugge,2,1,H,0,1,A,,,,,,,,,,,,,,5.75,4.2,1.53
12/09/15,Kortrijk,Oud-Heverlee Leuven,0,0,D,0,0,D,,,,,,,,,,,,,,1.95,3.5,3.8
12/09/15,Mechelen,Westerlo,2,2,D,1,0,H,,,,,,,,,,,,,,1.5,4,7
12/09/15,Waasland-Beveren,Oostende,1,5,A,0,2,A,,,,,,,,,,,,,,3.1,3.6,2.15
12/09/15,Waregem,Gent,1,1,D,0,1,A,,,,,,,,,,,,,,3.5,3.4,2.05
13/09/15,Anderlecht,Genk,0,0,D,0,0,D,,,,,,,,,,,,,,1.62,4,5
13/09/15,St Truiden,Charleroi,1,1,D,0,0,D,,,,,,,,,,,,,,2.5,3.2,2.88
13/09/15,Standard,Lokeren,0,1,A,0,0,D,,,,,,,,,,,,,,1.8,3.75,4.1
18/09/15,Genk,Mechelen,3,1,H,1,0,H,,,,,,,,,,,,,,1.83,3.6,4.2
19/09/15,Lokeren,Mouscron-Peruwelz,1,2,A,1,2,A,,,,,,,,,,,,,,1.5,4.1,6.5
19/09/15,Oostende,Kortrijk,1,0,H,0,0,D,,,,,,,,,,,,,,1.91,3.5,4
19/09/15,Oud-Heverlee Leuven,Waregem,2,3,A,1,3,A,,,,,,,,,,,,,,2.63,3.3,2.6
19/09/15,Westerlo,St Truiden,0,3,A,0,2,A,,,,,,,,,,,,,,2.45,3.1,3
20/09/15,Charleroi,Anderlecht,1,1,D,0,0,D,,,,,,,,,,,,,,3.7,3.5,1.95
20/09/15,Club Brugge,Waasland-Beveren,5,1,H,2,0,H,,,,,,,,,,,,,,1.22,5.75,13
20/09/15,Gent,Standard,4,1,H,2,1,H,,,,,,,,,,,,,,1.7,3.75,4.75
25/09/15,Waregem,Westerlo,4,2,H,2,1,H,,,,,,,,,,,,,,1.44,4.2,7.5
26/09/15,Mechelen,Charleroi,0,1,A,0,0,D,,,,,,,,,,,,,,2.2,3.4,3.2
26/09/15,Mouscron-Peruwelz,Oostende,2,2,D,1,1,D,,,,,,,,,,,,,,3.1,3.4,2.25
26/09/15,Standard,Oud-Heverlee Leuven,2,2,D,0,2,A,,,,,,,,,,,,,,1.57,4.2,5.25
26/09/15,Waasland-Beveren,Gent,1,3,A,0,1,A,,,,,,,,,,,,,,5.25,4.2,1.57
27/09/15,Anderlecht,St Truiden,1,0,H,1,0,H,,,,,,,,,,,,,,1.29,5.5,10
27/09/15,Kortrijk,Genk,1,0,H,0,0,D,,,,,,,,,,,,,,3.1,3.3,2.3
27/09/15,Lokeren,Club Brugge,0,1,A,0,1,A,,,,,,,,,,,,,,3.75,3.4,2
02/10/15,Oostende,Lokeren,2,0,H,0,0,D,,,,,,,,,,,,,,1.85,3.5,4.2
03/10/15,Charleroi,Waregem,3,0,H,0,0,D,,,,,,,,,,,,,,2,3.5,3.6
03/10/15,Oud-Heverlee Leuven,Mouscron-Peruwelz,1,1,D,0,0,D,,,,,,,,,,,,,,1.95,3.6,3.6
