Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
28/07/06,Club Brugge,Gent,5,0,H,2,0,H,,,,,,,,,,,,,,1.5,3.4,6
29/07/06,Charleroi,Lierse,0,0,D,0,0,D,,,,,,,,,,,,,,1.5,3.5,6
29/07/06,FC Brussels,Bergen,1,0,H,0,0,D,,,,,,,,,,,,,,1.5,3.4,6
29/07/06,Genk,Waregem,3,1,H,2,0,H,,,,,,,,,,,,,,1.8,3,4.2
29/07/06,Germinal,Beveren,1,0,H,1,0,H,,,,,,,,,,,,,,2.2,2.8,3.2
29/07/06,Mouscron,Cercle Brugge,2,1,H,2,0,H,,,,,,,,,,,,,,2.3,2.8,3
30/07/06,Lokeren,Standard,2,1,H,2,1,H,,,,,,,,,,,,,,2.8,3.25,2.2
30/07/06,St Truiden,Anderlecht,2,4,A,0,0,D,,,,,,,,,,,,,,5,3.4,1.61
30/07/06,Westerlo,Roeselare,2,1,H,0,0,D,,,,,,,,,,,,,,1.8,3.25,4
04/08/06,Standard,Charleroi,1,2,A,1,1,D,,,,,,,,,,,,,,1.44,3.75,6.5
05/08/06,Anderlecht,Germinal,1,0,H,0,0,D,,,,,,,,,,,,,,1.25,5,9
05/08/06,Bergen,St Truiden,2,0,H,0,0,D,,,,,,,,,,,,,,2.2,3.2,2.87
05/08/06,Beveren,Westerlo,0,3,A,0,2,A,,,,,,,,,,,,,,2.37,3.2,2.62
05/08/06,Cercle Brugge,Lokeren,0,0,D,0,0,D,,,,,,,,,,,,,,2.5,3,2.62
05/08/06,Gent,Mouscron,1,3,A,1,1,D,,,,,,,,,,,,,,1.61,3.4,5
05/08/06,Lierse,Genk,0,3,A,0,2,A,,,,,,,,,,,,,,2.87,3.2,2.2
05/08/06,Waregem,FC Brussels,0,1,A,0,0,D,,,,,,,,,,,,,,1.83,3.25,3.75
06/08/06,Roeselare,Club Brugge,3,2,H,2,0,H,,,,,,,,,,,,,,5,3.5,1.57
19/08/06,Charleroi,Cercle Brugge,2,1,H,2,0,H,,,,,,,,,,,,,,1.72,3.3,4.2
19/08/06,Club Brugge,Beveren,2,0,H,1,0,H,,,,,,,,,,,,,,1.22,5,10
19/08/06,FC Brussels,St Truiden,2,2,D,1,1,D,,,,,,,,,,,,,,1.8,3.4,3.75
19/08/06,Genk,Standard,1,1,D,1,1,D,,,,,,,,,,,,,,2.1,3.25,3
19/08/06,Germinal,Bergen,2,1,H,0,0,D,,,,,,,,,,,,,,1.72,3.3,4.2
19/08/06,Mouscron,Roeselare,2,2,D,2,0,H,,,,,,,,,,,,,,1.9,3.25,3.5
19/08/06,Waregem,Lierse,2,1,H,1,1,D,,,,,,,,,,,,,,1.8,3.25,4
