Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
10/08/18,Zwolle,Heerenveen,2,3,A,1,3,A,,18,7,4,3,13,11,5,1,2,5,0,1,2.4,3.6,2.7
11/08/18,Ajax,Heracles,1,1,D,0,0,D,,17,11,7,2,13,25,12,7,0,3,0,0,1.12,8,19
11/08/18,Excelsior,For Sittard,1,1,D,1,0,H,,13,18,3,6,12,11,4,8,3,1,1,0,2.1,3.5,3.3
11/08/18,PSV Eindhoven,Utrecht,4,0,H,1,0,H,,14,6,10,2,11,12,9,1,2,2,0,0,1.4,5,6.5
11/08/18,Willem II,VVV Venlo,0,1,A,0,1,A,,15,7,6,1,11,18,13,2,2,2,0,0,2.25,3.4,3.1
12/08/18,AZ Alkmaar,NAC Breda,5,0,H,3,0,H,,29,5,12,4,9,9,14,1,0,2,0,0,1.36,4.75,8.5
12/08/18,Den Haag,FC Emmen,1,2,A,0,2,A,,14,10,5,5,12,20,8,3,2,1,0,0,1.8,4,3.9
12/08/18,Graafschap,Feyenoord,2,0,H,1,0,H,,9,14,5,6,16,15,3,5,2,4,0,2,5,4.33,1.57
12/08/18,Vitesse,Groningen,5,1,H,2,1,H,,14,11,8,6,15,15,6,1,0,2,0,0,1.57,4,5.5
17/08/18,Groningen,Willem II,0,1,A,0,1,A,,15,7,4,2,18,11,5,2,1,1,0,0,1.8,3.6,4.33
18/08/18,Heracles,Den Haag,4,2,H,3,2,H,,17,19,7,7,13,17,5,10,2,4,0,0,2,3.4,3.75
18/08/18,NAC Breda,Graafschap,3,0,H,1,0,H,,7,7,3,2,9,18,3,4,0,2,0,0,2.14,3.4,3.3
18/08/18,For Sittard,PSV Eindhoven,1,2,A,0,1,A,,10,17,6,8,13,16,5,8,1,1,0,0,10,5.25,1.3
18/08/18,VVV Venlo,Ajax,0,1,A,0,0,D,,9,18,1,9,8,9,5,7,0,1,0,0,10,5.25,1.28
19/08/18,FC Emmen,AZ Alkmaar,1,4,A,1,3,A,,14,16,7,8,10,15,6,3,0,1,0,0,4.75,4,1.66
19/08/18,Feyenoord,Excelsior,3,0,H,1,0,H,,23,9,6,2,14,8,10,1,0,0,0,0,1.28,5.25,10
19/08/18,Heerenveen,Vitesse,1,1,D,1,0,H,,7,20,3,4,17,15,1,8,3,2,0,0,2.1,3.4,3.4
19/08/18,Utrecht,Zwolle,2,0,H,2,0,H,,7,17,2,4,8,14,6,10,2,1,1,0,1.66,4,4.75
24/08/18,Den Haag,For Sittard,3,1,H,2,0,H,,12,14,6,3,10,13,14,10,5,1,0,0,1.9,3.5,4
25/08/18,Ajax,FC Emmen,5,0,H,2,0,H,,22,6,10,2,10,9,11,1,0,1,0,0,1.1,9,21
25/08/18,Graafschap,Groningen,0,1,A,0,1,A,,10,12,4,3,10,13,7,3,2,3,0,0,2.9,3.3,2.37
25/08/18,NAC Breda,Excelsior,0,2,A,0,1,A,,12,10,3,3,7,13,3,3,3,2,0,0,2,3.5,3.6
25/08/18,Zwolle,PSV Eindhoven,1,2,A,0,1,A,,18,15,5,6,11,8,6,6,1,2,0,0,6,4.5,1.5
26/08/18,AZ Alkmaar,Vitesse,0,0,D,0,0,D,,18,13,3,3,13,14,6,4,3,3,0,0,1.66,4,4.75
26/08/18,Heerenveen,Feyenoord,3,5,A,0,3,A,,13,13,5,6,8,8,5,4,0,0,0,0,4.33,4,1.7
26/08/18,Utrecht,VVV Venlo,1,1,D,1,0,H,,21,11,4,2,12,10,3,0,1,1,0,0,1.5,4.33,6
26/08/18,Willem II,Heracles,5,0,H,3,0,H,,13,6,7,3,11,14,4,4,2,1,0,0,2.1,3.5,3.3
31/08/18,FC Emmen,Graafschap,1,1,D,0,0,D,,26,13,11,6,9,12,13,1,1,3,0,0,2.14,3.5,3.2
01/09/18,Excelsior,Den Haag,2,4,A,0,2,A,,13,16,4,7,12,14,4,6,1,3,0,0,2.37,3.3,2.9
01/09/18,For Sittard,Utrecht,1,1,D,0,0,D,,9,14,2,5,13,14,6,6,2,0,0,0,3.75,3.6,1.9
01/09/18,PSV Eindhoven,Willem II,6,1,H,4,0,H,,16,6,10,2,8,11,2,3,0,4,0,0,1.2,6.5,13
01/09/18,VVV Venlo,Heerenveen,1,1,D,0,1,A,,19,8,4,4,9,15,4,2,1,1,0,0,2.8,3.4,2.4
02/09/18,Feyenoord,NAC Breda,4,2,H,1,1,D,,20,7,8,4,6,12,14,2,1,1,0,0,1.16,7.5,13
02/09/18,Groningen,Zwolle,0,1,A,0,0,D,,14,9,2,6,9,19,6,4,3,4,0,0,2.04,3.5,3.4
02/09/18,Heracles,AZ Alkmaar,3,2,H,1,1,D,,23,17,14,8,16,12,5,2,4,2,0,0,5.75,4,1.57
02/09/18,Vitesse,Ajax,0,4,A,0,3,A,,21,16,7,8,14,15,7,5,3,0,0,0,5,4.2,1.6
15/09/18,Ajax,Groningen,3,0,H,1,0,H,,17,7,5,2,6,16,4,2,2,0,0,0,1.14,7.5,17
15/09/18,Den Haag,PSV Eindhoven,0,7,A,0,2,A,,5,27,2,10,14,9,3,5,2,0,0,0,5.75,5,1.44
15/09/18,Graafschap,VVV Venlo,1,2,A,0,2,A,,14,12,2,6,12,18,6,3,2,2,0,0,2.37,3.4,2.87
15/09/18,Willem II,Excelsior,2,2,D,0,1,A,,21,16,6,4,9,9,13,9,3,3,0,0,1.83,3.6,4.2
16/09/18,AZ Alkmaar,Feyenoord,1,1,D,1,1,D,,11,9,3,3,8,10,4,10,1,1,0,0,2.6,3.75,2.4
16/09/18,Heerenveen,Heracles,3,5,A,1,1,D,,11,10,6,7,15,14,4,3,1,2,0,0,1.72,4,4.33
16/09/18,NAC Breda,For Sittard,2,3,A,1,1,D,,14,12,4,4,15,9,6,2,2,2,0,0,2.04,3.4,3.5
16/09/18,Utrecht,FC Emmen,1,2,A,1,0,H,,15,10,4,2,10,17,4,4,1,4,1,0,1.44,4.5,6.5
16/09/18,Zwolle,Vitesse,0,2,A,0,2,A,,12,9,6,4,14,14,6,6,1,3,0,0,3.4,3.5,2.04
21/09/18,Heracles,Graafschap,4,0,H,1,0,H,,27,13,10,4,14,15,11,3,2,1,0,1,1.44,4.5,6.25
22/09/18,Excelsior,Heerenveen,3,3,D,2,0,H,,12,10,8,5,4,11,6,7,0,1,0,0,2.87,3.4,2.35
22/09/18,For Sittard,Willem II,4,4,D,2,2,D,,10,12,7,6,10,14,2,10,2,4,0,0,2.3,3.5,2.87
22/09/18,Vitesse,Den Haag,1,1,D,1,0,H,,15,11,4,3,12,14,3,6,1,2,1,0,1.5,4,7.5
22/09/18,VVV Venlo,NAC Breda,3,0,H,2,0,H,,14,6,5,1,9,16,3,2,0,4,0,1,1.83,3.6,4.2
23/09/18,FC Emmen,Zwolle,0,1,A,0,1,A,,9,12,3,4,14,18,7,7,2,3,0,0,2.7,3.4,2.5
23/09/18,Feyenoord,Utrecht,1,0,H,0,0,D,,23,12,9,1,20,11,4,2,1,0,0,0,1.44,4.33,7
23/09/18,Groningen,AZ Alkmaar,1,3,A,1,1,D,,8,21,3,11,8,11,3,7,4,3,2,0,3.5,3.8,1.95
23/09/18,PSV Eindhoven,Ajax,3,0,H,3,0,H,,14,15,8,4,18,12,1,6,3,2,0,0,2.5,3.3,2.8
29/09/18,Excelsior,VVV Venlo,1,0,H,1,0,H,,9,14,2,4,12,10,3,9,2,1,1,0,2.37,3.4,2.87
29/09/18,For Sittard,Ajax,0,2,A,0,0,D,,15,17,5,4,12,12,3,8,2,2,0,0,10,6,1.25
29/09/18,Heerenveen,Den Haag,1,1,D,1,1,D,,11,8,1,2,17,14,2,3,1,3,0,0,1.95,3.75,3.5
29/09/18,NAC Breda,PSV Eindhoven,0,2,A,0,0,D,,10,12,2,4,8,11,4,9,3,4,0,0,12,6.5,1.2
30/09/18,AZ Alkmaar,Zwolle,2,2,D,1,1,D,,15,9,3,3,11,18,9,0,1,3,0,0,1.44,4.75,6
30/09/18,Feyenoord,Vitesse,2,1,H,0,1,A,,19,11,7,5,14,8,9,1,0,2,1,2,1.5,4.5,5.75
30/09/18,Graafschap,Willem II,2,1,H,1,0,H,,24,10,7,4,12,19,10,3,1,5,0,2,3.2,3.5,2.14
30/09/18,Groningen,Utrecht,1,1,D,0,1,A,,15,7,6,2,13,9,4,3,1,3,0,1,2.7,3.5,2.45
30/09/18,Heracles,FC Emmen,2,1,H,2,0,H,,15,16,6,8,12,10,2,7,2,2,0,0,1.55,4.33,5.5
05/10/18,Utrecht,NAC Breda,2,1,H,1,0,H,,18,9,5,3,6,9,11,2,0,2,0,0,1.5,4.33,6
06/10/18,Den Haag,Groningen,1,0,H,1,0,H,,9,8,3,3,11,18,6,5,1,2,0,0,2.1,3.6,3.25
06/10/18,Graafschap,Heerenveen,0,5,A,0,4,A,,8,24,1,14,12,8,1,6,0,0,1,0,3.2,3.5,2.14
06/10/18,PSV Eindhoven,VVV Venlo,4,0,H,1,0,H,,24,3,8,0,7,15,6,1,0,2,0,0,1.14,7.5,17
06/10/18,Zwolle,Excelsior,2,0,H,1,0,H,,22,5,4,2,11,12,5,5,1,3,0,0,1.8,3.8,4
07/10/18,Ajax,AZ Alkmaar,5,0,H,1,0,H,,22,5,11,3,11,14,6,4,2,3,0,0,1.36,5,7.5
07/10/18,FC Emmen,For Sittard,3,3,D,1,0,H,,12,12,4,6,17,16,3,3,4,1,0,0,2.25,3.4,3.1
07/10/18,Vitesse,Heracles,4,0,H,2,0,H,,19,4,6,2,11,16,5,5,1,3,0,0,1.9,3.75,3.6
07/10/18,Willem II,Feyenoord,1,1,D,0,0,D,,12,9,4,7,12,9,2,8,4,2,0,0,5.5,4.2,1.55
20/10/18,Excelsior,Vitesse,2,0,H,1,0,H,,6,24,1,7,11,12,9,13,0,0,1,0,4,3.75,1.83
20/10/18,Heerenveen,Ajax,0,4,A,0,2,A,,13,17,4,10,9,12,5,10,2,1,0,0,9.5,6,1.25
20/10/18,PSV Eindhoven,FC Emmen,6,0,H,4,0,H,,29,8,15,4,7,9,10,1,3,3,0,0,1.11,9,17
20/10/18,Utrecht,AZ Alkmaar,2,1,H,1,1,D,,15,13,6,8,7,12,7,4,1,2,0,0,2.7,3.4,2.5
21/10/18,Feyenoord,Zwolle,3,0,H,2,0,H,,17,17,11,5,9,9,7,3,1,0,0,0,1.25,6.5,9
21/10/18,For Sittard,Graafschap,3,1,H,1,0,H,,22,11,11,3,12,10,4,2,2,2,0,0,1.75,3.8,4.5
21/10/18,Heracles,Groningen,4,1,H,1,1,D,,13,11,8,4,6,12,3,1,0,2,0,0,1.9,4,3.4
21/10/18,NAC Breda,Willem II,2,2,D,1,2,A,,6,8,3,3,15,17,1,6,0,0,0,0,2.87,3.4,2.37
21/10/18,VVV Venlo,Den Haag,2,0,H,1,0,H,,22,12,7,2,13,20,4,3,2,3,0,0,2.37,3.4,2.87
