Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
10/08/12,Willem II,NAC Breda,1,1,D,0,0,D,,,,,,,,,,,,,,2.63,3.25,2.63
11/08/12,Heracles,VVV Venlo,1,1,D,1,1,D,,,,,,,,,,,,,,1.4,4.5,8
11/08/12,Roda,Zwolle,1,1,D,0,1,A,,,,,,,,,,,,,,1.57,4,5.5
11/08/12,Waalwijk,PSV Eindhoven,3,2,H,2,1,H,,,,,,,,,,,,,,7,4.33,1.45
12/08/12,Ajax,AZ Alkmaar,2,2,D,1,0,H,,,,,,,,,,,,,,1.62,4,5
12/08/12,Heerenveen,Nijmegen,0,2,A,0,2,A,,,,,,,,,,,,,,1.67,4,4.75
12/08/12,Twente,Groningen,4,1,H,2,0,H,,,,,,,,,,,,,,1.29,5.5,10
12/08/12,Utrecht,Feyenoord,0,1,A,0,1,A,,,,,,,,,,,,,,3.5,3.6,2
12/08/12,Vitesse,Den Haag,2,2,D,0,0,D,,,,,,,,,,,,,,1.44,4.5,7
18/08/12,Feyenoord,Heerenveen,1,1,D,0,0,D,,,,,,,,,,,,,,1.5,4.33,6
18/08/12,NAC Breda,Twente,0,1,A,0,0,D,,,,,,,,,,,,,,5,3.8,1.67
18/08/12,PSV Eindhoven,Roda,5,0,H,1,0,H,,,,,,,,,,,,,,1.2,6.5,13
18/08/12,VVV Venlo,Utrecht,1,3,A,1,1,D,,,,,,,,,,,,,,2.63,3.5,2.5
18/08/12,Zwolle,Vitesse,0,1,A,0,0,D,,,,,,,,,,,,,,3.25,3.6,2.1
19/08/12,AZ Alkmaar,Heracles,3,1,H,2,0,H,,,,,,,,,,,,,,1.33,5.5,7.5
19/08/12,Den Haag,Waalwijk,2,2,D,1,1,D,,,,,,,,,,,,,,2.2,3.6,3
19/08/12,Groningen,Willem II,1,1,D,1,0,H,,,,,,,,,,,,,,1.5,4.33,6
19/08/12,Nijmegen,Ajax,1,6,A,0,4,A,,,,,,,,,,,,,,4.33,3.6,1.8
24/08/12,Waalwijk,Roda,1,0,H,0,0,D,,,,,,,,,,,,,,1.75,3.75,4.5
25/08/12,Ajax,NAC Breda,5,0,H,3,0,H,,,,,,,,,,,,,,1.13,8,19
25/08/12,Heracles,Feyenoord,1,2,A,0,2,A,,,,,,,,,,,,,,2.8,3.4,2.4
25/08/12,Utrecht,Zwolle,1,1,D,1,0,H,,,,,,,,,,,,,,1.53,4,5.5
25/08/12,VVV Venlo,Den Haag,2,4,A,1,1,D,,,,,,,,,,,,,,2.25,3.5,3
26/08/12,AZ Alkmaar,Heerenveen,0,0,D,0,0,D,,,,,,,,,,,,,,1.44,4.33,7
26/08/12,Groningen,PSV Eindhoven,1,3,A,0,1,A,,,,,,,,,,,,,,6,4.33,1.5
26/08/12,Nijmegen,Twente,1,3,A,0,3,A,,,,,,,,,,,,,,4,3.5,1.91
26/08/12,Willem II,Vitesse,0,2,A,0,1,A,,,,,,,,,,,,,,3.4,3.4,2.1
31/08/12,Den Haag,Groningen,0,1,A,0,1,A,,,,,,,,,,,,,,1.95,3.6,3.6
01/09/12,NAC Breda,Utrecht,1,1,D,1,0,H,,,,,,,,,,,,,,2.3,3.3,3.1
01/09/12,Roda,Willem II,3,0,H,1,0,H,,,,,,,,,,,,,,1.57,3.8,6
01/09/12,Waalwijk,Heracles,1,1,D,1,1,D,,,,,,,,,,,,,,1.95,3.5,3.8
01/09/12,Zwolle,Nijmegen,0,4,A,0,2,A,,,,,,,,,,,,,,2.6,3.3,2.63
02/09/12,Heerenveen,Ajax,2,2,D,2,1,H,,,,,,,,,,,,,,5.5,4.33,1.53
02/09/12,PSV Eindhoven,AZ Alkmaar,5,1,H,1,1,D,,,,,,,,,,,,,,1.4,4.5,8
02/09/12,Twente,VVV Venlo,1,0,H,0,0,D,,,,,,,,,,,,,,1.14,8,15
02/09/12,Vitesse,Feyenoord,1,0,H,0,0,D,,,,,,,,,,,,,,2.3,3.4,3
15/09/12,Ajax,Waalwijk,2,0,H,0,0,D,,,,,,,,,,,,,,1.2,6.5,13
15/09/12,Feyenoord,Zwolle,2,0,H,0,0,D,,,,,,,,,,,,,,1.25,6,10
15/09/12,Heerenveen,Den Haag,1,3,A,0,3,A,,,,,,,,,,,,,,1.57,4.33,5
15/09/12,VVV Venlo,Nijmegen,2,2,D,0,1,A,,,,,,,,,,,,,,3.2,3.4,2.2
15/09/12,Willem II,Twente,2,6,A,0,2,A,,,,,,,,,,,,,,8.5,4.75,1.36
16/09/12,AZ Alkmaar,Roda,4,0,H,3,0,H,,,,,,,,,,,,,,1.4,4.75,7
16/09/12,Groningen,Vitesse,0,3,A,0,0,D,,,,,,,,,,,,,,2.5,3.4,2.7
16/09/12,Heracles,NAC Breda,2,1,H,0,1,A,,,,,,,,,,,,,,1.62,3.8,5.5
16/09/12,Utrecht,PSV Eindhoven,1,0,H,0,0,D,,,,,,,,,,,,,,6.5,4.5,1.44
21/09/12,Roda,Utrecht,0,1,A,0,1,A,,,,,,,,,,,,,,2.4,3.6,2.7
22/09/12,Nijmegen,Willem II,0,0,D,0,0,D,,,,,,,,,,,,,,1.4,4.75,7
22/09/12,Vitesse,Heracles,1,1,D,0,0,D,,,,,,,,,,,,,,1.62,4,5
22/09/12,Waalwijk,VVV Venlo,1,1,D,0,1,A,,,,,,,,,,,,,,1.5,4.2,6
22/09/12,Zwolle,Groningen,1,2,A,1,0,H,,,,,,,,,,,,,,2.38,3.4,2.88
23/09/12,Den Haag,Ajax,1,1,D,1,0,H,,,,,,,,,,,,,,7.5,5,1.36
23/09/12,NAC Breda,AZ Alkmaar,2,1,H,0,1,A,,,,,,,,,,,,,,5,3.75,1.67
23/09/12,PSV Eindhoven,Feyenoord,3,0,H,0,0,D,,,,,,,,,,,,,,1.44,4.5,6.5
23/09/12,Twente,Heerenveen,1,0,H,0,0,D,,,,,,,,,,,,,,1.4,4.5,8
29/09/12,Ajax,Twente,1,0,H,0,0,D,,,,,,,,,,,,,,1.8,3.8,4
29/09/12,Feyenoord,Nijmegen,5,1,H,2,0,H,,,,,,,,,,,,,,1.4,4.5,7.5
29/09/12,Heerenveen,NAC Breda,2,0,H,2,0,H,,,,,,,,,,,,,,1.53,4,6
29/09/12,Heracles,Den Haag,3,3,D,3,2,H,,,,,,,,,,,,,,1.7,4,4.5
29/09/12,Utrecht,Vitesse,1,2,A,0,0,D,,,,,,,,,,,,,,2.3,3.4,3
30/09/12,AZ Alkmaar,Waalwijk,3,3,D,2,2,D,,,,,,,,,,,,,,1.36,4.75,8.5
30/09/12,Groningen,Roda,3,2,H,1,1,D,,,,,,,,,,,,,,1.73,3.75,4.5
30/09/12,VVV Venlo,PSV Eindhoven,0,6,A,0,2,A,,,,,,,,,,,,,,9.5,5.5,1.29
30/09/12,Willem II,Zwolle,0,1,A,0,0,D,,,,,,,,,,,,,,2.25,3.5,3
05/10/12,Nijmegen,Den Haag,1,1,D,0,0,D,,,,,,,,,,,,,,1.91,3.75,3.6
06/10/12,Roda,VVV Venlo,3,0,H,1,0,H,,,,,,,,,,,,,,1.67,3.75,5
06/10/12,Vitesse,Heerenveen,3,3,D,0,1,A,,,,,,,,,,,,,,1.67,3.8,5
06/10/12,Willem II,Waalwijk,1,0,H,0,0,D,,,,,,,,,,,,,,3,3.4,2.3
06/10/12,Zwolle,Heracles,0,3,A,0,1,A,,,,,,,,,,,,,,2.63,3.3,2.63
07/10/12,Ajax,Utrecht,1,1,D,1,0,H,,,,,,,,,,,,,,1.22,5.5,15
07/10/12,Groningen,Feyenoord,2,2,D,2,1,H,,,,,,,,,,,,,,3.2,3.4,2.2
07/10/12,PSV Eindhoven,NAC Breda,4,0,H,2,0,H,,,,,,,,,,,,,,1.17,7,15
07/10/12,Twente,AZ Alkmaar,3,0,H,1,0,H,,,,,,,,,,,,,,1.67,3.75,5
20/10/12,AZ Alkmaar,Nijmegen,0,2,A,0,2,A,,,,,,,,,,,,,,1.57,4,5.75
20/10/12,Heracles,Ajax,3,3,D,0,2,A,,,,,,,,,,,,,,4.75,3.75,1.7
20/10/12,NAC Breda,Vitesse,0,3,A,0,1,A,,,,,,,,,,,,,,3.5,3.6,2
20/10/12,PSV Eindhoven,Willem II,3,2,H,0,2,A,,,,,,,,,,,,,,1.08,11,19
20/10/12,Roda,Twente,1,1,D,0,0,D,,,,,,,,,,,,,,5.5,4,1.57
21/10/12,Den Haag,Utrecht,1,2,A,1,2,A,,,,,,,,,,,,,,2.3,3.4,3
21/10/12,Heerenveen,Groningen,3,0,H,0,0,D,,,,,,,,,,,,,,1.67,4.2,4.33
21/10/12,VVV Venlo,Feyenoord,2,3,A,2,1,H,,,,,,,,,,,,,,5.5,4,1.57
21/10/12,Waalwijk,Zwolle,1,2,A,0,1,A,,,,,,,,,,,,,,1.57,3.9,6
26/10/12,Utrecht,Groningen,1,0,H,0,0,D,,,,,,,,,,,,,,1.8,3.75,4.2
27/10/12,Den Haag,Willem II,2,0,H,0,0,D,,,,,,,,,,,,,,1.57,4.1,5.5
27/10/12,Nijmegen,Roda,0,0,D,0,0,D,,,,,,,,,,,,,,1.62,4.1,5
27/10/12,VVV Venlo,NAC Breda,1,4,A,1,4,A,,,,,,,,,,,,,,2.2,3.5,3.1
28/10/12,Feyenoord,Ajax,2,2,D,1,1,D,,,,,,,,,,,,,,2.88,3.5,2.3
28/10/12,Heracles,Heerenveen,6,3,H,2,1,H,,,,,,,,,,,,,,2,3.75,3.4
28/10/12,Vitesse,AZ Alkmaar,1,2,A,0,1,A,,,,,,,,,,,,,,2.1,3.5,3.25
28/10/12,Waalwijk,Twente,0,1,A,0,1,A,,,,,,,,,,,,,,5,3.8,1.67
28/10/12,Zwolle,PSV Eindhoven,1,2,A,0,0,D,,,,,,,,,,,,,,10,5,1.3
02/11/12,Roda,Den Haag,0,0,D,0,0,D,,,,,,,,,,,,,,2.1,3.5,3.3
03/11/12,Ajax,Vitesse,0,2,A,0,1,A,,,,,,,,,,,,,,1.4,4.75,7
03/11/12,PSV Eindhoven,Heracles,4,0,H,2,0,H,,,,,,,,,,,,,,1.2,6.5,12
03/11/12,Willem II,Utrecht,1,5,A,1,2,A,,,,,,,,,,,,,,4.5,3.5,1.8
04/11/12,AZ Alkmaar,VVV Venlo,1,2,A,0,0,D,,,,,,,,,,,,,,1.2,6,15
04/11/12,Groningen,Nijmegen,1,2,A,1,0,H,,,,,,,,,,,,,,1.95,3.5,3.75
04/11/12,Heerenveen,Zwolle,2,1,H,1,0,H,,,,,,,,,,,,,,1.5,4.2,6.5
04/11/12,NAC Breda,Waalwijk,2,1,H,2,1,H,,,,,,,,,,,,,,2.25,3.5,3
04/11/12,Twente,Feyenoord,3,0,H,2,0,H,,,,,,,,,,,,,,1.67,3.75,5
09/11/12,NAC Breda,Groningen,0,1,A,0,0,D,,,,,,,,,,,,,,2.38,3.5,2.8
10/11/12,Den Haag,AZ Alkmaar,2,2,D,1,1,D,,,,,,,,,,,,,,3.1,3.5,2.2
10/11/12,Nijmegen,Heracles,3,2,H,1,0,H,,,,,,,,,,,,,,2.1,3.6,3.2
10/11/12,VVV Venlo,Willem II,4,1,H,1,0,H,,,,,,,,,,,,,,1.8,3.8,4.1
10/11/12,Waalwijk,Utrecht,4,0,H,1,0,H,,,,,,,,,,,,,,2.7,3.4,2.5
11/11/12,Feyenoord,Roda,5,2,H,3,2,H,,,,,,,,,,,,,,1.33,5.5,7.5
11/11/12,PSV Eindhoven,Heerenveen,5,1,H,1,1,D,,,,,,,,,,,,,,1.29,6,8.5
11/11/12,Vitesse,Twente,0,0,D,0,0,D,,,,,,,,,,,,,,2.7,3.4,2.5
11/11/12,Zwolle,Ajax,2,4,A,0,2,A,,,,,,,,,,,,,,7,4.75,1.4
17/11/12,Ajax,VVV Venlo,2,0,H,0,0,D,,,,,,,,,,,,,,1.11,9,17
17/11/12,Den Haag,PSV Eindhoven,1,6,A,0,3,A,,,,,,,,,,,,,,8.5,5,1.33
17/11/12,Groningen,AZ Alkmaar,1,1,D,0,0,D,,,,,,,,,,,,,,2.9,3.3,2.4
17/11/12,Heerenveen,Waalwijk,0,2,A,0,1,A,,,,,,,,,,,,,,1.67,3.75,5
17/11/12,Zwolle,NAC Breda,2,0,H,0,0,D,,,,,,,,,,,,,,2,3.5,3.6
18/11/12,Feyenoord,Willem II,3,0,H,1,0,H,,,,,,,,,,,,,,1.18,7,13
18/11/12,Heracles,Roda,5,1,H,2,1,H,,,,,,,,,,,,,,1.5,3.9,7
18/11/12,Utrecht,Twente,1,1,D,1,1,D,,,,,,,,,,,,,,3.4,3.4,2.1
18/11/12,Vitesse,Nijmegen,4,1,H,1,1,D,,,,,,,,,,,,,,1.67,3.75,5
23/11/12,NAC Breda,Den Haag,0,3,A,0,0,D,,,,,,,,,,,,,,2.3,3.5,2.88
24/11/12,Nijmegen,Utrecht,2,0,H,2,0,H,,,,,,,,,,,,,,2.63,3.4,2.6
24/11/12,VVV Venlo,Heerenveen,1,1,D,0,0,D,,,,,,,,,,,,,,3.1,3.6,2.15
24/11/12,Waalwijk,Groningen,1,1,D,0,1,A,,,,,,,,,,,,,,2.05,3.5,3.4
24/11/12,Willem II,Heracles,2,2,D,0,1,A,,,,,,,,,,,,,,4.5,4.1,1.67
25/11/12,AZ Alkmaar,Feyenoord,0,2,A,0,0,D,,,,,,,,,,,,,,2.25,3.5,3
25/11/12,PSV Eindhoven,Vitesse,1,2,A,1,1,D,,,,,,,,,,,,,,1.33,5,8.5
