Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
08/08/15,Feyenoord,Utrecht,3,2,H,1,0,H,,,,,,,,,,,,,,1.44,4.75,6
08/08/15,Roda,Heracles,3,1,H,1,1,D,,,,,,,,,,,,,,2.15,3.5,3.2
09/08/15,AZ Alkmaar,Ajax,0,3,A,0,3,A,,,,,,,,,,,,,,3,3.5,2.25
09/08/15,Willem II,Vitesse,1,1,D,0,0,D,,,,,,,,,,,,,,3,3.4,2.3
11/08/15,Den Haag,PSV Eindhoven,2,2,D,1,1,D,,,,,,,,,,,,,,5.5,4,1.57
11/08/15,Heerenveen,Graafschap,3,1,H,2,0,H,,,,,,,,,,,,,,1.55,4.33,5.25
12/08/15,Groningen,Twente,1,1,D,0,1,A,,,,,,,,,,,,,,2.45,3.4,2.75
12/08/15,Nijmegen,Excelsior,1,0,H,0,0,D,,,,,,,,,,,,,,1.75,3.75,4.5
12/08/15,Zwolle,Cambuur,2,2,D,2,0,H,,,,,,,,,,,,,,1.85,3.6,4
14/08/15,Vitesse,Roda,3,0,H,1,0,H,,,,,,,,,,,,,,1.45,4.75,6
15/08/15,Ajax,Willem II,3,0,H,1,0,H,,,,,,,,,,,,,,1.33,5,9
15/08/15,Excelsior,AZ Alkmaar,2,2,D,2,1,H,,,,,,,,,,,,,,3.1,3.3,2.3
15/08/15,Graafschap,Zwolle,0,3,A,0,0,D,,,,,,,,,,,,,,2.6,3.6,2.5
15/08/15,Twente,Den Haag,1,4,A,0,2,A,,,,,,,,,,,,,,1.62,4,5
16/08/15,Cambuur,Feyenoord,0,2,A,0,0,D,,,,,,,,,,,,,,4.2,3.6,1.83
16/08/15,Heracles,Nijmegen,3,0,H,1,0,H,,,,,,,,,,,,,,2.2,3.6,3
16/08/15,PSV Eindhoven,Groningen,2,0,H,1,0,H,,,,,,,,,,,,,,1.29,5,11
16/08/15,Utrecht,Heerenveen,1,1,D,1,0,H,,,,,,,,,,,,,,2.2,3.6,3
21/08/15,Groningen,Excelsior,2,0,H,0,0,D,,,,,,,,,,,,,,1.62,3.9,5.25
22/08/15,Cambuur,Heracles,1,6,A,0,4,A,,,,,,,,,,,,,,1.95,3.6,3.6
22/08/15,Heerenveen,PSV Eindhoven,1,1,D,0,0,D,,,,,,,,,,,,,,4.2,3.6,1.83
22/08/15,Roda,Graafschap,1,0,H,1,0,H,,,,,,,,,,,,,,1.7,4,4.33
23/08/15,AZ Alkmaar,Willem II,0,0,D,0,0,D,,,,,,,,,,,,,,2,3.6,3.5
23/08/15,Den Haag,Utrecht,1,1,D,0,1,A,,,,,,,,,,,,,,2.25,3.4,3.1
23/08/15,Feyenoord,Vitesse,2,0,H,0,0,D,,,,,,,,,,,,,,1.67,4.2,4.33
23/08/15,Nijmegen,Ajax,0,2,A,0,0,D,,,,,,,,,,,,,,4.5,3.75,1.75
23/08/15,Zwolle,Twente,2,1,H,1,0,H,,,,,,,,,,,,,,2.25,3.6,2.9
28/08/15,Willem II,Nijmegen,0,1,A,0,0,D,,,,,,,,,,,,,,1.83,3.5,4.2
29/08/15,Excelsior,Graafschap,3,0,H,0,0,D,,,,,,,,,,,,,,1.7,4,4.33
