Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
09/08/24,Groningen,NAC Breda,4,1,H,3,0,H,,17,7,9,3,7,7,8,1,1,3,0,1,1.62,4,5.5
10/08/24,Feyenoord,Willem II,1,1,D,1,0,H,,21,2,7,1,8,21,14,3,1,4,0,0,1.13,8,21
10/08/24,Nijmegen,Twente,1,2,A,1,1,D,,12,15,2,5,5,6,7,5,0,0,0,0,3.75,3.6,1.95
10/08/24,Almere City,AZ Alkmaar,0,1,A,0,1,A,,7,6,2,3,13,9,2,8,1,2,2,1,5.75,4,1.6
10/08/24,PSV Eindhoven,Waalwijk,5,1,H,3,0,H,,19,8,12,4,4,8,7,3,0,0,0,0,1.09,11,21
11/08/24,Sparta Rotterdam,Heracles,0,0,D,0,0,D,,9,10,1,2,12,14,3,4,1,1,0,0,1.5,4.5,6
11/08/24,Go Ahead Eagles,For Sittard,0,2,A,0,0,D,,18,13,4,4,13,10,6,3,1,1,0,0,2,3.4,3.9
11/08/24,Utrecht,Zwolle,1,0,H,1,0,H,,9,5,2,1,18,10,2,1,0,3,0,0,1.45,4.5,7
11/08/24,Ajax,Heerenveen,1,0,H,1,0,H,,12,7,4,2,10,8,5,2,0,2,0,0,1.45,4.5,6.5
16/08/24,For Sittard,Almere City,3,0,H,1,0,H,,20,8,9,4,8,12,9,3,2,3,0,0,1.8,3.6,4.5
17/08/24,Heerenveen,Utrecht,1,1,D,0,1,A,,21,6,7,4,15,8,6,4,4,2,0,0,2.63,3.5,2.6
17/08/24,Twente,Sparta Rotterdam,1,1,D,0,0,D,,21,11,3,3,7,8,5,4,1,0,0,0,1.5,4.5,6
17/08/24,AZ Alkmaar,Nijmegen,1,0,H,1,0,H,,16,8,6,1,11,10,4,6,2,2,0,0,1.48,4.5,6.25
17/08/24,Waalwijk,Groningen,1,2,A,0,1,A,,13,15,7,9,7,11,7,1,2,2,1,0,2.35,3.6,2.88
18/08/24,Heracles,PSV Eindhoven,1,3,A,1,0,H,,6,32,3,8,7,12,2,12,1,0,0,0,13,8.5,1.17
18/08/24,Willem II,Go Ahead Eagles,2,0,H,2,0,H,,8,11,3,1,10,12,4,3,2,2,0,0,3.1,3.5,2.3
18/08/24,Zwolle,Feyenoord,1,5,A,0,1,A,,7,16,2,8,8,10,1,2,1,1,0,0,9,6.5,1.27
18/08/24,NAC Breda,Ajax,2,1,H,0,0,D,,6,16,3,5,15,14,1,8,0,1,0,0,8.5,6.5,1.29
24/08/24,Nijmegen,Zwolle,1,0,H,0,0,D,,16,11,2,4,8,13,6,2,1,4,0,1,1.57,4,6
24/08/24,Almere City,PSV Eindhoven,1,7,A,0,2,A,,3,20,1,11,10,6,1,9,1,1,0,0,13,8,1.17
24/08/24,NAC Breda,Utrecht,1,2,A,1,0,H,,7,13,3,7,5,7,4,5,3,1,1,0,4.75,3.75,1.75
25/08/24,Groningen,AZ Alkmaar,0,0,D,0,0,D,,2,12,1,4,13,14,2,6,3,1,0,0,3.7,3.7,1.95
25/08/24,Heracles,Willem II,1,1,D,1,1,D,,16,10,6,3,13,11,8,6,2,3,0,0,2.45,3.6,2.75
25/08/24,Sparta Rotterdam,Feyenoord,1,1,D,1,0,H,,11,17,6,5,7,11,6,11,3,5,0,1,7.5,4.33,1.45
25/08/24,Go Ahead Eagles,Waalwijk,2,0,H,1,0,H,,20,8,6,2,9,9,7,1,3,2,0,1,1.73,3.9,4.75
30/08/24,Waalwijk,AZ Alkmaar,0,3,A,0,2,A,,4,22,1,7,8,13,3,10,5,3,1,0,7.5,4.5,1.44
31/08/24,Almere City,Groningen,1,1,D,1,0,H,,14,8,3,2,9,14,6,4,1,2,0,0,3.4,3.4,2.15
31/08/24,For Sittard,Nijmegen,0,3,A,0,2,A,,14,9,1,5,5,11,4,5,1,0,0,0,2.2,3.5,3.2
31/08/24,Heerenveen,NAC Breda,4,0,H,0,0,D,,16,11,8,1,10,8,3,6,0,1,0,0,1.73,3.8,4.75
31/08/24,Willem II,Sparta Rotterdam,1,2,A,0,0,D,,11,14,5,4,8,7,4,3,1,4,0,0,2.8,3.4,2.5
01/09/24,Utrecht,Twente,2,1,H,1,1,D,,7,15,4,7,10,6,5,4,0,2,0,0,2.88,3.5,2.4
01/09/24,Zwolle,Heracles,3,0,H,1,0,H,,16,10,5,4,14,16,4,4,1,2,0,0,2,3.8,3.5
01/09/24,PSV Eindhoven,Go Ahead Eagles,3,0,H,2,0,H,,19,9,8,2,7,8,5,3,0,3,0,0,1.13,9.5,19
14/09/24,PSV Eindhoven,Nijmegen,2,0,H,2,0,H,,26,2,11,1,9,5,15,3,0,1,0,1,1.13,9,19
14/09/24,Twente,Zwolle,1,1,D,0,1,A,,23,5,12,2,12,12,8,4,1,1,0,0,1.29,6,9
14/09/24,Groningen,Feyenoord,2,2,D,0,1,A,,11,15,5,8,12,13,5,6,3,2,0,0,6.25,4.75,1.45
14/09/24,NAC Breda,For Sittard,1,0,H,0,0,D,,13,10,3,3,11,9,3,8,2,1,0,0,2.9,3.6,2.3
14/09/24,AZ Alkmaar,Heerenveen,9,1,H,2,1,H,,26,15,19,5,8,8,5,3,0,1,0,0,1.42,4.75,7.5
15/09/24,Sparta Rotterdam,Go Ahead Eagles,1,2,A,0,1,A,,16,16,7,3,6,9,5,13,1,1,0,0,2.05,3.6,3.5
15/09/24,Willem II,Waalwijk,3,0,H,2,0,H,,13,10,5,2,4,5,4,4,2,1,0,0,1.91,3.6,4
15/09/24,Heracles,Almere City,0,0,D,0,0,D,,23,10,2,4,9,8,10,2,1,2,0,0,2.2,3.5,3.2
17/09/24,Twente,Heerenveen,2,0,H,2,0,H,,18,12,9,4,15,13,6,3,2,2,0,0,1.36,6.25,7
