Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
02/08/13,Ajax,Roda,3,0,H,2,0,H,,,,,,,,,,,,,,1.14,8,16
03/08/13,Den Haag,PSV Eindhoven,2,3,A,1,3,A,,,,,,,,,,,,,,6.5,4.5,1.45
03/08/13,Heerenveen,AZ Alkmaar,4,2,H,1,0,H,,,,,,,,,,,,,,2.63,3.5,2.5
03/08/13,Nijmegen,Groningen,1,4,A,1,2,A,,,,,,,,,,,,,,2.25,3.4,3.1
03/08/13,Twente,Waalwijk,0,0,D,0,0,D,,,,,,,,,,,,,,1.44,4.33,7
04/08/13,Cambuur,NAC Breda,0,0,D,0,0,D,,,,,,,,,,,,,,2.2,3.5,3.1
04/08/13,Utrecht,Go Ahead Eagles,1,1,D,1,0,H,,,,,,,,,,,,,,1.67,4,4.75
04/08/13,Vitesse,Heracles,3,1,H,2,0,H,,,,,,,,,,,,,,1.62,4,5
04/08/13,Zwolle,Feyenoord,2,1,H,0,0,D,,,,,,,,,,,,,,4,3.75,1.83
09/08/13,Roda,Cambuur,2,0,H,1,0,H,,,,,,,,,,,,,,1.73,3.8,4.5
10/08/13,Go Ahead Eagles,Den Haag,2,1,H,1,1,D,,,,,,,,,,,,,,2.1,3.5,3.3
10/08/13,Heracles,Zwolle,1,3,A,1,2,A,,,,,,,,,,,,,,1.91,3.6,3.8
10/08/13,NAC Breda,Heerenveen,0,2,A,0,1,A,,,,,,,,,,,,,,2.7,3.4,2.5
10/08/13,PSV Eindhoven,Nijmegen,5,0,H,1,0,H,,,,,,,,,,,,,,1.14,8,15
11/08/13,AZ Alkmaar,Ajax,3,2,H,1,1,D,,,,,,,,,,,,,,4.5,3.75,1.73
11/08/13,Feyenoord,Twente,1,4,A,1,1,D,,,,,,,,,,,,,,1.83,3.6,4.2
11/08/13,Groningen,Utrecht,2,0,H,1,0,H,,,,,,,,,,,,,,1.83,3.75,4
11/08/13,Waalwijk,Vitesse,4,2,H,2,1,H,,,,,,,,,,,,,,3,3.4,2.3
17/08/13,Cambuur,Groningen,4,1,H,3,0,H,,,,,,,,,,,,,,3,3.4,2.3
17/08/13,Nijmegen,Zwolle,1,5,A,0,3,A,,,,,,,,,,,,,,2.45,3.3,2.8
17/08/13,PSV Eindhoven,Go Ahead Eagles,3,0,H,0,0,D,,,,,,,,,,,,,,1.14,8,15
17/08/13,Roda,Vitesse,1,1,D,0,0,D,,,,,,,,,,,,,,2.75,3.5,2.4
17/08/13,Waalwijk,AZ Alkmaar,1,2,A,0,1,A,,,,,,,,,,,,,,3.25,3.5,2.1
18/08/13,Ajax,Feyenoord,2,1,H,2,1,H,,,,,,,,,,,,,,1.36,4.5,9
18/08/13,Heerenveen,Heracles,2,4,A,1,1,D,,,,,,,,,,,,,,1.53,4.33,5.5
18/08/13,NAC Breda,Den Haag,1,2,A,0,0,D,,,,,,,,,,,,,,2.1,3.5,3.25
18/08/13,Twente,Utrecht,6,0,H,4,0,H,,,,,,,,,,,,,,1.45,4,8
23/08/13,Heerenveen,Ajax,3,3,D,3,2,H,,,,,,,,,,,,,,6,4.33,1.5
24/08/13,Den Haag,Roda,0,4,A,0,2,A,,,,,,,,,,,,,,2,3.6,3.5
24/08/13,Heracles,PSV Eindhoven,1,1,D,1,0,H,,,,,,,,,,,,,,8,4.5,1.4
24/08/13,Nijmegen,Waalwijk,2,2,D,2,0,H,,,,,,,,,,,,,,2.5,3.4,2.7
24/08/13,Zwolle,Cambuur,2,0,H,0,0,D,,,,,,,,,,,,,,1.53,4,6
25/08/13,Feyenoord,NAC Breda,3,1,H,2,0,H,,,,,,,,,,,,,,1.29,5.25,11
25/08/13,Go Ahead Eagles,Groningen,3,3,D,1,1,D,,,,,,,,,,,,,,2.63,3.5,2.5
25/08/13,Utrecht,AZ Alkmaar,2,0,H,0,0,D,,,,,,,,,,,,,,3.5,3.6,2
25/08/13,Vitesse,Twente,1,0,H,1,0,H,,,,,,,,,,,,,,3,3.6,2.2
30/08/13,NAC Breda,Nijmegen,1,1,D,1,1,D,,,,,,,,,,,,,,2.05,3.5,3.4
31/08/13,Heracles,Den Haag,1,0,H,1,0,H,,,,,,,,,,,,,,1.73,3.9,4.33
31/08/13,PSV Eindhoven,Cambuur,0,0,D,0,0,D,,,,,,,,,,,,,,1.14,8,16
31/08/13,Twente,Heerenveen,1,1,D,0,0,D,,,,,,,,,,,,,,1.44,4.5,6.5
31/08/13,Waalwijk,Go Ahead Eagles,1,4,A,0,2,A,,,,,,,,,,,,,,1.8,3.6,4.33
01/09/13,AZ Alkmaar,Vitesse,1,1,D,1,0,H,,,,,,,,,,,,,,1.83,3.75,4
01/09/13,Feyenoord,Roda,4,0,H,2,0,H,,,,,,,,,,,,,,1.4,4.75,7.5
01/09/13,Groningen,Ajax,1,1,D,0,1,A,,,,,,,,,,,,,,6,4.33,1.5
01/09/13,Zwolle,Utrecht,1,1,D,0,0,D,,,,,,,,,,,,,,1.8,3.75,4.2
14/09/13,Ajax,Zwolle,2,1,H,0,0,D,,,,,,,,,,,,,,1.36,5,7.5
14/09/13,Cambuur,Heracles,2,0,H,1,0,H,,,,,,,,,,,,,,2.25,3.5,3
14/09/13,Twente,PSV Eindhoven,2,2,D,1,0,H,,,,,,,,,,,,,,2.4,3.5,2.8
15/09/13,AZ Alkmaar,Go Ahead Eagles,3,0,H,1,0,H,,,,,,,,,,,,,,1.36,5,8
15/09/13,Heerenveen,Groningen,4,2,H,0,1,A,,,,,,,,,,,,,,1.83,3.75,4
15/09/13,Nijmegen,Feyenoord,3,3,D,1,1,D,,,,,,,,,,,,,,5,3.75,1.67
15/09/13,Roda,NAC Breda,1,5,A,1,1,D,,,,,,,,,,,,,,1.73,3.75,4.5
15/09/13,Utrecht,Waalwijk,2,1,H,2,0,H,,,,,,,,,,,,,,1.8,3.5,4.5
20/09/13,Go Ahead Eagles,Cambuur,0,0,D,0,0,D,,,,,,,,,,,,,,2.1,3.6,3.2
21/09/13,Den Haag,Nijmegen,1,1,D,0,0,D,,,,,,,,,,,,,,2,3.5,3.6
21/09/13,Groningen,Waalwijk,4,1,H,0,0,D,,,,,,,,,,,,,,1.73,3.6,4.75
21/09/13,Heracles,Twente,0,3,A,0,1,A,,,,,,,,,,,,,,5,3.75,1.67
21/09/13,Roda,Heerenveen,3,3,D,1,1,D,,,,,,,,,,,,,,2.63,3.5,2.5
