Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
05/08/11,Excelsior,Feyenoord,0,2,A,0,0,D,,,,,,,,,,,,,,3.4,3.4,2.1
06/08/11,Heerenveen,Nijmegen,2,2,D,0,0,D,,,,,,,,,,,,,,1.73,3.75,4.5
06/08/11,Roda,Groningen,2,1,H,0,1,A,,,,,,,,,,,,,,2.2,3.5,3.1
06/08/11,VVV Venlo,Utrecht,0,0,D,0,0,D,,,,,,,,,,,,,,2.88,3.4,2.38
06/08/11,Waalwijk,Heracles,2,2,D,0,1,A,,,,,,,,,,,,,,3.2,3.4,2.2
07/08/11,AZ Alkmaar,PSV Eindhoven,3,1,H,2,1,H,,,,,,,,,,,,,,2.75,3.3,2.5
07/08/11,Den Haag,Vitesse,0,0,D,0,0,D,,,,,,,,,,,,,,2,3.6,3.5
07/08/11,Graafschap,Ajax,1,4,A,1,2,A,,,,,,,,,,,,,,10,5.5,1.29
07/08/11,NAC Breda,Twente,0,1,A,0,1,A,,,,,,,,,,,,,,5,3.8,1.67
13/08/11,Feyenoord,Roda,3,0,H,1,0,H,,,,,,,,,,,,,,1.75,3.75,4.33
13/08/11,PSV Eindhoven,Waalwijk,1,0,H,1,0,H,,,,,,,,,,,,,,1.17,7,15
13/08/11,Twente,AZ Alkmaar,2,0,H,1,0,H,,,,,,,,,,,,,,1.75,3.6,4.75
13/08/11,Vitesse,VVV Venlo,4,0,H,2,0,H,,,,,,,,,,,,,,1.53,4,6
14/08/11,Ajax,Heerenveen,5,1,H,2,1,H,,,,,,,,,,,,,,1.22,6,13
14/08/11,Groningen,Den Haag,4,2,H,3,0,H,,,,,,,,,,,,,,1.67,3.75,5
14/08/11,Heracles,NAC Breda,2,1,H,0,1,A,,,,,,,,,,,,,,1.67,4,4.75
14/08/11,Utrecht,Graafschap,2,2,D,0,1,A,,,,,,,,,,,,,,1.5,4.2,6.5
15/08/11,Nijmegen,Excelsior,2,0,H,0,0,D,,,,,,,,,,,,,,1.44,4.33,7
19/08/11,Roda,Waalwijk,0,2,A,0,0,D,,,,,,,,,,,,,,1.5,4,7
20/08/11,Excelsior,Graafschap,1,1,D,0,1,A,,,,,,,,,,,,,,2.3,3.4,3
20/08/11,Heerenveen,Twente,1,5,A,0,3,A,,,,,,,,,,,,,,3.2,3.4,2.2
