Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
12/09/20,Heerenveen,Willem II,2,0,H,1,0,H,,13,10,7,5,12,13,3,10,2,3,0,0,2.45,3.5,2.7
12/09/20,Zwolle,Feyenoord,0,2,A,0,1,A,,17,13,5,6,15,11,3,3,3,1,0,0,4.5,4,1.7
12/09/20,Twente,For Sittard,2,0,H,1,0,H,,14,2,5,0,9,13,7,2,1,0,0,0,1.85,3.8,3.8
13/09/20,FC Emmen,VVV Venlo,3,5,A,1,0,H,,15,14,5,7,10,13,7,3,2,3,0,0,1.9,3.5,4
13/09/20,Heracles,Den Haag,2,0,H,0,0,D,,22,8,5,1,5,15,7,2,1,3,0,1,1.72,3.75,4.5
13/09/20,Sparta Rotterdam,Ajax,0,1,A,0,1,A,,14,9,3,4,13,13,2,1,2,3,0,1,10,7,1.22
13/09/20,Groningen,PSV Eindhoven,1,3,A,0,1,A,,14,16,2,6,12,10,3,1,4,2,0,0,3.6,3.4,2.05
13/09/20,Waalwijk,Vitesse,0,1,A,0,1,A,,7,17,3,6,11,17,0,6,1,1,0,0,4.75,4.2,1.61
18/09/20,VVV Venlo,Utrecht,1,1,D,1,0,H,,9,26,3,8,15,7,5,12,2,1,0,0,4.5,3.75,1.75
19/09/20,AZ Alkmaar,Zwolle,1,1,D,0,1,A,,13,14,3,4,7,22,6,2,0,5,1,1,1.36,4.75,8
19/09/20,Vitesse,Sparta Rotterdam,2,0,H,1,0,H,,26,2,9,1,4,15,6,7,2,4,0,1,1.61,4,5
19/09/20,PSV Eindhoven,FC Emmen,2,1,H,1,0,H,,21,7,5,2,8,12,7,5,0,3,0,0,1.16,7.5,13
19/09/20,For Sittard,Heerenveen,1,3,A,0,3,A,,25,10,7,5,9,11,14,2,4,0,0,0,3.4,3.5,2.05
20/09/20,Den Haag,Groningen,0,1,A,0,1,A,,6,13,0,6,12,11,3,8,1,1,0,0,3.6,3.3,2.05
20/09/20,Feyenoord,Twente,1,1,D,1,1,D,,18,10,5,3,7,20,8,4,2,2,0,0,1.4,4.75,7
20/09/20,Willem II,Heracles,4,0,H,0,0,D,,19,7,5,2,10,8,8,5,1,0,0,0,2.05,3.4,3.5
20/09/20,Ajax,Waalwijk,3,0,H,2,0,H,,23,6,10,3,8,6,4,3,1,0,0,1,1.05,13,26
25/09/20,Twente,Groningen,3,1,H,2,0,H,,7,11,7,5,11,4,1,3,0,1,0,0,2.25,3.5,3.1
26/09/20,Zwolle,Sparta Rotterdam,4,0,H,1,0,H,,20,9,8,2,12,10,9,5,1,1,0,1,2.15,3.6,3.1
26/09/20,For Sittard,AZ Alkmaar,3,3,D,1,1,D,,13,12,5,4,9,13,5,8,2,1,0,0,6.5,4.5,1.5
