Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
17/08/07,Heerenveen,Willem II,0,0,D,0,0,D,,,,,,,,,,,,,,1.53,3.5,5.75
18/08/07,AZ Alkmaar,VVV Venlo,4,0,H,2,0,H,,,,,,,,,,,,,,1.2,5.5,11
18/08/07,Excelsior,Twente,0,2,A,0,1,A,,,,,,,,,,,,,,4.5,3.5,1.65
18/08/07,NAC Breda,Groningen,0,3,A,0,1,A,,,,,,,,,,,,,,2.3,3.2,2.7
18/08/07,Nijmegen,Roda JC,1,1,D,1,0,H,,,,,,,,,,,,,,2.3,3.2,2.7
19/08/07,Graafschap,Ajax,1,8,A,0,2,A,,,,,,,,,,,,,,5,3.6,1.57
19/08/07,Heracles,PSV Eindhoven,0,2,A,0,0,D,,,,,,,,,,,,,,7,4,1.4
19/08/07,Sparta,Vitesse,1,2,A,1,0,H,,,,,,,,,,,,,,2.37,3.2,2.6
19/08/07,Utrecht,Feyenoord,0,3,A,0,1,A,,,,,,,,,,,,,,3.1,3.3,2
24/08/07,Roda JC,Heracles,2,1,H,1,0,H,,,,,,,,,,,,,,1.61,3.75,5.25
25/08/07,PSV Eindhoven,Nijmegen,5,0,H,2,0,H,,,,,,,,,,,,,,1.2,5.5,10
25/08/07,Vitesse,AZ Alkmaar,1,0,H,1,0,H,,,,,,,,,,,,,,4.75,4,1.61
25/08/07,VVV Venlo,Excelsior,3,1,H,1,1,D,,,,,,,,,,,,,,2,3.3,3.2
25/08/07,Willem II,Sparta,2,2,D,2,1,H,,,,,,,,,,,,,,1.95,3.4,3.3
26/08/07,Ajax,Heerenveen,4,1,H,2,1,H,,,,,,,,,,,,,,1.3,4.5,8
26/08/07,Feyenoord,NAC Breda,5,0,H,1,0,H,,,,,,,,,,,,,,1.28,4.5,9.5
26/08/07,Groningen,Graafschap,0,2,A,0,0,D,,,,,,,,,,,,,,1.25,4.75,10
26/08/07,Twente,Utrecht,2,2,D,1,1,D,,,,,,,,,,,,,,1.5,3.8,6
31/08/07,AZ Alkmaar,Excelsior,3,0,H,2,0,H,,,,,,,,,,,,,,1.16,6,12
01/09/07,Feyenoord,Willem II,2,0,H,2,0,H,,,,,,,,,,,,,,1.14,7,16
