Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
06/08/10,Roda,Twente,0,0,D,0,0,D,,,,,,,,,,,,,,4.75,3.6,1.73
07/08/10,Graafschap,Excelsior,3,0,H,1,0,H,,,,,,,,,,,,,,1.7,3.6,5
07/08/10,Heerenveen,PSV Eindhoven,1,3,A,0,0,D,,,,,,,,,,,,,,4.75,3.5,1.75
07/08/10,Heracles,Willem II,3,0,H,1,0,H,,,,,,,,,,,,,,1.57,3.8,6
07/08/10,Nijmegen,VVV Venlo,1,0,H,0,0,D,,,,,,,,,,,,,,1.91,3.5,3.9
08/08/10,Feyenoord,Utrecht,3,1,H,0,1,A,,,,,,,,,,,,,,1.75,3.6,4.75
08/08/10,Groningen,Ajax,2,2,D,0,0,D,,,,,,,,,,,,,,5.75,3.7,1.62
08/08/10,NAC Breda,AZ Alkmaar,1,1,D,0,0,D,,,,,,,,,,,,,,3.9,3.5,1.91
08/08/10,Vitesse,Den Haag,3,1,H,1,1,D,,,,,,,,,,,,,,1.91,3.5,3.9
14/08/10,Ajax,Vitesse,4,2,H,2,2,D,,,,,,,,,,,,,,1.15,7,17
14/08/10,AZ Alkmaar,Groningen,1,1,D,0,0,D,,,,,,,,,,,,,,1.6,3.8,5.5
14/08/10,PSV Eindhoven,Graafschap,6,0,H,2,0,H,,,,,,,,,,,,,,1.17,7,15
14/08/10,Twente,Heerenveen,0,0,D,0,0,D,,,,,,,,,,,,,,1.53,4,6
14/08/10,VVV Venlo,Heracles,1,0,H,1,0,H,,,,,,,,,,,,,,3.1,3.4,2.25
15/08/10,Den Haag,Roda,1,3,A,1,2,A,,,,,,,,,,,,,,2.25,3.3,3.2
15/08/10,Excelsior,Feyenoord,3,2,H,1,1,D,,,,,,,,,,,,,,8,4.5,1.4
15/08/10,Utrecht,NAC Breda,3,1,H,1,1,D,,,,,,,,,,,,,,1.67,3.5,5.5
15/08/10,Willem II,Nijmegen,3,5,A,2,1,H,,,,,,,,,,,,,,2.8,3.25,2.5
20/08/10,Excelsior,Nijmegen,4,2,H,0,1,A,,,,,,,,,,,,,,3.1,3.4,2.25
21/08/10,Ajax,Roda,3,0,H,1,0,H,,,,,,,,,,,,,,1.2,6.5,13
21/08/10,Groningen,Graafschap,2,1,H,2,0,H,,,,,,,,,,,,,,1.44,4.33,7
21/08/10,Heerenveen,NAC Breda,3,1,H,1,1,D,,,,,,,,,,,,,,1.57,4,5.5
21/08/10,Vitesse,Twente,0,3,A,0,0,D,,,,,,,,,,,,,,5.5,3.75,1.62
22/08/10,Heracles,Feyenoord,1,1,D,1,0,H,,,,,,,,,,,,,,2.75,3.3,2.5
22/08/10,PSV Eindhoven,AZ Alkmaar,3,1,H,1,0,H,,,,,,,,,,,,,,1.44,4.33,7
22/08/10,Utrecht,Willem II,3,0,H,3,0,H,,,,,,,,,,,,,,1.36,4.6,8.5
22/08/10,VVV Venlo,Den Haag,2,3,A,1,1,D,,,,,,,,,,,,,,2,3.4,3.7
27/08/10,Willem II,Groningen,0,3,A,0,1,A,,,,,,,,,,,,,,4.2,3.75,1.8
28/08/10,NAC Breda,VVV Venlo,2,0,H,2,0,H,,,,,,,,,,,,,,1.8,3.5,4.5
28/08/10,Nijmegen,Heerenveen,2,2,D,0,0,D,,,,,,,,,,,,,,2.75,3.3,2.5
28/08/10,Roda,Heracles,4,2,H,3,0,H,,,,,,,,,,,,,,1.91,3.6,3.75
29/08/10,AZ Alkmaar,Excelsior,1,1,D,0,1,A,,,,,,,,,,,,,,1.29,5.25,10
29/08/10,Den Haag,PSV Eindhoven,2,2,D,0,1,A,,,,,,,,,,,,,,9,5,1.33
29/08/10,Feyenoord,Vitesse,4,0,H,2,0,H,,,,,,,,,,,,,,1.4,4.5,8
29/08/10,Graafschap,Ajax,0,5,A,0,2,A,,,,,,,,,,,,,,10,5.25,1.29
29/08/10,Twente,Utrecht,4,0,H,0,0,D,,,,,,,,,,,,,,1.5,4,7
11/09/10,Ajax,Willem II,2,0,H,1,0,H,,,,,,,,,,,,,,1.08,11,19
11/09/10,AZ Alkmaar,Roda,1,2,A,1,1,D,,,,,,,,,,,,,,1.62,3.75,5.5
11/09/10,Excelsior,Heracles,2,1,H,0,1,A,,,,,,,,,,,,,,2.88,3.3,2.4
11/09/10,Heerenveen,Vitesse,2,1,H,0,0,D,,,,,,,,,,,,,,1.44,4.5,6.5
11/09/10,PSV Eindhoven,Nijmegen,3,1,H,0,1,A,,,,,,,,,,,,,,1.2,6.5,13
11/09/10,VVV Venlo,Twente,1,2,A,1,1,D,,,,,,,,,,,,,,9,4.5,1.36
12/09/10,Den Haag,Graafschap,2,2,D,1,0,H,,,,,,,,,,,,,,1.73,3.75,4.5
