Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
13/08/21,Go Ahead Eagles,Heerenveen,0,1,A,0,1,A,,11,19,3,5,9,9,3,11,0,0,0,0,2.7,3.4,2.55
14/08/21,Waalwijk,AZ Alkmaar,1,0,H,1,0,H,,7,19,2,5,12,7,4,6,0,2,0,0,7.5,4.5,1.44
14/08/21,Heracles,PSV Eindhoven,0,2,A,0,1,A,,6,19,2,6,10,12,2,11,2,2,0,0,5.5,4.75,1.44
14/08/21,For Sittard,Twente,2,1,H,0,1,A,,6,13,4,1,10,10,8,5,2,2,0,0,2.62,3.4,2.55
14/08/21,Ajax,Nijmegen,5,0,H,5,0,H,,25,7,9,1,6,6,10,0,0,0,0,0,1.1,9,17
15/08/21,Cambuur,Groningen,1,2,A,0,1,A,,6,11,3,7,12,11,2,8,0,0,0,0,2.4,3.4,2.87
15/08/21,Utrecht,Sparta Rotterdam,4,0,H,1,0,H,,22,7,8,1,8,9,4,2,1,3,0,0,1.55,4.2,5.5
15/08/21,Zwolle,Vitesse,0,1,A,0,1,A,,15,14,5,6,8,17,6,2,0,2,0,0,3.6,3.6,1.95
15/08/21,Willem II,Feyenoord,0,4,A,0,2,A,,6,21,3,9,5,11,5,4,1,0,1,0,4.2,4,1.75
20/08/21,Nijmegen,Zwolle,2,0,H,2,0,H,,8,17,3,1,15,15,2,5,4,3,0,1,2.5,3.3,2.75
21/08/21,Heerenveen,Waalwijk,3,2,H,3,0,H,,11,17,4,3,7,11,2,7,1,3,0,0,1.8,3.4,4.75
21/08/21,PSV Eindhoven,Cambuur,4,1,H,2,0,H,,25,8,8,4,6,9,11,3,0,1,0,0,1.22,6,10
21/08/21,Sparta Rotterdam,Heracles,1,1,D,1,0,H,,11,12,4,4,6,6,4,9,1,2,0,0,2.05,3.4,3.5
21/08/21,Groningen,Utrecht,0,0,D,0,0,D,,13,5,3,0,12,15,5,4,3,4,0,0,3.75,3.6,1.9
22/08/21,Twente,Ajax,1,1,D,0,0,D,,13,9,3,3,11,12,1,7,1,2,0,0,9.5,6,1.25
