Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
11/09/04,Chievo,Inter,2,2,D,2,1,H,,,,,,,,,,,,,,4.5,3.2,1.727
11/09/04,Milan,Livorno,2,2,D,1,1,D,,,,,,,,,,,,,,1.167,6.5,15
12/09/04,Atalanta,Lecce,2,2,D,1,1,D,,,,,,,,,,,,,,2,3,3.5
12/09/04,Brescia,Juventus,0,3,A,0,2,A,,,,,,,,,,,,,,4,3.1,1.833
12/09/04,Cagliari,Bologna,1,0,H,1,0,H,,,,,,,,,,,,,,2.375,2.875,2.875
12/09/04,Palermo,Siena,1,0,H,1,0,H,,,,,,,,,,,,,,1.727,3.2,4.5
12/09/04,Parma,Messina,0,0,D,0,0,D,,,,,,,,,,,,,,1.533,3.4,6
12/09/04,Reggina,Udinese,0,0,D,0,0,D,,,,,,,,,,,,,,2.6,2.875,2.6
12/09/04,Roma,Fiorentina,1,0,H,0,0,D,,,,,,,,,,,,,,1.571,3.4,5.5
12/09/04,Sampdoria,Lazio,0,1,A,0,1,A,,,,,,,,,,,,,,2.1,3,3.75
18/09/04,Inter,Palermo,1,1,D,0,0,D,,,,,,,,,,,,,,1.36,4.33,9
18/09/04,Lecce,Brescia,4,1,H,1,1,D,,,,,,,,,,,,,,2,3,3.5
19/09/04,Bologna,Milan,0,2,A,0,0,D,,,,,,,,,,,,,,5.5,3.2,1.61
19/09/04,Fiorentina,Cagliari,2,1,H,1,0,H,,,,,,,,,,,,,,1.57,3.4,5.5
19/09/04,Juventus,Atalanta,2,0,H,1,0,H,,,,,,,,,,,,,,1.2,5,12
19/09/04,Lazio,Reggina,1,1,D,1,1,D,,,,,,,,,,,,,,1.5,3.4,6.5
19/09/04,Livorno,Chievo,1,2,A,1,0,H,,,,,,,,,,,,,,2.37,2.75,3
19/09/04,Messina,Roma,4,3,H,1,1,D,,,,,,,,,,,,,,3.25,3,2.1
19/09/04,Siena,Sampdoria,2,1,H,1,1,D,,,,,,,,,,,,,,2.37,2.87,2.87
19/09/04,Udinese,Parma,4,0,H,1,0,H,,,,,,,,,,,,,,2.25,3,3.4
22/09/04,Atalanta,Inter,2,3,A,1,0,H,,,,,,,,,,,,,,4,3.2,1.8
22/09/04,Brescia,Lazio,0,2,A,0,2,A,,,,,,,,,,,,,,2.62,3,2.5
22/09/04,Cagliari,Siena,2,0,H,1,0,H,,,,,,,,,,,,,,2,2.87,3.75
22/09/04,Chievo,Udinese,0,0,D,0,0,D,,,,,,,,,,,,,,2.3,3,2.87
22/09/04,Milan,Messina,1,2,A,0,0,D,,,,,,,,,,,,,,1.2,5,12
22/09/04,Palermo,Fiorentina,0,0,D,0,0,D,,,,,,,,,,,,,,2,3,3.5
22/09/04,Parma,Bologna,1,2,A,0,2,A,,,,,,,,,,,,,,1.83,3.1,4
22/09/04,Reggina,Livorno,2,1,H,1,1,D,,,,,,,,,,,,,,1.9,2.9,4
22/09/04,Roma,Lecce,2,2,D,0,1,A,,,,,,,,,,,,,,1.57,3.6,5
22/09/04,Sampdoria,Juventus,0,3,A,0,1,A,,,,,,,,,,,,,,5,3.1,1.8
25/09/04,Bologna,Roma,3,1,H,3,0,H,,,,,,,,,,,,,,2.75,3,2.37
25/09/04,Juventus,Palermo,1,1,D,0,1,A,,,,,,,,,,,,,,1.3,5,9
26/09/04,Fiorentina,Sampdoria,0,2,A,0,1,A,,,,,,,,,,,,,,1.8,3,4.33
26/09/04,Inter,Parma,2,2,D,0,1,A,,,,,,,,,,,,,,1.5,3.4,6.5
26/09/04,Lazio,Milan,1,2,A,1,0,H,,,,,,,,,,,,,,3.5,3.2,2.1
26/09/04,Lecce,Cagliari,3,1,H,0,0,D,,,,,,,,,,,,,,1.83,3,4.33
26/09/04,Livorno,Atalanta,1,1,D,0,0,D,,,,,,,,,,,,,,2.2,3,3.1
26/09/04,Messina,Chievo,0,0,D,0,0,D,,,,,,,,,,,,,,2.25,3,3
26/09/04,Siena,Reggina,0,0,D,0,0,D,,,,,,,,,,,,,,2.2,3,3.1
26/09/04,Udinese,Brescia,1,2,A,0,1,A,,,,,,,,,,,,,,1.61,3.2,5.5
02/10/04,Cagliari,Brescia,2,1,H,1,1,D,,,,,,,,,,,,,,1.9,3.1,3.75
02/10/04,Chievo,Lecce,2,1,H,0,0,D,,,,,,,,,,,,,,2,3,3.5
03/10/04,Atalanta,Lazio,1,1,D,1,0,H,,,,,,,,,,,,,,2.75,3,2.37
03/10/04,Messina,Siena,4,1,H,2,1,H,,,,,,,,,,,,,,1.9,3.1,3.75
03/10/04,Milan,Reggina,3,1,H,1,0,H,,,,,,,,,,,,,,1.2,5,12
03/10/04,Palermo,Bologna,1,0,H,1,0,H,,,,,,,,,,,,,,1.83,3.1,4
03/10/04,Parma,Fiorentina,0,0,D,0,0,D,,,,,,,,,,,,,,2.1,3,3.25
03/10/04,Roma,Inter,3,3,D,1,1,D,,,,,,,,,,,,,,2.75,3,2.62
03/10/04,Sampdoria,Livorno,2,0,H,0,0,D,,,,,,,,,,,,,,1.61,3.2,5.5
03/10/04,Udinese,Juventus,0,1,A,0,0,D,,,,,,,,,,,,,,4,3.1,1.83
16/10/04,Juventus,Messina,2,1,H,1,0,H,,,,,,,,,,,,,,1.4,4,9
16/10/04,Livorno,Roma,0,2,A,0,1,A,,,,,,,,,,,,,,3.75,3.1,1.9
