Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
18/08/00,Beira Mar,Boavista,2,4,A,0,1,A,,,,,,,,,,,,,,,,
19/08/00,Porto,Benfica,2,0,H,2,0,H,,,,,,,,,,,,,,,,
19/08/00,Sp Braga,Guimaraes,1,0,H,0,0,D,,,,,,,,,,,,,,,,
20/08/00,Alverca,Maritimo,0,0,D,0,0,D,,,,,,,,,,,,,,,,
20/08/00,Aves,Belenenses,0,1,A,0,1,A,,,,,,,,,,,,,,,,
20/08/00,Gil Vicente,Campomaiorense,1,1,D,0,1,A,,,,,,,,,,,,,,,,
20/08/00,Salgueiros,Pacos Ferreira,1,0,H,1,0,H,,,,,,,,,,,,,,,,
20/08/00,Sp Lisbon,Farense,1,0,H,0,0,D,,,,,,,,,,,,,,,,
20/08/00,Leiria,Est Amadora,2,0,H,1,0,H,,,,,,,,,,,,,,,,
25/08/00,Est Amadora,Sp Braga,0,1,A,0,0,D,,,,,,,,,,,,,,,,
26/08/00,Campomaiorense,Salgueiros,2,3,A,0,3,A,,,,,,,,,,,,,,,,
26/08/00,Guimaraes,Sp Lisbon,1,4,A,0,3,A,,,,,,,,,,,,,,,,
27/08/00,Belenenses,Porto,2,0,H,1,0,H,,,,,,,,,,,,,,,,
27/08/00,Pacos Ferreira,Aves,2,0,H,1,0,H,,,,,,,,,,,,,,,,
27/08/00,Benfica,Beira Mar,4,1,H,2,0,H,,,,,,,,,,,,,,,,
27/08/00,Farense,Alverca,2,0,H,0,0,D,,,,,,,,,,,,,,,,
28/08/00,Boavista,Leiria,4,0,H,0,0,D,,,,,,,,,,,,,,,,
02/09/00,Maritimo,Gil Vicente,1,0,H,0,0,D,,,,,,,,,,,,,,,,
08/09/00,Sp Braga,Sp Lisbon,3,2,H,0,1,A,,,,,,,,,,,,,,,,
09/09/00,Porto,Pacos Ferreira,2,1,H,2,0,H,,,,,,,,,,,,,,,,
09/09/00,Leiria,Benfica,1,1,D,0,0,D,,,,,,,,,,,,,,,,
10/09/00,Aves,Campomaiorense,2,2,D,0,1,A,,,,,,,,,,,,,,,,
10/09/00,Beira Mar,Belenenses,2,2,D,0,1,A,,,,,,,,,,,,,,,,
10/09/00,Est Amadora,Boavista,0,0,D,0,0,D,,,,,,,,,,,,,,,,
10/09/00,Gil Vicente,Farense,0,0,D,0,0,D,,,,,,,,,,,,,,,,
10/09/00,Salgueiros,Maritimo,1,0,H,1,0,H,,,,,,,,,,,,,,,,
11/09/00,Alverca,Guimaraes,1,3,A,0,1,A,,,,,,,,,,,,,,,,
15/09/00,Guimaraes,Gil Vicente,3,1,H,0,1,A,,,,,,,,,,,,,,,,
16/09/00,Sp Lisbon,Alverca,1,1,D,1,0,H,,,,,,,,,,,,,,,,
17/09/00,Belenenses,Leiria,1,1,D,1,1,D,,,,,,,,,,,,,,,,
17/09/00,Maritimo,Aves,2,1,H,2,1,H,,,,,,,,,,,,,,,,
17/09/00,Pacos Ferreira,Beira Mar,3,2,H,1,1,D,,,,,,,,,,,,,,,,
17/09/00,Farense,Salgueiros,2,1,H,1,0,H,,,,,,,,,,,,,,,,
18/09/00,Boavista,Sp Braga,1,2,A,1,1,D,,,,,,,,,,,,,,,,
18/09/00,Campomaiorense,Porto,0,5,A,0,2,A,,,,,,,,,,,,,,,,
18/09/00,Benfica,Est Amadora,2,1,H,0,0,D,,,,,,,,,,,,,,,,
22/09/00,Salgueiros,Guimaraes,2,1,H,1,0,H,,,,,,,,,,,,,,,,
23/09/00,Boavista,Benfica,1,0,H,1,0,H,,,,,,,,,,,,,,,,
23/09/00,Gil Vicente,Sp Lisbon,0,2,A,0,0,D,,,,,,,,,,,,,,,,
24/09/00,Aves,Farense,3,1,H,2,0,H,,,,,,,,,,,,,,,,
24/09/00,Beira Mar,Campomaiorense,0,0,D,0,0,D,,,,,,,,,,,,,,,,
24/09/00,Est Amadora,Belenenses,0,2,A,0,1,A,,,,,,,,,,,,,,,,
24/09/00,Porto,Maritimo,1,0,H,1,0,H,,,,,,,,,,,,,,,,
24/09/00,Sp Braga,Alverca,1,1,D,1,0,H,,,,,,,,,,,,,,,,
24/09/00,Leiria,Pacos Ferreira,1,4,A,0,2,A,,,,,,,,,,,,,,,,
30/09/00,Guimaraes,Aves,2,2,D,2,0,H,,,,,,,,,,,,,,,,
01/10/00,Alverca,Gil Vicente,2,0,H,1,0,H,,,,,,,,,,,,,,,,
01/10/00,Campomaiorense,Leiria,1,1,D,1,1,D,,,,,,,,,,,,,,,,
