Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
09/08/19,Portimonense,Belenenses,0,0,D,0,0,D,,16,8,5,2,19,15,5,5,1,1,0,0,1.9,3.2,4.33
10/08/19,Santa Clara,Famalicao,0,2,A,0,1,A,,22,14,6,6,14,22,14,6,0,3,0,0,2,3.3,3.75
10/08/19,Gil Vicente,Porto,2,1,H,0,0,D,,13,16,7,5,15,19,4,6,3,3,0,0,11,5,1.28
10/08/19,Benfica,Pacos Ferreira,5,0,H,2,0,H,,15,7,7,0,15,11,10,3,0,4,0,1,1.16,7.5,13
11/08/19,Boavista,Aves,2,1,H,1,1,D,,8,17,3,2,24,20,3,8,5,3,0,0,2.2,3.2,3.5
11/08/19,Maritimo,Sp Lisbon,1,1,D,1,1,D,,10,17,3,2,14,14,2,8,4,4,0,0,5.5,3.75,1.61
11/08/19,Sp Braga,Moreirense,3,1,H,1,0,H,,19,11,9,4,14,11,7,4,2,2,0,0,1.4,4.2,9
12/08/19,Setubal,Tondela,0,0,D,0,0,D,,7,7,4,2,23,18,3,3,7,2,1,0,2.2,3.2,3.4
16/08/19,Famalicao,Rio Ave,1,0,H,0,0,D,,16,13,4,1,16,16,5,2,3,5,0,1,3,3.2,2.4
17/08/19,Moreirense,Gil Vicente,3,0,H,2,0,H,,12,16,4,2,17,16,3,5,0,3,0,0,2.15,3.4,3.25
17/08/19,Belenenses,Benfica,0,2,A,0,0,D,,7,21,1,5,11,10,5,4,7,1,0,0,15,7,1.16
17/08/19,Porto,Setubal,4,0,H,2,0,H,,23,6,10,5,16,16,7,0,0,2,0,0,1.16,7.5,13
18/08/19,Aves,Maritimo,3,1,H,2,1,H,,11,10,4,1,25,14,4,6,2,4,0,0,2.3,3.2,3.2
18/08/19,Pacos Ferreira,Santa Clara,0,1,A,0,1,A,,19,6,3,3,24,20,8,3,3,1,0,0,2.37,3.3,2.9
18/08/19,Guimaraes,Boavista,1,1,D,1,0,H,,16,5,4,2,14,13,4,2,3,3,0,0,1.6,3.6,6
18/08/19,Sp Lisbon,Sp Braga,2,1,H,2,0,H,,11,21,6,7,13,16,2,7,3,5,0,0,1.95,3.3,4
19/08/19,Tondela,Portimonense,1,2,A,0,2,A,,8,14,3,6,11,16,6,3,1,1,0,0,2.7,3.4,2.5
23/08/19,Setubal,Moreirense,0,0,D,0,0,D,,18,5,1,2,18,27,9,5,3,1,0,0,2.5,3,3
23/08/19,Rio Ave,Aves,5,1,H,2,0,H,,17,7,9,1,17,15,3,6,0,3,0,0,1.75,3.4,5.25
24/08/19,Benfica,Porto,0,2,A,0,1,A,,6,11,1,5,15,12,5,4,2,5,0,0,1.9,3.25,4.33
24/08/19,Boavista,Pacos Ferreira,1,1,D,1,1,D,,15,14,2,5,17,17,6,8,5,2,0,0,2.1,3.1,3.8
25/08/19,Maritimo,Tondela,2,3,A,0,1,A,,15,10,5,7,11,13,4,6,2,5,0,0,1.95,3.1,4.33
25/08/19,Santa Clara,Belenenses,0,0,D,0,0,D,,15,6,3,1,10,12,9,2,2,1,0,0,2.05,3.2,3.75
25/08/19,Portimonense,Sp Lisbon,1,3,A,1,2,A,,16,11,2,6,16,13,3,6,1,0,0,0,4.5,3.5,1.8
