Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
11/08/23,Sp Braga,Famalicao,1,2,A,1,0,H,,13,12,2,4,17,12,3,4,4,4,0,0,1.4,4,7
12/08/23,Gil Vicente,Portimonense,5,0,H,2,0,H,,8,9,5,3,11,14,1,1,0,0,0,0,1.91,3.2,4
12/08/23,Farense,Casa Pia,0,3,A,0,1,A,,12,14,5,5,13,13,5,6,2,4,0,0,2.45,3.1,2.8
12/08/23,Sp Lisbon,Vizela,3,2,H,2,0,H,,19,10,6,4,16,9,8,3,4,0,0,0,1.14,6.5,17
13/08/23,Rio Ave,Chaves,2,0,H,0,0,D,,21,6,8,1,12,20,14,3,3,4,0,1,2.05,3.2,3.5
13/08/23,Estrela,Guimaraes,0,1,A,0,1,A,,5,11,0,3,13,18,3,10,3,3,1,0,2.45,3.2,2.7
13/08/23,Arouca,Estoril,4,3,H,1,1,D,,11,12,5,8,11,17,2,6,4,2,1,0,2.05,3.2,3.4
14/08/23,Moreirense,Porto,1,2,A,0,0,D,,8,18,1,7,22,15,5,10,4,7,0,1,7,4.75,1.36
14/08/23,Boavista,Benfica,3,2,H,0,1,A,,11,15,3,5,18,15,3,3,6,4,1,1,9,5.5,1.3
18/08/23,Casa Pia,Sp Lisbon,1,2,A,0,1,A,,13,17,3,5,14,11,4,5,4,1,0,0,7.5,4.33,1.44
19/08/23,Guimaraes,Gil Vicente,2,1,H,0,0,D,,15,11,3,3,14,14,6,4,3,3,0,0,2.05,3.3,3.5
19/08/23,Chaves,Sp Braga,2,4,A,1,1,D,,15,13,4,6,12,12,5,6,2,2,1,0,4.5,4,1.7
19/08/23,Benfica,Estrela,2,0,H,0,0,D,,27,6,10,1,8,14,9,4,3,3,0,0,1.08,9.5,23
19/08/23,Portimonense,Boavista,1,4,A,0,3,A,,10,9,5,6,19,13,11,2,3,2,0,0,2.6,3.25,2.7
20/08/23,Estoril,Rio Ave,2,0,H,0,0,D,,5,9,4,3,14,13,3,3,4,2,0,0,2.4,3.2,3
20/08/23,Porto,Farense,2,1,H,1,1,D,,26,7,8,1,9,11,17,3,2,3,0,0,1.13,8,17
20/08/23,Vizela,Arouca,2,2,D,1,1,D,,13,9,7,2,24,11,6,3,6,6,1,1,2.15,3.25,3.4
21/08/23,Famalicao,Moreirense,0,0,D,0,0,D,,4,12,2,3,15,10,3,6,4,3,1,0,1.95,3.4,4
25/08/23,Estrela,Estoril,2,1,H,0,0,D,,15,11,3,4,8,6,8,8,1,1,0,0,2.25,3.2,3.2
26/08/23,Arouca,Portimonense,1,1,D,0,1,A,,21,5,4,2,12,19,16,2,1,2,0,0,1.62,3.8,5.25
26/08/23,Farense,Chaves,5,0,H,4,0,H,,18,19,10,7,24,15,7,4,2,1,0,0,2.25,3.2,3.2
26/08/23,Gil Vicente,Benfica,2,3,A,0,1,A,,11,14,7,7,15,14,1,5,3,3,0,0,8,6,1.29
27/08/23,Boavista,Casa Pia,1,1,D,0,1,A,,10,10,5,7,18,14,11,4,1,0,0,0,2.2,3.2,3.4
27/08/23,Guimaraes,Vizela,2,0,H,0,0,D,,6,9,3,4,11,9,3,4,1,3,1,0,1.85,3.3,4.33
27/08/23,Sp Lisbon,Famalicao,1,0,H,0,0,D,,10,7,6,1,17,13,8,1,3,2,0,0,1.25,6.5,9
28/08/23,Rio Ave,Porto,1,2,A,0,0,D,,4,9,1,5,22,17,1,7,4,3,0,0,7.5,4.2,1.45
01/09/23,Vizela,Gil Vicente,1,0,H,0,0,D,,13,5,5,1,20,16,4,3,0,3,0,0,2.2,3.6,3
02/09/23,Casa Pia,Rio Ave,1,1,D,1,0,H,,10,11,5,5,18,15,12,0,1,2,0,0,2.1,3.5,3.25
02/09/23,Famalicao,Farense,1,0,H,0,0,D,,21,6,4,1,16,14,12,4,1,3,0,1,1.8,3.6,4.33
02/09/23,Portimonense,Estrela,1,1,D,1,1,D,,15,10,4,1,12,16,3,7,3,6,0,0,2.63,3.2,2.75
02/09/23,Benfica,Guimaraes,4,0,H,3,0,H,,20,7,9,1,9,14,11,2,2,4,0,1,1.2,6,13
03/09/23,Chaves,Moreirense,1,2,A,0,1,A,,13,9,3,2,14,21,3,4,3,4,0,0,2.4,3.25,2.88
03/09/23,Estoril,Boavista,1,2,A,1,2,A,,13,14,4,8,21,12,10,5,3,1,0,0,2.4,3.25,2.9
03/09/23,Porto,Arouca,1,1,D,0,0,D,,12,10,3,2,9,14,5,2,3,2,0,0,1.25,6,10
03/09/23,Sp Braga,Sp Lisbon,1,1,D,0,1,A,,6,4,2,2,16,9,4,2,2,5,0,0,2.9,3.8,2.2
09/09/23,Moreirense,Sp Braga,2,3,A,2,1,H,,11,12,3,5,12,11,4,5,2,2,0,0,4.2,3.75,1.8
15/09/23,Estrela,Porto,0,1,A,0,1,A,,9,10,1,4,12,21,10,6,3,5,0,0,8.5,5,1.33
16/09/23,Rio Ave,Famalicao,1,1,D,0,1,A,,5,12,0,4,15,20,3,3,1,3,0,0,2.55,3.3,2.7
16/09/23,Farense,Sp Braga,3,1,H,2,0,H,,16,17,4,7,16,10,7,3,4,5,0,0,4.75,3.8,1.7
16/09/23,Vizela,Benfica,1,2,A,0,2,A,,12,17,2,7,15,6,2,3,2,1,0,0,8,5.25,1.33
17/09/23,Arouca,Casa Pia,0,1,A,0,0,D,,11,12,5,2,12,7,2,7,2,3,0,0,2.3,3.25,3.1
17/09/23,Gil Vicente,Estoril,5,3,H,3,0,H,,12,14,7,6,11,15,5,8,3,2,0,0,2.15,3.5,3.2
17/09/23,Guimaraes,Portimonense,1,2,A,1,0,H,,11,9,3,2,16,13,10,3,2,4,0,0,1.5,4,7
17/09/23,Sp Lisbon,Moreirense,3,0,H,0,0,D,,20,7,9,1,10,16,8,2,3,3,0,1,1.22,6,13
18/09/23,Boavista,Chaves,4,1,H,4,0,H,,7,21,4,10,12,15,3,12,1,3,0,0,1.7,4,4.5
