Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
28/08/04,Belenenses,Maritimo,3,0,H,2,0,H,,,,,,,,,,,,,,2.25,3.2,2.75
28/08/04,Sp Lisbon,Gil Vicente,3,2,H,2,0,H,,,,,,,,,,,,,,1.25,4.5,10
29/08/04,Beira Mar,Benfica,2,3,A,0,2,A,,,,,,,,,,,,,,4.33,3.4,1.66
29/08/04,Boavista,Nacional,1,0,H,0,0,D,,,,,,,,,,,,,,1.72,3.4,4
29/08/04,Estoril,Rio Ave,0,0,D,0,0,D,,,,,,,,,,,,,,2.25,3.2,2.75
29/08/04,Moreirense,Guimaraes,0,0,D,0,0,D,,,,,,,,,,,,,,1.9,3.2,3.5
29/08/04,Penafiel,Setubal,1,4,A,1,1,D,,,,,,,,,,,,,,1.9,3.2,3.5
30/08/04,Academica,Sp Braga,2,2,D,1,2,A,,,,,,,,,,,,,,2.3,3.25,2.62
05/09/04,Guimaraes,Academica,2,1,H,2,0,H,,,,,,,,,,,,,,,,
10/09/04,Gil Vicente,Boavista,0,1,A,0,1,A,,,,,,,,,,,,,,2.6,3.1,2.4
11/09/04,Benfica,Moreirense,2,0,H,1,0,H,,,,,,,,,,,,,,1.25,5,8
11/09/04,Leiria,Estoril,4,2,H,2,1,H,,,,,,,,,,,,,,1.615,3.3,5
11/09/04,Maritimo,Penafiel,3,0,H,1,0,H,,,,,,,,,,,,,,1.5,3.4,6
11/09/04,Sp Braga,Porto,1,1,D,0,1,A,,,,,,,,,,,,,,4,3.4,1.727
12/09/04,Nacional,Beira Mar,2,1,H,1,1,D,,,,,,,,,,,,,,1.615,3.5,4.5
12/09/04,Setubal,Sp Lisbon,2,0,H,0,0,D,,,,,,,,,,,,,,4,3.2,1.8
13/09/04,Rio Ave,Belenenses,3,3,D,2,0,H,,,,,,,,,,,,,,1.8,3.2,4
17/09/04,Boavista,Setubal,1,1,D,1,0,H,,,,,,,,,,,,,,1.61,3.5,4.5
18/09/04,Porto,Estoril,2,2,D,1,2,A,,,,,,,,,,,,,,1.16,5.5,11
19/09/04,Academica,Benfica,0,1,A,0,0,D,,,,,,,,,,,,,,4,3.4,1.72
19/09/04,Beira Mar,Gil Vicente,1,0,H,1,0,H,,,,,,,,,,,,,,1.9,3.2,3.5
19/09/04,Belenenses,Leiria,2,1,H,1,0,H,,,,,,,,,,,,,,2.1,3.2,3
19/09/04,Moreirense,Nacional,3,2,H,2,0,H,,,,,,,,,,,,,,2.2,3,3
19/09/04,Penafiel,Rio Ave,1,1,D,0,0,D,,,,,,,,,,,,,,2.5,3.1,2.5
20/09/04,Sp Lisbon,Maritimo,0,1,A,0,1,A,,,,,,,,,,,,,,1.33,4.33,7
21/09/04,Sp Braga,Guimaraes,1,0,H,1,0,H,,,,,,,,,,,,,,1.83,3.2,3.75
22/09/04,Porto,Leiria,1,1,D,1,0,H,,,,,,,,,,,,,,1.25,5,8
24/09/04,Setubal,Beira Mar,1,2,A,1,1,D,,,,,,,,,,,,,,1.83,3.2,3.75
25/09/04,Guimaraes,Porto,0,1,A,0,0,D,,,,,,,,,,,,,,3.5,3.2,1.9
25/09/04,Maritimo,Boavista,2,1,H,1,0,H,,,,,,,,,,,,,,2.25,3.2,2.75
26/09/04,Benfica,Sp Braga,0,0,D,0,0,D,,,,,,,,,,,,,,1.33,4.33,7
26/09/04,Gil Vicente,Moreirense,3,1,H,0,0,D,,,,,,,,,,,,,,2.2,3.2,2.8
26/09/04,Leiria,Penafiel,1,2,A,0,2,A,,,,,,,,,,,,,,1.66,3.4,4.33
26/09/04,Nacional,Academica,2,1,H,0,0,D,,,,,,,,,,,,,,1.72,3.4,4
26/09/04,Rio Ave,Sp Lisbon,0,0,D,0,0,D,,,,,,,,,,,,,,3,3.2,2.1
