Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
14/08/15,Tondela,Sp Lisbon,1,2,A,0,1,A,,,,,,,,,,,,,,13,5.25,1.25
15/08/15,Belenenses,Rio Ave,3,3,D,1,1,D,,,,,,,,,,,,,,2.45,3.1,3
15/08/15,Porto,Guimaraes,3,0,H,1,0,H,,,,,,,,,,,,,,1.18,6.5,15
16/08/15,Benfica,Estoril,4,0,H,0,0,D,,,,,,,,,,,,,,1.3,5.5,9
16/08/15,Moreirense,Arouca,0,2,A,0,0,D,,,,,,,,,,,,,,2.2,3.2,3.4
16/08/15,Setubal,Boavista,2,2,D,2,0,H,,,,,,,,,,,,,,2.25,3.2,3.25
16/08/15,Sp Braga,Nacional,2,1,H,1,1,D,,,,,,,,,,,,,,1.73,3.5,5
16/08/15,Uniao Madeira,Maritimo,2,1,H,1,0,H,,,,,,,,,,,,,,2.8,3.25,2.5
17/08/15,Pacos Ferreira,Academica,1,0,H,1,0,H,,,,,,,,,,,,,,1.8,3.3,4.75
21/08/15,Rio Ave,Sp Braga,1,0,H,1,0,H,,,,,,,,,,,,,,3.25,3.2,2.25
22/08/15,Maritimo,Porto,1,1,D,1,1,D,,,,,,,,,,,,,,9,4.5,1.36
22/08/15,Sp Lisbon,Pacos Ferreira,1,1,D,1,0,H,,,,,,,,,,,,,,1.33,5,9
23/08/15,Arouca,Benfica,1,0,H,1,0,H,,,,,,,,,,,,,,10,4.75,1.33
23/08/15,Boavista,Tondela,1,0,H,0,0,D,,,,,,,,,,,,,,1.95,3.3,4
23/08/15,Estoril,Moreirense,2,0,H,0,0,D,,,,,,,,,,,,,,1.7,3.5,5.25
23/08/15,Guimaraes,Belenenses,1,1,D,1,0,H,,,,,,,,,,,,,,1.85,3.3,4.5
